label	predict	gamma LCB	radius	time	N samples
32	32	0.5797	0.2012	0:00:00.276047	1000
32	2	0.7002	0.5249	0:00:00.276545	1000
38	38	0.6639	0.4231	0:00:00.275472	1000
38	22	0.5144	0.03604	0:00:00.276677	1000
38	22	0.5532	0.1337	0:00:00.275609	1000
38	38	0.8177	0.9065	0:00:00.275180	1000
38	32	0.5203	0.05103	0:00:00.552019	2000
13	18	0.6941	0.5074	0:00:00.275855	1000
13	18	0.6122	0.2849	0:00:00.275694	1000
13	18	0.6141	0.2901	0:00:00.275556	1000
13	18	0.5069	0.0174	0:00:02.556200	10000
13	18	0.6431	0.3669	0:00:00.254844	1000
17	22	0.5428	0.1075	0:00:00.275860	1000
17	17	0.5579	0.1456	0:00:00.254947	1000
17	17	0.6172	0.2981	0:00:00.255580	1000
17	17	0.6964	0.5141	0:00:00.255289	1000
17	17	0.7239	0.5944	0:00:00.263961	1000
18	18	0.6621	0.4182	0:00:02.460627	9000
18	18	0.6468	0.3766	0:00:00.276562	1000
18	18	0.6284	0.3275	0:00:00.276556	1000
18	18	0.5572	0.1439	0:00:00.276757	1000
18	18	0.5005	0.001303	0:00:21.484973	78000
22	22	0.6465	0.3758	0:00:00.276941	1000
22	22	0.5179	0.04487	0:00:00.276462	1000
22	22	0.5322	0.08085	0:00:00.275866	1000
22	22	0.5386	0.09695	0:00:00.275542	1000
22	22	0.5478	0.1201	0:00:00.552875	2000
32	22	0.5866	0.2189	0:00:00.276863	1000
32	17	0.5469	0.1178	0:00:00.277121	1000
32	22	0.6295	0.3306	0:00:00.276164	1000
32	22	0.6469	0.3771	0:00:00.276383	1000
32	22	0.5267	0.06687	0:00:00.276512	1000
7	8	0.5769	0.194	0:00:00.275617	1000
7	18	0.5675	0.17	0:00:00.275987	1000
7	7	0.5538	0.1353	0:00:00.272992	1000
7	7	0.5184	0.04613	0:00:00.270821	1000
7	7	0.5705	0.1775	0:00:00.276652	1000
8	8	0.8327	0.9649	0:00:00.256720	1000
8	8	0.6576	0.4058	0:00:04.978137	18000
8	8	0.552	0.1307	0:00:00.275943	1000
8	8	0.5762	0.1922	0:00:00.275274	1000
8	8	0.6318	0.3365	0:00:00.276145	1000
18	18	0.8141	0.893	0:00:00.276012	1000
18	18	0.6387	0.3551	0:00:00.275005	1000
18	18	0.5601	0.1513	0:00:00.276170	1000
18	18	0.5846	0.2136	0:00:00.275856	1000
18	18	0.8187	0.9103	0:00:00.275623	1000
20	20	0.6098	0.2789	0:00:00.275707	1000
20	20	0.5738	0.1862	0:00:00.254749	1000
20	20	0.633	0.3399	0:00:00.255647	1000
20	8	0.5048	0.01206	0:00:00.830896	3000
20	18	0.5397	0.09956	0:00:00.254965	1000
32	8	0.5242	0.0606	0:00:00.252963	1000
32	32	0.5605	0.1522	0:00:00.255847	1000
32	8	0.5326	0.08169	0:00:00.275464	1000
32	32	0.5141	0.03529	0:00:00.254489	1000
32	8	0.5425	0.1067	0:00:00.254876	1000
15	15	0.6443	0.3701	0:00:00.275363	1000
15	15	0.8056	0.8618	0:00:00.253372	1000
15	15	0.6371	0.3508	0:00:00.254485	1000
15	15	0.6481	0.3801	0:00:00.252851	1000
15	15	0.6892	0.4936	0:00:00.253620	1000
23	27	0.6312	0.335	0:00:00.254948	1000
23	32	0.6664	0.4299	0:00:00.276996	1000
23	25	0.7364	0.6324	0:00:00.275010	1000
23	23	0.5041	0.01017	0:00:00.830472	3000
23	23	0.564	0.1611	0:00:00.276961	1000
25	32	0.5089	0.02225	0:00:00.276703	1000
25	25	0.5152	0.03802	0:00:00.276155	1000
25	25	0.5221	0.0553	0:00:00.254351	1000
25	32	0.5456	0.1145	0:00:00.255556	1000
25	23	0.5693	0.1746	0:00:00.275898	1000
27	23	0.5576	0.1449	0:00:00.276495	1000
27	23	0.5716	0.1804	0:00:00.255760	1000
27	27	0.5639	0.1609	0:00:00.275526	1000
27	27	0.8076	0.869	0:00:00.275417	1000
27	27	0.5978	0.2476	0:00:00.275855	1000
32	32	0.752	0.6809	0:00:00.552191	2000
32	32	0.7008	0.5267	0:00:00.275575	1000
32	27	0.5356	0.08948	0:00:00.277447	1000
32	32	0.6363	0.3487	0:00:00.275940	1000
32	32	0.7496	0.6731	0:00:00.275364	1000
0	25	0.5336	0.08437	0:00:00.275079	1000
0	25	0.5828	0.209	0:00:00.276416	1000
0	0	0.5358	0.08997	0:00:00.276336	1000
0	45	0.5255	0.06389	0:00:00.255474	1000
0	25	0.5998	0.2527	0:00:00.276642	1000
10	25	0.5542	0.1362	0:00:00.275446	1000
10	10	0.5003	0.0008274	0:00:14.785356	58000
10	10	0.6326	0.3388	0:00:00.275512	1000
10	25	0.7038	0.5352	0:00:00.255485	1000
10	10	0.6144	0.2908	0:00:00.275632	1000
25	0	0.5262	0.06573	0:00:00.276861	1000
25	25	0.5185	0.04635	0:00:00.275826	1000
25	25	0.629	0.3292	0:00:00.276145	1000
25	0	0.5118	0.02958	0:00:00.277276	1000
25	25	0.6199	0.3052	0:00:00.276489	1000
40	45	0.5614	0.1544	0:00:00.276284	1000
40	10	0.6548	0.3984	0:00:00.275740	1000
40	45	0.6268	0.3234	0:00:00.276370	1000
40	25	0.6859	0.4841	0:00:00.275323	1000
40	25	0.6018	0.258	0:00:00.276729	1000
45	25	0.5339	0.08508	0:00:00.275213	1000
45	45	0.6506	0.3868	0:00:02.209330	8000
45	45	0.6378	0.3527	0:00:00.276546	1000
45	0	0.7576	0.6985	0:00:00.276441	1000
45	25	0.5179	0.04478	0:00:00.276634	1000
6	6	0.738	0.6372	0:00:00.275353	1000
6	8	0.5181	0.04547	0:00:01.105820	4000
6	25	0.5375	0.09403	0:00:00.276165	1000
6	11	0.6048	0.2658	0:00:00.276008	1000
6	11	0.5947	0.2396	0:00:00.275240	1000
8	6	0.5877	0.2216	0:00:00.276397	1000
8	-1.0	0.0	-1.0	0:00:27.554676	100000
8	6	0.6865	0.486	0:00:00.275657	1000
8	6	0.5058	0.01466	0:00:05.199643	19000
8	8	0.58	0.2018	0:00:00.255481	1000
11	11	0.5533	0.1341	0:00:00.255535	1000
11	25	0.551	0.1281	0:00:00.276384	1000
11	25	0.5136	0.0342	0:00:00.275885	1000
11	11	0.7811	0.7758	0:00:00.276369	1000
11	11	0.5387	0.09723	0:00:00.276433	1000
25	25	0.67	0.44	0:00:00.276082	1000
25	25	0.508	0.01996	0:00:00.276029	1000
25	8	0.5562	0.1415	0:00:10.449917	38000
25	8	0.5388	0.09731	0:00:00.550784	2000
25	8	0.5395	0.09924	0:00:00.276443	1000
43	43	0.6926	0.5031	0:00:00.275351	1000
43	25	0.5096	0.02404	0:00:00.276738	1000
43	43	0.8605	1.083	0:00:00.276651	1000
43	43	0.6289	0.3289	0:00:00.275740	1000
43	43	0.8399	0.9941	0:00:00.277134	1000
7	42	0.5171	0.04295	0:00:01.103753	4000
7	48	0.5102	0.02555	0:00:01.383018	5000
7	42	0.7803	0.7731	0:00:01.660064	6000
7	42	0.5645	0.1624	0:00:00.275692	1000
7	7	0.5393	0.09866	0:00:00.829482	3000
14	42	0.5169	0.04238	0:00:01.660514	6000
14	48	0.7173	0.5748	0:00:00.275862	1000
14	48	0.5397	0.09977	0:00:00.276484	1000
14	48	0.7807	0.7746	0:00:00.254790	1000
14	48	0.7084	0.5488	0:00:00.780530	3000
28	48	0.6599	0.4122	0:00:00.270423	1000
28	28	0.5076	0.01902	0:00:03.045046	12000
28	14	0.6356	0.3466	0:00:01.295786	5000
28	42	0.5342	0.08578	0:00:00.509567	2000
28	14	0.5811	0.2047	0:00:00.254944	1000
42	7	0.8692	1.123	0:00:00.805525	3000
42	48	0.5993	0.2515	0:00:02.207613	8000
42	42	0.5685	0.1726	0:00:00.276199	1000
42	48	0.6106	0.2808	0:00:00.233885	1000
42	48	0.6441	0.3695	0:00:00.255875	1000
48	14	0.7526	0.6826	0:00:00.253515	1000
48	42	0.6387	0.3549	0:00:00.252293	1000
48	28	0.5256	0.0641	0:00:00.254024	1000
48	42	0.657	0.4044	0:00:00.257993	1000
48	7	0.6142	0.2902	0:00:00.252397	1000
4	4	0.5267	0.06708	0:00:00.253898	1000
4	4	0.5124	0.03098	0:00:00.525573	2000
4	4	0.5561	0.1412	0:00:00.253734	1000
4	4	0.5069	0.0172	0:00:00.252410	1000
4	4	0.6848	0.4811	0:00:00.252451	1000
16	34	0.5575	0.1447	0:00:00.252855	1000
16	4	0.5329	0.08266	0:00:00.253078	1000
16	42	0.5707	0.1783	0:00:00.255374	1000
16	4	0.5526	0.1323	0:00:00.547508	2000
16	42	0.5016	0.004037	0:00:03.016207	11000
34	34	0.5554	0.1393	0:00:00.551918	2000
34	34	0.6441	0.3695	0:00:00.275767	1000
34	34	0.5271	0.068	0:00:00.275919	1000
34	34	0.69	0.4959	0:00:00.276314	1000
34	4	0.5182	0.04556	0:00:00.276136	1000
36	36	0.58	0.202	0:00:00.275782	1000
36	36	0.5541	0.1361	0:00:00.275996	1000
36	36	0.614	0.2897	0:00:00.276346	1000
36	16	0.6282	0.3272	0:00:00.275354	1000
36	36	0.5605	0.1523	0:00:00.275715	1000
42	42	0.6554	0.3998	0:00:00.276420	1000
42	42	0.5208	0.05212	0:00:00.275457	1000
42	42	0.5122	0.03049	0:00:00.275136	1000
42	42	0.5529	0.1331	0:00:07.714306	28000
42	42	0.5117	0.02933	0:00:00.553557	2000
9	39	0.6044	0.2646	0:00:00.275663	1000
9	9	0.5807	0.2037	0:00:00.255808	1000
9	9	0.5063	0.01568	0:00:01.532196	6000
9	39	0.5631	0.1588	0:00:00.276235	1000
9	39	0.5461	0.1159	0:00:00.276704	1000
22	22	0.582	0.2071	0:00:00.277208	1000
22	45	0.5161	0.04042	0:00:00.276356	1000
22	39	0.693	0.5045	0:00:00.275691	1000
22	9	0.5273	0.06855	0:00:00.254972	1000
22	45	0.514	0.03498	0:00:00.255976	1000
32	-1.0	0.0	-1.0	0:00:27.386803	100000
32	45	0.6243	0.3168	0:00:00.277219	1000
32	45	0.5924	0.2337	0:00:00.274984	1000
32	32	0.5222	0.05574	0:00:00.508203	2000
32	22	0.6789	0.4646	0:00:00.253085	1000
39	39	0.5555	0.1395	0:00:01.532577	6000
39	39	0.5412	0.1033	0:00:00.276010	1000
39	39	0.632	0.3372	0:00:01.644054	6000
39	39	0.7661	0.7261	0:00:01.588624	6000
39	32	0.5138	0.03471	0:00:00.507638	2000
45	45	0.8283	0.9475	0:00:00.260845	1000
45	32	0.5029	0.007165	0:00:01.923449	7000
45	45	0.5073	0.0184	0:00:01.535417	6000
45	9	0.6481	0.3803	0:00:00.255962	1000
45	9	0.5393	0.09854	0:00:00.275895	1000
2	2	0.877	1.16	0:00:00.275681	1000
2	2	0.658	0.407	0:00:00.276971	1000
2	16	0.5636	0.1601	0:00:00.275881	1000
2	16	0.621	0.3081	0:00:00.276253	1000
2	16	0.8912	1.233	0:00:00.235852	1000
4	35	0.5115	0.02891	0:00:00.276106	1000
4	4	0.56	0.151	0:00:00.276782	1000
4	4	0.6052	0.2668	0:00:00.275598	1000
4	35	0.5566	0.1424	0:00:00.276065	1000
4	4	0.5165	0.04138	0:00:00.255428	1000
16	16	0.8182	0.9086	0:00:00.278190	1000
16	16	0.6723	0.4461	0:00:00.275948	1000
16	16	0.6104	0.2804	0:00:00.275934	1000
16	16	0.728	0.6066	0:00:00.276694	1000
16	17	0.6018	0.258	0:00:00.275403	1000
17	4	0.5021	0.005187	0:00:05.233189	19000
17	35	0.5022	0.005606	0:00:02.437662	9000
17	17	0.5591	0.1486	0:00:00.275870	1000
17	17	0.5798	0.2015	0:00:00.552541	2000
17	2	0.5373	0.09359	0:00:00.276461	1000
35	17	0.5045	0.0113	0:00:01.937518	7000
35	16	0.5873	0.2205	0:00:00.276112	1000
35	4	0.531	0.07784	0:00:00.828859	3000
35	17	0.5112	0.02816	0:00:00.275986	1000
35	35	0.5289	0.07258	0:00:00.275447	1000
8	8	0.7088	0.5498	0:00:00.274908	1000
8	37	0.5369	0.09252	0:00:00.276134	1000
8	14	0.6124	0.2855	0:00:00.276479	1000
8	8	0.6176	0.2993	0:00:00.276220	1000
8	8	0.6805	0.4692	0:00:00.275902	1000
10	14	0.5583	0.1467	0:00:00.276273	1000
10	14	0.5237	0.05941	0:00:00.276016	1000
10	14	0.7265	0.6023	0:00:00.276908	1000
10	10	0.5187	0.04693	0:00:00.551422	2000
10	37	0.546	0.1157	0:00:00.276104	1000
14	14	0.5795	0.2007	0:00:00.276119	1000
14	39	0.6125	0.2859	0:00:00.276490	1000
14	14	0.608	0.2742	0:00:00.275957	1000
14	10	0.5367	0.09218	0:00:00.276527	1000
14	14	0.5027	0.006647	0:00:00.828488	3000
37	39	0.5055	0.01381	0:00:00.550898	2000
37	37	0.5448	0.1126	0:00:00.275736	1000
37	37	0.5914	0.2312	0:00:00.275425	1000
37	37	0.5241	0.0604	0:00:00.275805	1000
37	8	0.5508	0.1276	0:00:01.105744	4000
39	39	0.7198	0.5822	0:00:00.276232	1000
39	39	0.7246	0.5966	0:00:00.275844	1000
39	39	0.5552	0.1389	0:00:00.256051	1000
39	39	0.6034	0.2621	0:00:00.274943	1000
39	39	0.6585	0.4084	0:00:00.276032	1000
20	20	0.6275	0.3252	0:00:00.274570	1000
20	20	0.6325	0.3384	0:00:00.275855	1000
20	20	0.5364	0.09128	0:00:00.274625	1000
20	20	0.6824	0.4744	0:00:00.276249	1000
20	20	0.5089	0.0222	0:00:00.276016	1000
22	22	0.5055	0.01379	0:00:01.102006	4000
22	22	0.6662	0.4295	0:00:00.276050	1000
22	22	0.5692	0.1743	0:00:00.275146	1000
22	22	0.584	0.2121	0:00:00.276498	1000
22	31	0.5791	0.1995	0:00:00.274940	1000
31	31	0.6293	0.33	0:00:00.275671	1000
31	31	0.5603	0.1517	0:00:00.276364	1000
31	33	0.5057	0.01434	0:00:00.275698	1000
31	22	0.6373	0.3512	0:00:00.275875	1000
31	31	0.593	0.2353	0:00:00.256140	1000
33	47	0.5788	0.1988	0:00:00.266479	1000
33	33	0.8359	0.9776	0:00:00.264535	1000
33	33	0.8464	1.021	0:00:00.219144	1000
33	33	0.8132	0.8897	0:00:00.272117	1000
33	33	0.6802	0.4683	0:00:00.277380	1000
47	47	0.6193	0.3036	0:00:00.282279	1000
47	47	0.5607	0.1528	0:00:00.255564	1000
47	22	0.515	0.03751	0:00:00.552708	2000
47	47	0.5528	0.1327	0:00:00.276301	1000
47	47	0.5152	0.03806	0:00:00.275523	1000
