label	predict	gamma LCB	radius	time	N samples
24	46	0.5245	0.06154	0:00:00.067320	1000
24	46	0.5214	0.05365	0:00:00.067463	1000
24	46	0.5879	0.2223	0:00:00.067410	1000
24	46	0.6843	0.4796	0:00:00.067527	1000
24	24	0.6516	0.3898	0:00:00.067518	1000
36	36	0.6751	0.454	0:00:00.067519	1000
36	36	0.5856	0.2163	0:00:00.067331	1000
36	24	0.7312	0.6164	0:00:00.067616	1000
36	24	0.5457	0.1148	0:00:00.067372	1000
36	46	0.6229	0.313	0:00:00.067279	1000
43	43	0.7893	0.8038	0:00:00.067375	1000
43	43	0.5597	0.1503	0:00:00.067527	1000
43	43	0.7547	0.6895	0:00:00.067439	1000
43	47	0.5203	0.05095	0:00:00.067245	1000
43	46	0.5116	0.02909	0:00:00.067606	1000
46	46	0.6427	0.3657	0:00:00.067396	1000
46	47	0.6713	0.4435	0:00:00.067352	1000
46	46	0.7011	0.5275	0:00:00.067315	1000
46	36	0.5022	0.005582	0:00:01.137430	17000
46	47	0.5307	0.07704	0:00:00.067330	1000
47	46	0.6346	0.344	0:00:00.067363	1000
47	47	0.5392	0.0984	0:00:00.068296	1000
47	46	0.5242	0.06073	0:00:00.067335	1000
47	46	0.569	0.1739	0:00:00.067272	1000
47	46	0.635	0.345	0:00:00.067311	1000
25	25	0.621	0.3082	0:00:00.067411	1000
25	25	0.5496	0.1247	0:00:00.067251	1000
25	25	0.6148	0.292	0:00:00.067601	1000
25	25	0.6727	0.4475	0:00:05.553043	83000
25	40	0.773	0.7489	0:00:00.067435	1000
27	25	0.5113	0.02827	0:00:00.067305	1000
27	-1.0	0.0	-1.0	0:00:06.691252	100000
27	27	0.6515	0.3894	0:00:00.067311	1000
27	27	0.6012	0.2566	0:00:00.067508	1000
27	27	0.655	0.3989	0:00:00.067539	1000
35	35	0.7734	0.75	0:00:00.067254	1000
35	25	0.612	0.2846	0:00:00.067407	1000
35	41	0.5077	0.01924	0:00:00.468268	7000
35	35	0.6581	0.4072	0:00:00.067353	1000
35	35	0.852	1.045	0:00:00.067341	1000
40	40	0.5543	0.1366	0:00:00.067393	1000
40	40	0.5134	0.03368	0:00:00.134159	2000
40	-1.0	0.0	-1.0	0:00:06.689472	100000
40	25	0.5545	0.137	0:00:00.067619	1000
40	41	0.5703	0.1772	0:00:00.067538	1000
41	40	0.5026	0.006425	0:00:01.137372	17000
41	25	0.5107	0.02678	0:00:00.134092	2000
41	35	0.5537	0.1349	0:00:00.067427	1000
41	25	0.5977	0.2475	0:00:00.067484	1000
41	25	0.5671	0.1691	0:00:00.067668	1000
9	34	0.5552	0.1387	0:00:00.067331	1000
9	9	0.6446	0.3709	0:00:00.067315	1000
9	9	0.7525	0.6825	0:00:00.067283	1000
9	9	0.7145	0.5665	0:00:00.067393	1000
9	9	0.6268	0.3235	0:00:00.201022	3000
23	23	0.5705	0.1777	0:00:00.067481	1000
23	34	0.7335	0.6235	0:00:00.067305	1000
23	23	0.526	0.06509	0:00:00.067431	1000
23	23	0.5454	0.114	0:00:00.067401	1000
23	44	0.5029	0.007276	0:00:00.602088	9000
32	34	0.5044	0.01104	0:00:00.469572	7000
32	32	0.5001	0.0001692	0:00:06.549984	98000
32	32	0.568	0.1713	0:00:02.945085	44000
32	34	0.6553	0.3997	0:00:00.067352	1000
32	34	0.5005	0.001309	0:00:03.344101	50000
34	34	0.5337	0.08468	0:00:00.067345	1000
34	32	0.5841	0.2125	0:00:00.067335	1000
34	9	0.5135	0.03374	0:00:00.067343	1000
34	34	0.6564	0.4027	0:00:00.067296	1000
34	34	0.6999	0.5242	0:00:00.067454	1000
44	44	0.6638	0.4229	0:00:00.067342	1000
44	32	0.5277	0.06939	0:00:00.067364	1000
44	44	0.5102	0.02553	0:00:00.201373	3000
44	44	0.6012	0.2563	0:00:00.067446	1000
44	44	0.624	0.316	0:00:00.067580	1000
4	39	0.5057	0.01425	0:00:00.803620	12000
4	39	0.506	0.0151	0:00:00.601533	9000
4	29	0.6003	0.2541	0:00:00.067385	1000
4	37	0.612	0.2845	0:00:00.067379	1000
4	4	0.6217	0.3099	0:00:00.068378	1000
29	39	0.5592	0.1489	0:00:00.067682	1000
29	29	0.5435	0.1092	0:00:00.067436	1000
29	29	0.5634	0.1597	0:00:00.067388	1000
29	29	0.5605	0.1521	0:00:02.407737	36000
29	39	0.5095	0.02387	0:00:00.267951	4000
37	37	0.8252	0.9355	0:00:00.402897	6000
37	37	0.5602	0.1515	0:00:00.067450	1000
37	37	0.7235	0.5933	0:00:00.067307	1000
37	39	0.5567	0.1427	0:00:00.067510	1000
37	37	0.5923	0.2336	0:00:00.134127	2000
39	37	0.6652	0.4266	0:00:00.067392	1000
39	29	0.5123	0.03072	0:00:00.201926	3000
39	37	0.5638	0.1607	0:00:00.067471	1000
39	39	0.7664	0.727	0:00:00.067556	1000
39	39	0.5519	0.1303	0:00:00.067395	1000
41	41	0.5032	0.007972	0:00:00.534422	8000
41	41	0.7095	0.5518	0:00:00.067256	1000
41	37	0.5574	0.1443	0:00:00.334584	5000
41	37	0.8121	0.8855	0:00:01.002233	15000
41	41	0.5986	0.2497	0:00:00.067647	1000
1	1	0.7523	0.6819	0:00:00.067361	1000
1	2	0.5105	0.02637	0:00:00.267700	4000
1	1	0.7959	0.8269	0:00:00.067338	1000
1	1	0.771	0.7421	0:00:00.067387	1000
1	1	0.639	0.3559	0:00:00.067428	1000
2	2	0.6504	0.3863	0:00:00.067384	1000
2	1	0.5949	0.2402	0:00:00.067395	1000
2	2	0.5341	0.08564	0:00:00.067641	1000
2	1	0.5497	0.1249	0:00:00.067528	1000
2	2	0.594	0.2378	0:00:00.067630	1000
22	32	0.5781	0.197	0:00:00.067347	1000
22	38	0.6428	0.3659	0:00:00.067385	1000
22	-1.0	0.0	-1.0	0:00:06.691391	100000
22	38	0.6822	0.4738	0:00:00.067091	1000
22	32	0.5127	0.03189	0:00:00.200681	3000
32	32	0.5018	0.00448	0:00:02.206254	33000
32	-1.0	0.0	-1.0	0:00:06.692437	100000
32	38	0.5244	0.06107	0:00:00.067242	1000
32	32	0.5627	0.1579	0:00:00.067864	1000
32	2	0.6453	0.3727	0:00:00.067571	1000
38	38	0.6292	0.3298	0:00:00.067299	1000
38	22	0.5164	0.04122	0:00:00.067672	1000
38	22	0.5549	0.138	0:00:00.067305	1000
38	38	0.7507	0.6767	0:00:00.067558	1000
38	32	0.5158	0.03963	0:00:00.134168	2000
13	18	0.6376	0.3521	0:00:00.067430	1000
13	18	0.5794	0.2003	0:00:00.067296	1000
13	18	0.5808	0.2039	0:00:00.067169	1000
13	18	0.5046	0.0116	0:00:00.870498	13000
13	18	0.6014	0.257	0:00:00.067277	1000
17	22	0.5599	0.1507	0:00:00.067645	1000
17	17	0.581	0.2046	0:00:00.067437	1000
17	17	0.7091	0.5509	0:00:00.067426	1000
17	17	0.7754	0.7568	0:00:00.067357	1000
17	17	0.814	0.8926	0:00:00.067235	1000
18	18	0.6266	0.3228	0:00:00.735882	11000
18	18	0.604	0.2637	0:00:00.067371	1000
18	18	0.5909	0.2299	0:00:00.067424	1000
18	18	0.5445	0.1118	0:00:00.067518	1000
18	-1.0	0.0	-1.0	0:00:06.692523	100000
22	22	0.7054	0.5399	0:00:00.067216	1000
22	22	0.525	0.06259	0:00:00.067447	1000
22	22	0.5549	0.1379	0:00:00.067457	1000
22	22	0.554	0.1359	0:00:00.067383	1000
22	22	0.5828	0.2091	0:00:00.134136	2000
32	22	0.6214	0.3093	0:00:00.067275	1000
32	17	0.5656	0.1652	0:00:00.067615	1000
32	22	0.6816	0.4722	0:00:00.067409	1000
32	22	0.7317	0.6178	0:00:00.067393	1000
32	22	0.5373	0.09351	0:00:00.067461	1000
7	8	0.5662	0.1668	0:00:00.068606	1000
7	18	0.6116	0.2836	0:00:00.067529	1000
7	7	0.5463	0.1163	0:00:00.067295	1000
7	7	0.5283	0.07111	0:00:00.067533	1000
7	7	0.5606	0.1526	0:00:00.067474	1000
8	8	0.7874	0.7973	0:00:00.067453	1000
8	8	0.7022	0.5308	0:00:01.540998	23000
8	8	0.5666	0.1677	0:00:00.067431	1000
8	8	0.5656	0.1652	0:00:00.067631	1000
8	8	0.6691	0.4374	0:00:00.067518	1000
18	18	0.9194	1.401	0:00:00.067338	1000
18	18	0.7296	0.6115	0:00:00.067477	1000
18	18	0.5802	0.2023	0:00:00.067994	1000
18	18	0.6399	0.3581	0:00:00.067579	1000
18	18	0.9255	1.443	0:00:00.067459	1000
20	20	0.624	0.316	0:00:00.067410	1000
20	20	0.5833	0.2103	0:00:00.067506	1000
20	20	0.6502	0.3859	0:00:00.067446	1000
20	8	0.506	0.01507	0:00:00.268064	4000
20	18	0.5528	0.1328	0:00:00.067514	1000
32	8	0.5309	0.07742	0:00:00.068330	1000
32	32	0.5776	0.1956	0:00:00.067408	1000
32	8	0.5416	0.1046	0:00:00.067655	1000
32	32	0.5179	0.04494	0:00:00.067468	1000
32	8	0.5544	0.1368	0:00:00.067496	1000
15	15	0.5849	0.2144	0:00:00.067446	1000
15	15	0.6801	0.468	0:00:00.067446	1000
15	15	0.5806	0.2035	0:00:00.067603	1000
15	15	0.5871	0.22	0:00:00.067345	1000
15	15	0.6114	0.2829	0:00:00.067504	1000
23	27	0.6942	0.5079	0:00:00.067409	1000
23	32	0.7073	0.5455	0:00:00.067320	1000
23	25	0.6393	0.3565	0:00:00.067235	1000
23	23	0.5059	0.01472	0:00:00.269114	4000
23	23	0.5947	0.2396	0:00:00.067192	1000
25	32	0.5144	0.03617	0:00:00.067423	1000
25	25	0.5244	0.06131	0:00:00.067406	1000
25	25	0.5356	0.08937	0:00:00.067380	1000
25	32	0.5746	0.188	0:00:00.067307	1000
25	23	0.5863	0.218	0:00:00.067454	1000
27	23	0.5852	0.2153	0:00:00.067671	1000
27	23	0.6059	0.2688	0:00:00.067281	1000
27	27	0.5946	0.2393	0:00:00.067512	1000
27	27	0.8745	1.148	0:00:00.067473	1000
27	27	0.6447	0.3712	0:00:00.067546	1000
32	32	0.8142	0.8933	0:00:00.134159	2000
32	32	0.7445	0.6571	0:00:00.067304	1000
32	27	0.5433	0.1086	0:00:00.067630	1000
32	32	0.6659	0.4287	0:00:00.067616	1000
32	32	0.8111	0.8818	0:00:00.067571	1000
0	25	0.5429	0.1078	0:00:00.067419	1000
0	25	0.6093	0.2776	0:00:00.067594	1000
0	0	0.5446	0.1119	0:00:00.067487	1000
0	45	0.5342	0.08593	0:00:00.067547	1000
0	25	0.6277	0.3257	0:00:00.067325	1000
10	25	0.5693	0.1745	0:00:00.067237	1000
10	10	0.5002	0.0006263	0:00:05.087075	76000
10	10	0.6698	0.4393	0:00:00.067425	1000
10	25	0.761	0.7094	0:00:00.068081	1000
10	10	0.6426	0.3655	0:00:00.067355	1000
25	0	0.5325	0.08161	0:00:00.067577	1000
25	25	0.5248	0.0622	0:00:00.067399	1000
25	25	0.6741	0.4512	0:00:00.067419	1000
25	0	0.5154	0.03872	0:00:00.067596	1000
25	25	0.6618	0.4174	0:00:00.067453	1000
40	45	0.5827	0.2089	0:00:00.067386	1000
40	10	0.6983	0.5194	0:00:00.068394	1000
40	45	0.6711	0.4431	0:00:00.067528	1000
40	25	0.738	0.6373	0:00:00.067757	1000
40	25	0.6374	0.3514	0:00:00.067836	1000
45	25	0.5447	0.1123	0:00:00.067751	1000
45	45	0.7032	0.5337	0:00:00.736051	11000
45	45	0.6861	0.4847	0:00:00.067376	1000
45	0	0.8406	0.9968	0:00:00.067549	1000
45	25	0.5227	0.05697	0:00:00.067387	1000
6	6	0.6432	0.367	0:00:00.067576	1000
6	8	0.5106	0.02652	0:00:00.334822	5000
6	25	0.5506	0.1272	0:00:00.067723	1000
6	11	0.6268	0.3233	0:00:00.067751	1000
6	11	0.6145	0.291	0:00:00.067674	1000
8	6	0.5525	0.132	0:00:00.068167	1000
8	-1.0	0.0	-1.0	0:00:06.692097	100000
8	6	0.6121	0.2849	0:00:00.067543	1000
8	6	0.5032	0.007929	0:00:01.672208	25000
8	8	0.5479	0.1203	0:00:00.067336	1000
11	11	0.5644	0.1622	0:00:00.067333	1000
11	25	0.5615	0.1548	0:00:00.067527	1000
11	25	0.5163	0.04091	0:00:00.067811	1000
11	11	0.8402	0.9951	0:00:00.067448	1000
11	11	0.5688	0.1732	0:00:00.067466	1000
25	25	0.7304	0.614	0:00:00.067452	1000
25	25	0.5106	0.02665	0:00:00.136493	2000
25	8	0.5761	0.1919	0:00:03.348293	50000
25	8	0.523	0.05773	0:00:00.134354	2000
25	8	0.5534	0.1343	0:00:00.134109	2000
43	43	0.6684	0.4355	0:00:00.067382	1000
43	25	0.5153	0.03826	0:00:00.067361	1000
43	43	0.8155	0.8984	0:00:00.067485	1000
43	43	0.6126	0.2862	0:00:00.067539	1000
43	43	0.7975	0.8326	0:00:00.067388	1000
7	42	0.5109	0.02734	0:00:00.335055	5000
7	48	0.5077	0.01942	0:00:00.402036	6000
7	42	0.6521	0.3909	0:00:00.535717	8000
7	42	0.5387	0.09718	0:00:00.067520	1000
7	7	0.5171	0.04287	0:00:00.268269	4000
14	42	0.5088	0.02205	0:00:00.536389	8000
14	48	0.6178	0.2998	0:00:00.067568	1000
14	48	0.5608	0.1529	0:00:00.067311	1000
14	48	0.6523	0.3916	0:00:00.067341	1000
14	48	0.6451	0.3721	0:00:00.201414	3000
28	48	0.6112	0.2826	0:00:00.067288	1000
28	28	0.5123	0.03087	0:00:01.004401	15000
28	14	0.5943	0.2385	0:00:00.402185	6000
28	42	0.5182	0.04565	0:00:00.201067	3000
28	14	0.5358	0.08985	0:00:00.134049	2000
42	7	0.7421	0.6499	0:00:00.268048	4000
42	48	0.5689	0.1737	0:00:00.669494	10000
42	42	0.5369	0.09255	0:00:00.067390	1000
42	48	0.5867	0.2191	0:00:00.134248	2000
42	48	0.578	0.1968	0:00:00.067438	1000
48	14	0.6526	0.3925	0:00:00.067787	1000
48	42	0.575	0.1892	0:00:00.067469	1000
48	28	0.544	0.1105	0:00:00.067520	1000
48	42	0.5948	0.2398	0:00:00.067779	1000
48	7	0.5506	0.1272	0:00:00.067636	1000
4	4	0.5282	0.07081	0:00:00.067541	1000
4	4	0.5129	0.03241	0:00:00.134420	2000
4	4	0.5595	0.1497	0:00:00.067549	1000
4	4	0.5099	0.02494	0:00:00.134233	2000
4	4	0.6962	0.5136	0:00:00.067264	1000
16	34	0.577	0.1942	0:00:00.067685	1000
16	4	0.5483	0.1214	0:00:00.067472	1000
16	42	0.6039	0.2635	0:00:00.067503	1000
16	4	0.5773	0.1949	0:00:00.201133	3000
16	42	0.5022	0.005551	0:00:00.869600	13000
34	34	0.566	0.1662	0:00:00.134256	2000
34	34	0.672	0.4454	0:00:00.067495	1000
34	34	0.5362	0.09091	0:00:00.067369	1000
34	34	0.7269	0.6033	0:00:00.068064	1000
34	4	0.5242	0.06072	0:00:00.067343	1000
36	36	0.6175	0.299	0:00:00.067459	1000
36	36	0.5794	0.2004	0:00:00.067395	1000
36	36	0.6674	0.4327	0:00:00.067352	1000
36	16	0.653	0.3935	0:00:00.067421	1000
36	36	0.5888	0.2244	0:00:00.067374	1000
42	42	0.665	0.4263	0:00:00.067488	1000
42	42	0.5219	0.0549	0:00:00.067799	1000
42	42	0.5163	0.04078	0:00:00.067449	1000
42	42	0.5713	0.1798	0:00:02.410256	36000
42	42	0.5122	0.03067	0:00:00.134475	2000
9	39	0.5815	0.2057	0:00:00.067807	1000
9	9	0.5743	0.1873	0:00:00.067537	1000
9	9	0.5055	0.01388	0:00:00.468823	7000
9	39	0.558	0.1459	0:00:00.067508	1000
9	39	0.5423	0.1063	0:00:00.067819	1000
22	22	0.5791	0.1997	0:00:00.067817	1000
22	45	0.5157	0.03938	0:00:00.134560	2000
22	39	0.651	0.388	0:00:00.067409	1000
22	9	0.5253	0.0635	0:00:00.068167	1000
22	45	0.5173	0.04344	0:00:00.067450	1000
32	-1.0	0.0	-1.0	0:00:06.699291	100000
32	45	0.6225	0.3122	0:00:00.067332	1000
32	45	0.591	0.2302	0:00:00.067517	1000
32	32	0.5171	0.04296	0:00:00.134280	2000
32	22	0.6765	0.4578	0:00:00.067727	1000
39	39	0.5553	0.139	0:00:00.536471	8000
39	39	0.5378	0.09481	0:00:00.067573	1000
39	39	0.6032	0.2616	0:00:00.535014	8000
39	39	0.7083	0.5483	0:00:00.535254	8000
39	32	0.5127	0.03187	0:00:00.134440	2000
45	45	0.824	0.9308	0:00:00.067520	1000
45	32	0.5034	0.008523	0:00:00.670756	10000
45	45	0.5113	0.02836	0:00:00.535414	8000
45	9	0.6383	0.3539	0:00:00.067344	1000
45	9	0.5365	0.09159	0:00:00.067771	1000
2	2	0.7829	0.7821	0:00:00.067340	1000
2	2	0.6184	0.3013	0:00:00.067587	1000
2	16	0.5475	0.1193	0:00:00.068000	1000
2	16	0.5906	0.2291	0:00:00.068044	1000
2	16	0.7936	0.8189	0:00:00.067280	1000
4	35	0.5165	0.04135	0:00:00.067412	1000
4	4	0.5865	0.2185	0:00:00.067524	1000
4	4	0.6073	0.2723	0:00:00.067214	1000
4	35	0.5816	0.2059	0:00:00.067578	1000
4	4	0.5167	0.04177	0:00:00.067493	1000
16	16	0.7388	0.6395	0:00:00.067383	1000
16	16	0.6291	0.3295	0:00:00.067358	1000
16	16	0.5826	0.2087	0:00:00.067501	1000
16	16	0.6709	0.4425	0:00:00.067575	1000
16	17	0.6038	0.2633	0:00:00.067927	1000
17	4	0.5019	0.004769	0:00:01.670284	25000
17	35	0.5028	0.007143	0:00:00.735532	11000
17	17	0.5794	0.2003	0:00:00.067439	1000
17	17	0.6417	0.3631	0:00:00.134180	2000
17	2	0.5277	0.0695	0:00:00.067418	1000
35	17	0.5044	0.011	0:00:00.601339	9000
35	16	0.5653	0.1643	0:00:00.067578	1000
35	4	0.5462	0.1159	0:00:00.268190	4000
35	17	0.5185	0.04631	0:00:00.067299	1000
35	35	0.5416	0.1044	0:00:00.067236	1000
8	8	0.7685	0.734	0:00:00.067406	1000
8	37	0.5487	0.1223	0:00:00.067411	1000
8	14	0.6445	0.3705	0:00:00.067411	1000
8	8	0.6512	0.3886	0:00:00.067438	1000
8	8	0.7322	0.6194	0:00:00.067585	1000
10	14	0.5493	0.1239	0:00:00.067381	1000
10	14	0.5199	0.04982	0:00:00.067384	1000
10	14	0.6922	0.5022	0:00:00.067571	1000
10	10	0.5156	0.03924	0:00:00.134552	2000
10	37	0.5537	0.1349	0:00:00.067513	1000
14	14	0.5928	0.2349	0:00:00.067643	1000
14	39	0.631	0.3344	0:00:00.067331	1000
14	14	0.5916	0.2315	0:00:00.067341	1000
14	10	0.5309	0.07765	0:00:00.067288	1000
14	14	0.5044	0.01112	0:00:00.268204	4000
37	39	0.5075	0.01884	0:00:00.200948	3000
37	37	0.5622	0.1566	0:00:00.067275	1000
37	37	0.6272	0.3243	0:00:00.134117	2000
37	37	0.5334	0.08377	0:00:00.067281	1000
37	8	0.559	0.1484	0:00:00.335487	5000
39	39	0.756	0.6935	0:00:00.067656	1000
39	39	0.7616	0.7115	0:00:00.067364	1000
39	39	0.5957	0.2421	0:00:00.067353	1000
39	39	0.6203	0.3063	0:00:00.067724	1000
39	39	0.7205	0.5845	0:00:00.067403	1000
20	20	0.6235	0.3146	0:00:00.067399	1000
20	20	0.6283	0.3274	0:00:00.067304	1000
20	20	0.5351	0.08803	0:00:00.067337	1000
20	20	0.6768	0.4587	0:00:00.067328	1000
20	20	0.5114	0.02862	0:00:00.134333	2000
22	22	0.5092	0.02314	0:00:00.335506	5000
22	22	0.6611	0.4154	0:00:00.067399	1000
22	22	0.5965	0.2443	0:00:00.067361	1000
22	22	0.5961	0.2433	0:00:00.067314	1000
22	31	0.5905	0.2288	0:00:00.067627	1000
31	31	0.6481	0.3802	0:00:00.067418	1000
31	31	0.5786	0.1984	0:00:00.067309	1000
31	33	0.5096	0.02404	0:00:00.134006	2000
31	22	0.6572	0.4049	0:00:00.067394	1000
31	31	0.6065	0.2701	0:00:00.067232	1000
33	47	0.6099	0.2789	0:00:00.067310	1000
33	33	0.9158	1.377	0:00:00.067503	1000
33	33	0.9289	1.467	0:00:00.067530	1000
33	33	0.8877	1.214	0:00:00.067455	1000
33	33	0.723	0.5918	0:00:00.067455	1000
47	47	0.6475	0.3787	0:00:00.067369	1000
47	47	0.5846	0.2138	0:00:00.067264	1000
47	22	0.5143	0.03582	0:00:00.134135	2000
47	47	0.5736	0.1855	0:00:00.067280	1000
47	47	0.521	0.05278	0:00:00.067287	1000
