label	predict	radius	time
48	37	0.06513	0:01:01.439073
9	-1.0	-1.0	0:01:10.422137
9	9	0.1168	0:00:16.003151
9	9	0.3787	0:00:04.904568
9	9	0.479	0:00:04.912236
9	28	0.4128	0:00:16.065694
18	26	0.7454	0:00:04.955334
18	18	0.9133	0:00:22.130903
18	18	0.6573	0:00:04.885648
18	26	0.3396	0:00:15.948336
18	-1.0	-1.0	0:01:10.690906
22	-1.0	-1.0	0:01:10.397809
22	-1.0	-1.0	0:01:10.592508
22	-1.0	-1.0	0:01:10.655804
22	22	0.2424	0:00:04.933327
22	-1.0	-1.0	0:01:10.451324
26	-1.0	-1.0	0:01:10.588726
26	22	0.229	0:00:16.216535
26	22	0.3065	0:00:16.259802
26	26	0.2358	0:00:29.199176
26	26	0.2793	0:00:22.322633
28	-1.0	-1.0	0:01:10.857963
28	28	0.5833	0:00:04.893893
28	26	0.3528	0:00:16.148715
28	-1.0	-1.0	0:01:10.454072
28	28	0.66	0:00:04.906570
2	12	0.3943	0:00:04.931181
2	2	0.3939	0:00:04.937312
2	2	0.2929	0:00:04.918929
2	2	0.2596	0:00:04.918637
2	2	0.2152	0:00:04.950199
12	12	0.1859	0:00:10.378031
12	2	0.5007	0:00:22.419177
12	2	0.5057	0:00:04.887132
12	2	0.4338	0:00:04.966455
12	2	0.5618	0:00:10.361441
23	28	0.06811	0:00:22.427819
23	28	0.1256	0:00:10.593372
23	28	0.456	0:00:36.472824
23	2	0.4218	0:00:04.932762
23	-1.0	-1.0	0:01:11.267415
28	28	0.5464	0:00:10.404052
28	2	0.1661	0:00:04.935715
28	28	0.1618	0:00:04.964582
28	2	0.08537	0:00:22.535897
28	2	0.1827	0:00:10.377064
43	-1.0	-1.0	0:01:11.159566
43	43	0.383	0:00:10.615159
43	43	0.2622	0:00:05.042330
43	-1.0	-1.0	0:01:14.289505
43	43	0.2466	0:00:05.037482
8	-1.0	-1.0	0:01:14.325088
8	8	0.2857	0:00:16.728783
8	-1.0	-1.0	0:01:15.223785
8	8	0.2915	0:00:16.797729
8	8	0.322	0:00:16.569765
13	35	0.3091	0:01:13.010273
13	13	0.6512	0:00:05.046637
13	13	0.6498	0:00:05.028775
13	13	0.778	0:00:04.998874
13	13	0.7828	0:00:05.053628
35	-1.0	-1.0	0:01:12.980982
35	35	0.1459	0:00:05.066159
35	-1.0	-1.0	0:01:12.975728
35	-1.0	-1.0	0:01:12.761758
35	-1.0	-1.0	0:01:13.339895
38	35	0.2982	0:00:16.455113
38	-1.0	-1.0	0:01:13.011705
38	-1.0	-1.0	0:01:13.501210
38	38	0.4298	0:00:10.634366
38	38	0.1925	0:00:04.985043
48	-1.0	-1.0	0:01:12.758602
48	35	0.5699	0:00:16.584383
48	-1.0	-1.0	0:01:14.116871
48	-1.0	-1.0	0:01:12.702264
48	-1.0	-1.0	0:01:15.107381
10	10	0.4465	0:00:05.053945
10	10	0.7321	0:00:05.054617
10	10	0.7036	0:00:05.088301
10	-1.0	-1.0	0:01:17.693337
10	10	0.7178	0:00:10.720954
13	10	0.152	0:00:10.746811
13	-1.0	-1.0	0:01:17.934416
13	-1.0	-1.0	0:01:17.543008
13	-1.0	-1.0	0:01:13.780825
13	-1.0	-1.0	0:01:14.863291
25	10	0.285	0:00:05.065855
25	25	0.4082	0:00:05.087537
25	10	0.529	0:00:05.016578
25	10	0.1952	0:00:05.066867
25	-1.0	-1.0	0:01:13.943799
27	27	0.6863	0:00:05.010468
27	27	0.8214	0:00:05.071537
27	-1.0	-1.0	0:01:13.838521
27	27	0.06152	0:00:30.024958
27	10	0.06013	0:00:46.111496
33	-1.0	-1.0	0:01:14.202229
33	-1.0	-1.0	0:01:13.973753
33	-1.0	-1.0	0:01:14.551422
33	10	0.4926	0:00:46.840785
33	25	0.3534	0:00:23.518070
10	-1.0	-1.0	0:01:13.455562
10	46	0.1878	0:01:14.639926
10	-1.0	-1.0	0:01:14.684936
10	-1.0	-1.0	0:01:14.644875
10	-1.0	-1.0	0:01:14.274364
18	-1.0	-1.0	0:01:14.429465
18	18	0.8831	0:00:29.928534
18	18	0.4542	0:00:10.632214
18	18	0.242	0:01:03.914869
18	18	0.8623	0:00:46.052962
22	-1.0	-1.0	0:01:14.407659
22	22	0.612	0:00:16.527505
22	-1.0	-1.0	0:01:14.059966
22	-1.0	-1.0	0:01:14.912498
22	-1.0	-1.0	0:01:14.297220
26	-1.0	-1.0	0:01:14.594854
26	-1.0	-1.0	0:01:14.692543
26	-1.0	-1.0	0:01:13.960969
26	-1.0	-1.0	0:01:14.876548
26	-1.0	-1.0	0:01:14.803158
46	-1.0	-1.0	0:01:13.691721
46	-1.0	-1.0	0:01:14.924663
46	-1.0	-1.0	0:01:14.354834
46	-1.0	-1.0	0:01:14.515281
46	-1.0	-1.0	0:01:15.604361
4	4	0.08611	0:01:15.689088
4	4	0.2393	0:00:10.679304
4	-1.0	-1.0	0:01:15.390105
4	-1.0	-1.0	0:01:13.787580
4	4	0.5212	0:00:05.005924
9	9	0.1414	0:00:30.407732
9	4	0.4928	0:00:05.016130
9	4	0.2728	0:00:37.930327
9	4	0.7259	0:00:05.075384
9	4	0.4556	0:00:05.096714
16	16	0.2212	0:00:10.582693
16	16	0.14	0:00:16.916112
16	16	0.1744	0:00:05.077731
16	16	0.5498	0:00:05.022865
16	-1.0	-1.0	0:01:20.400843
45	45	0.8239	0:00:05.049082
45	46	0.1275	0:00:10.848067
45	45	0.2808	0:00:05.068351
45	-1.0	-1.0	0:01:18.783143
45	45	1.001	0:00:17.035270
46	46	0.0912	0:00:49.037714
46	46	0.0937	0:00:39.795515
46	46	0.2586	0:00:05.085397
46	46	0.2095	0:00:10.773688
46	46	0.2775	0:00:05.046687
