label	predict	radius	time
31	31	0.1148	0:00:33.733221
31	-1.0	-1.0	0:03:11.349766
31	47	0.1563	0:00:11.296281
33	-1.0	-1.0	0:03:11.756447
33	33	0.6722	0:00:11.698601
33	-1.0	-1.0	0:03:04.200051
33	-1.0	-1.0	0:03:12.056416
33	33	0.4799	0:00:09.937674
37	37	0.4299	0:02:07.561021
37	-1.0	-1.0	0:03:08.475812
37	47	0.1882	0:00:12.199759
37	-1.0	-1.0	0:03:02.704983
37	47	0.05502	0:01:17.587702
38	-1.0	-1.0	0:03:09.453290
38	38	0.3767	0:00:10.353594
38	37	0.2114	0:00:09.800430
38	31	0.1942	0:00:10.844091
38	38	0.2465	0:00:08.756425
47	-1.0	-1.0	0:02:55.497684
47	37	0.0975	0:00:57.190562
47	47	0.3811	0:00:22.797119
47	47	0.4857	0:00:09.946630
47	-1.0	-1.0	0:03:13.029743
4	4	0.4016	0:00:11.159940
4	4	0.9393	0:00:11.706151
4	-1.0	-1.0	0:03:13.493810
4	4	0.6125	0:00:08.842417
4	21	0.4812	0:00:19.750694
13	13	0.2781	0:00:10.163847
13	13	0.409	0:00:13.107862
13	13	0.2879	0:00:14.119677
13	13	0.4403	0:00:12.311795
13	13	0.2263	0:00:12.573257
21	37	0.2302	0:00:11.032224
21	37	0.1619	0:00:29.340283
21	-1.0	-1.0	0:02:53.438676
21	48	0.1868	0:00:09.134674
21	37	0.4365	0:00:09.099929
37	37	0.1579	0:00:21.344522
37	-1.0	-1.0	0:03:03.447371
37	37	0.1832	0:00:21.982534
37	-1.0	-1.0	0:03:07.979528
37	-1.0	-1.0	0:03:13.712316
48	48	0.1918	0:00:24.124069
48	-1.0	-1.0	0:03:05.775770
48	37	0.3295	0:00:09.792807
48	37	0.1571	0:00:19.221717
48	37	0.05751	0:01:57.906482
9	-1.0	-1.0	0:02:58.821238
9	9	0.1112	0:00:25.061955
9	9	0.3775	0:00:09.746348
9	9	0.4812	0:00:09.167107
9	28	0.4148	0:00:20.783671
18	26	0.7456	0:00:12.010385
18	18	0.9125	0:00:36.581935
18	18	0.6551	0:00:12.697830
18	26	0.3255	0:00:24.410017
18	-1.0	-1.0	0:03:12.142987
22	-1.0	-1.0	0:03:08.270775
22	22	0.4801	0:03:07.000691
22	-1.0	-1.0	0:03:08.297184
22	22	0.2384	0:00:11.768988
22	-1.0	-1.0	0:03:22.347050
26	26	0.1621	0:02:31.322854
26	22	0.2306	0:00:27.936854
26	22	0.303	0:00:23.001368
26	26	0.2375	0:00:45.109125
26	26	0.2804	0:00:39.377578
28	-1.0	-1.0	0:02:53.063491
28	28	0.5869	0:00:08.908537
28	26	0.3563	0:00:16.074612
28	26	0.1576	0:02:33.209660
28	28	0.6569	0:00:12.678390
2	12	0.3914	0:00:14.109005
2	2	0.3927	0:00:12.316955
2	2	0.2856	0:00:11.895098
2	2	0.2615	0:00:07.716229
2	2	0.214	0:00:13.326764
12	12	0.1818	0:00:13.576671
12	2	0.5012	0:00:37.794732
12	2	0.5029	0:00:11.841437
12	2	0.4365	0:00:12.439105
12	2	0.5647	0:00:12.524175
23	28	0.06954	0:00:55.274005
23	28	0.1285	0:00:25.151622
23	28	0.4579	0:00:52.558201
23	2	0.4166	0:00:13.225286
23	12	0.03848	0:02:58.176677
28	28	0.5467	0:00:25.206537
28	2	0.1491	0:00:12.900250
28	28	0.1559	0:00:12.847461
28	2	0.08679	0:00:32.888628
28	2	0.1787	0:00:19.683024
43	-1.0	-1.0	0:03:10.722213
43	43	0.4019	0:00:09.278119
43	43	0.2556	0:00:10.050501
43	28	0.04775	0:02:01.915019
43	43	0.2504	0:00:09.419149
8	-1.0	-1.0	0:03:09.060370
8	8	0.2897	0:00:45.049342
8	-1.0	-1.0	0:03:10.273123
8	8	0.2962	0:00:37.934220
8	8	0.3199	0:00:25.084220
13	35	0.308	0:02:11.619011
13	13	0.6561	0:00:08.850321
13	13	0.6482	0:00:10.968672
13	13	0.7763	0:00:12.144222
13	13	0.7813	0:00:11.677342
35	-1.0	-1.0	0:03:10.999402
35	35	0.1564	0:00:14.109801
35	35	0.3707	0:03:21.587200
35	35	0.3235	0:03:07.481156
35	-1.0	-1.0	0:03:05.134000
38	35	0.2998	0:00:26.649807
38	-1.0	-1.0	0:03:06.036990
38	-1.0	-1.0	0:02:51.672956
38	38	0.4225	0:00:12.457046
38	38	0.1965	0:00:11.602167
48	-1.0	-1.0	0:02:46.801535
48	35	0.5577	0:00:26.361648
48	-1.0	-1.0	0:02:58.444603
48	-1.0	-1.0	0:02:55.681487
48	-1.0	-1.0	0:03:12.555931
10	10	0.4463	0:00:09.810757
10	10	0.7422	0:00:09.814087
10	10	0.6973	0:00:11.797198
10	-1.0	-1.0	0:03:22.218571
10	10	0.7168	0:00:30.377882
13	10	0.1469	0:00:23.400810
13	-1.0	-1.0	0:03:09.980025
13	13	0.4502	0:02:40.818973
13	-1.0	-1.0	0:03:20.551793
13	-1.0	-1.0	0:02:54.087534
25	10	0.2867	0:00:11.314097
25	25	0.4036	0:00:09.306741
25	10	0.5235	0:00:11.224968
25	10	0.1944	0:00:12.164772
25	25	0.05092	0:02:40.649718
27	27	0.6847	0:00:08.941693
27	27	0.8189	0:00:09.889524
27	-1.0	-1.0	0:02:55.700741
27	27	0.06005	0:01:01.105158
27	10	0.05272	0:01:05.664025
33	-1.0	-1.0	0:03:07.411753
33	-1.0	-1.0	0:03:05.390293
33	-1.0	-1.0	0:03:16.624481
33	10	0.4909	0:01:27.691802
33	25	0.337	0:00:35.822438
10	-1.0	-1.0	0:03:05.092647
10	46	0.1823	0:02:08.550116
10	-1.0	-1.0	0:03:00.491517
10	-1.0	-1.0	0:03:00.038921
10	-1.0	-1.0	0:03:03.405966
18	-1.0	-1.0	0:03:11.077520
18	18	0.8836	0:00:58.285491
18	18	0.4491	0:00:09.144606
18	18	0.2593	0:01:48.988871
18	18	0.8628	0:01:15.614934
22	-1.0	-1.0	0:03:08.699361
22	22	0.6127	0:00:19.607063
22	-1.0	-1.0	0:03:00.832488
22	-1.0	-1.0	0:02:54.572991
22	-1.0	-1.0	0:03:09.138114
26	46	0.1636	0:02:40.805624
26	46	0.1965	0:03:15.128293
26	26	0.1603	0:02:34.048822
26	-1.0	-1.0	0:03:00.724427
26	-1.0	-1.0	0:03:10.165642
46	-1.0	-1.0	0:03:03.548304
46	-1.0	-1.0	0:02:51.954497
46	-1.0	-1.0	0:02:54.766442
46	-1.0	-1.0	0:02:46.169221
46	-1.0	-1.0	0:02:58.256227
4	4	0.08732	0:02:10.489012
4	4	0.2378	0:00:12.013380
4	-1.0	-1.0	0:02:51.006879
4	4	0.3144	0:02:24.338240
4	4	0.5298	0:00:08.532557
9	9	0.1432	0:01:00.182709
9	4	0.4896	0:00:13.479142
9	4	0.2729	0:01:16.894212
9	4	0.7271	0:00:10.423080
9	4	0.4543	0:00:11.776205
16	16	0.213	0:00:07.746223
16	16	0.1355	0:00:20.210560
16	16	0.1738	0:00:10.577757
16	16	0.5411	0:00:08.452631
16	-1.0	-1.0	0:02:56.804539
45	45	0.8157	0:00:06.734853
45	46	0.1285	0:00:11.410413
45	45	0.2817	0:00:06.925827
45	-1.0	-1.0	0:02:47.664495
45	45	0.9999	0:00:25.391593
46	46	0.09844	0:00:55.955258
46	46	0.1076	0:01:02.073227
46	46	0.2642	0:00:09.576843
46	46	0.2089	0:00:12.572754
46	46	0.2996	0:00:11.528817
