label	predict	gamma LCB	radius	time	N samples
17	17	0.6458	0.3739	0:00:00.276244	1000
17	17	0.681	0.4706	0:00:00.276704	1000
17	5	0.5178	0.04453	0:00:00.276281	1000
17	17	0.6235	0.3146	0:00:00.275944	1000
1	1	0.5191	0.04789	0:00:00.275379	1000
1	6	0.7252	0.5983	0:00:00.276246	1000
1	6	0.5438	0.1101	0:00:00.276960	1000
1	16	0.6194	0.3039	0:00:00.276648	1000
1	6	0.5481	0.1209	0:00:00.275661	1000
6	1	0.5184	0.04617	0:00:00.253394	1000
6	16	0.5462	0.1162	0:00:00.252881	1000
6	10	0.5108	0.02702	0:00:00.247160	1000
6	1	0.5006	0.001523	0:00:03.645904	15000
6	6	0.6153	0.2932	0:00:00.255970	1000
10	10	0.6806	0.4694	0:00:00.256086	1000
10	10	0.5481	0.1208	0:00:00.276780	1000
10	10	0.6737	0.4502	0:00:00.276264	1000
10	10	0.6141	0.2901	0:00:00.276276	1000
10	10	0.7149	0.5679	0:00:00.276309	1000
16	6	0.6031	0.2613	0:00:00.254632	1000
16	16	0.5582	0.1464	0:00:00.525223	2000
16	17	0.5039	0.009897	0:00:01.636623	6000
16	16	0.5414	0.104	0:00:00.276507	1000
16	16	0.6901	0.4961	0:00:00.275847	1000
17	17	0.8312	0.9588	0:00:00.275964	1000
17	17	0.5915	0.2313	0:00:00.276549	1000
17	10	0.5239	0.05991	0:00:00.275502	1000
17	17	0.7889	0.8026	0:00:00.275924	1000
17	17	0.6226	0.3123	0:00:00.275170	1000
2	6	0.856	1.062	0:00:00.274267	1000
2	6	0.509	0.0226	0:00:01.104389	4000
2	6	0.9184	1.394	0:00:00.276226	1000
2	2	0.5798	0.2014	0:00:00.276410	1000
2	6	0.9372	1.531	0:00:00.275057	1000
6	6	0.6256	0.3202	0:00:00.276054	1000
6	16	0.7858	0.792	0:00:00.255067	1000
6	2	0.5473	0.1188	0:00:00.275757	1000
6	16	0.5656	0.1652	0:00:00.275878	1000
6	6	0.6198	0.3049	0:00:00.275706	1000
7	7	0.5356	0.08944	0:00:00.275895	1000
7	2	0.5425	0.1068	0:00:00.276068	1000
7	7	0.6755	0.4551	0:00:00.275122	1000
7	7	0.5324	0.08135	0:00:00.275336	1000
7	2	0.5906	0.2292	0:00:00.275304	1000
10	10	0.678	0.462	0:00:00.276210	1000
10	10	0.5503	0.1265	0:00:00.275574	1000
10	10	0.5961	0.2434	0:00:00.274522	1000
10	10	0.6923	0.5025	0:00:00.275022	1000
10	10	0.5222	0.05561	0:00:00.275788	1000
16	16	0.512	0.03005	0:00:00.276449	1000
16	-1.0	0.0	-1.0	0:00:27.519428	100000
16	-1.0	0.0	-1.0	0:00:27.482120	100000
16	16	0.7522	0.6813	0:00:00.276364	1000
16	16	0.8834	1.192	0:00:00.275535	1000
3	3	0.5024	0.006002	0:00:00.829638	3000
3	3	0.5361	0.0907	0:00:00.276105	1000
3	3	0.5889	0.2248	0:00:00.276530	1000
3	17	0.6194	0.304	0:00:00.275313	1000
3	3	0.6482	0.3804	0:00:00.276047	1000
10	10	0.6442	0.3697	0:00:00.275803	1000
10	17	0.5749	0.1889	0:00:00.255542	1000
10	10	0.5277	0.06941	0:00:00.254987	1000
10	10	0.5622	0.1567	0:00:00.254907	1000
10	17	0.5827	0.2088	0:00:00.275733	1000
11	11	0.7477	0.6672	0:00:00.276618	1000
11	11	0.7925	0.815	0:00:00.276581	1000
11	11	0.7	0.5243	0:00:00.276270	1000
11	11	0.7457	0.6609	0:00:00.275154	1000
11	11	0.7164	0.5722	0:00:00.277086	1000
17	17	0.5907	0.2294	0:00:00.275618	1000
17	17	0.658	0.4071	0:00:00.276500	1000
17	17	0.654	0.3961	0:00:00.277387	1000
17	17	0.6999	0.524	0:00:05.782004	21000
17	17	0.6858	0.4841	0:00:00.277112	1000
19	11	0.5109	0.02722	0:00:00.276196	1000
19	17	0.5806	0.2034	0:00:00.828825	3000
19	3	0.5873	0.2207	0:00:00.275692	1000
19	11	0.6235	0.3148	0:00:00.276309	1000
19	19	0.6871	0.4875	0:00:00.255036	1000
6	11	0.6865	0.4858	0:00:00.276146	1000
6	18	0.6324	0.3383	0:00:00.275376	1000
6	18	0.8684	1.119	0:00:00.554416	2000
6	6	0.549	0.1232	0:00:04.121292	15000
6	6	0.99	2.326	0:00:00.276386	1000
11	11	0.6203	0.3062	0:00:00.275872	1000
11	11	0.9982	2.904	0:00:00.276773	1000
11	11	0.7603	0.7074	0:00:00.274503	1000
11	11	0.6881	0.4906	0:00:00.275851	1000
11	11	0.6238	0.3155	0:00:00.276605	1000
12	15	0.8965	1.262	0:00:00.275313	1000
12	15	0.5429	0.1078	0:00:00.276614	1000
12	18	0.8758	1.154	0:00:00.276838	1000
12	12	0.6072	0.272	0:00:00.275909	1000
12	12	0.8678	1.116	0:00:00.276195	1000
15	6	0.9462	1.609	0:00:00.275725	1000
15	12	0.7266	0.6026	0:00:00.276163	1000
15	18	0.5344	0.08629	0:00:01.935860	7000
15	6	0.5557	0.1401	0:00:00.275069	1000
15	11	0.745	0.6588	0:00:00.275343	1000
18	18	0.6055	0.2677	0:00:00.552732	2000
18	12	0.8108	0.8808	0:00:00.276457	1000
18	6	0.6223	0.3115	0:00:00.275819	1000
18	18	0.7386	0.639	0:00:00.276542	1000
18	18	0.8135	0.8909	0:00:00.275962	1000
3	3	0.5144	0.036	0:00:00.274479	1000
3	3	0.5369	0.09251	0:00:00.275334	1000
3	12	0.768	0.7323	0:00:00.553043	2000
3	12	0.6691	0.4373	0:00:00.276463	1000
3	3	0.5024	0.00612	0:00:03.832399	14000
7	7	0.6527	0.3925	0:00:00.277005	1000
7	7	0.5416	0.1044	0:00:00.276762	1000
7	7	0.5547	0.1375	0:00:00.275357	1000
7	3	0.5353	0.08862	0:00:00.255586	1000
7	7	0.5281	0.07038	0:00:00.254771	1000
8	8	0.7171	0.5742	0:00:00.255147	1000
8	8	0.78	0.7722	0:00:00.275020	1000
8	8	0.6923	0.5023	0:00:00.275367	1000
8	8	0.6399	0.3581	0:00:00.254985	1000
8	8	0.7425	0.651	0:00:00.269709	1000
12	12	0.6517	0.3899	0:00:00.276752	1000
12	12	0.6976	0.5175	0:00:00.276046	1000
12	12	0.5774	0.1952	0:00:00.275426	1000
12	12	0.783	0.7825	0:00:00.276394	1000
12	12	0.6369	0.3502	0:00:00.276300	1000
13	13	0.7648	0.7218	0:00:00.276607	1000
13	13	0.8498	1.035	0:00:00.276966	1000
13	12	0.5593	0.1492	0:00:00.276081	1000
13	13	0.6431	0.3668	0:00:00.277064	1000
13	13	0.8016	0.8472	0:00:00.276442	1000
0	0	0.7055	0.5404	0:00:00.275557	1000
0	11	0.5838	0.2117	0:00:00.276732	1000
0	14	0.78	0.7722	0:00:00.276346	1000
0	11	0.6128	0.2866	0:00:00.274782	1000
0	0	0.6194	0.304	0:00:00.254830	1000
10	10	0.7164	0.5722	0:00:00.255694	1000
10	15	0.6537	0.3952	0:00:00.276589	1000
10	10	0.6588	0.4093	0:00:00.276819	1000
10	11	0.5361	0.09055	0:00:00.275026	1000
10	10	0.7371	0.6344	0:00:00.551787	2000
11	11	0.7935	0.8186	0:00:00.274663	1000
11	11	0.5743	0.1873	0:00:00.276055	1000
11	11	0.731	0.6158	0:00:00.275341	1000
11	11	0.7066	0.5434	0:00:00.828462	3000
11	11	0.826	0.9383	0:00:00.276458	1000
14	10	0.6531	0.3936	0:00:00.276537	1000
14	10	0.5833	0.2103	0:00:00.274885	1000
14	10	0.5021	0.005261	0:00:00.830223	3000
14	11	0.5782	0.1973	0:00:00.277003	1000
14	0	0.5452	0.1134	0:00:00.253995	1000
15	15	0.6589	0.4095	0:00:00.255289	1000
15	0	0.6298	0.3314	0:00:00.276695	1000
15	15	0.8626	1.092	0:00:00.255732	1000
15	10	0.6813	0.4713	0:00:00.276822	1000
15	10	0.6562	0.4021	0:00:00.274885	1000
0	0	0.6546	0.3977	0:00:00.255921	1000
0	13	0.6192	0.3034	0:00:00.255422	1000
0	0	0.7376	0.636	0:00:00.275305	1000
0	0	0.7853	0.7901	0:00:00.275460	1000
0	0	0.7542	0.6877	0:00:00.275448	1000
4	5	0.5439	0.1102	0:00:00.276616	1000
4	4	0.6607	0.4143	0:00:03.040941	11000
4	4	0.6577	0.4061	0:00:00.275941	1000
4	4	0.7032	0.5336	0:00:00.275818	1000
4	5	0.6197	0.3048	0:00:00.254141	1000
5	4	0.6358	0.3473	0:00:00.275038	1000
5	0	0.5637	0.1603	0:00:00.275837	1000
5	5	0.9021	1.293	0:00:00.276345	1000
5	4	0.5364	0.09129	0:00:00.275787	1000
5	4	0.6561	0.4017	0:00:00.276266	1000
13	13	0.6646	0.425	0:00:00.275696	1000
13	13	0.7084	0.5487	0:00:00.275211	1000
13	13	0.7723	0.7465	0:00:00.275778	1000
13	13	0.5342	0.08592	0:00:00.275903	1000
13	13	0.7657	0.7246	0:00:00.275474	1000
16	-1.0	0.0	-1.0	0:00:26.887641	100000
16	16	0.6018	0.2581	0:00:00.255438	1000
16	0	0.5115	0.0289	0:00:00.509763	2000
16	0	0.504	0.01012	0:00:01.022534	4000
16	13	0.6882	0.4907	0:00:00.255678	1000
4	8	0.639	0.3558	0:00:00.275846	1000
4	4	0.6123	0.2854	0:00:00.275833	1000
4	5	0.5009	0.002246	0:00:15.955245	58000
4	5	0.577	0.1943	0:00:00.276462	1000
4	5	0.5193	0.04832	0:00:00.828762	3000
5	5	0.5136	0.03401	0:00:00.255103	1000
5	7	0.5012	0.0031	0:00:07.994235	29000
5	5	0.5146	0.03652	0:00:00.830252	3000
5	5	0.7595	0.7047	0:00:00.276549	1000
5	4	0.5781	0.197	0:00:00.276580	1000
7	7	0.7427	0.6516	0:00:00.552728	2000
7	8	0.5287	0.07213	0:00:00.275549	1000
7	8	0.5783	0.1977	0:00:00.256207	1000
7	7	0.5781	0.197	0:00:00.276400	1000
7	7	0.6913	0.4995	0:00:00.275829	1000
8	8	0.7078	0.547	0:00:01.938434	7000
8	8	0.7058	0.541	0:00:00.276116	1000
8	8	0.6903	0.4966	0:00:00.255265	1000
8	8	0.6832	0.4766	0:00:00.256018	1000
8	8	0.639	0.3557	0:00:00.254037	1000
17	8	0.7291	0.6101	0:00:00.275908	1000
17	17	0.6072	0.272	0:00:00.276203	1000
17	17	0.6299	0.3315	0:00:00.276165	1000
17	17	0.674	0.4511	0:00:00.276169	1000
17	17	0.6223	0.3114	0:00:00.276012	1000
2	8	0.5345	0.08652	0:00:00.276300	1000
2	2	0.6409	0.3609	0:00:00.276638	1000
2	17	0.5063	0.01586	0:00:00.552590	2000
2	17	0.5161	0.04049	0:00:00.276871	1000
2	2	0.5692	0.1742	0:00:00.276359	1000
8	8	0.7905	0.808	0:00:00.276147	1000
8	8	0.7239	0.5944	0:00:00.275830	1000
8	8	0.7893	0.804	0:00:00.254518	1000
8	8	0.8388	0.9895	0:00:00.275905	1000
8	8	0.7498	0.6739	0:00:00.276370	1000
9	9	0.6384	0.3541	0:00:00.510913	2000
9	9	0.7545	0.6887	0:00:00.269996	1000
9	9	0.99	2.326	0:00:00.275209	1000
9	9	0.67	0.4399	0:00:00.276506	1000
9	9	0.5014	0.00351	0:00:23.855483	87000
13	13	0.856	1.063	0:00:00.276290	1000
13	9	0.5942	0.2384	0:00:00.828630	3000
13	9	0.7542	0.6878	0:00:00.276795	1000
13	13	0.5218	0.05466	0:00:05.203736	19000
13	13	0.8595	1.078	0:00:00.276463	1000
17	17	0.7792	0.7694	0:00:00.275493	1000
17	17	0.7286	0.6085	0:00:00.253340	1000
17	2	0.7193	0.5808	0:00:00.272441	1000
17	17	0.7752	0.756	0:00:00.276497	1000
17	-1.0	0.0	-1.0	0:00:25.510039	100000
4	4	0.515	0.03762	0:00:00.275248	1000
4	4	0.5892	0.2256	0:00:00.275263	1000
4	4	0.6409	0.3607	0:00:00.232348	1000
4	14	0.5697	0.1757	0:00:00.253030	1000
4	4	0.6675	0.4329	0:00:00.255495	1000
9	9	0.6855	0.4832	0:00:00.257433	1000
9	9	0.7569	0.6964	0:00:00.255777	1000
9	9	0.6188	0.3024	0:00:00.275604	1000
9	9	0.6065	0.2702	0:00:00.275143	1000
9	9	0.625	0.3185	0:00:00.275836	1000
10	17	0.5837	0.2115	0:00:00.276139	1000
10	14	0.6164	0.2961	0:00:00.276969	1000
10	10	0.6693	0.438	0:00:00.255078	1000
10	4	0.5058	0.01442	0:00:00.274724	1000
10	10	0.5012	0.0029	0:00:12.879337	47000
14	14	0.8023	0.8498	0:00:00.276330	1000
14	9	0.5075	0.01869	0:00:00.768536	3000
14	14	0.5139	0.0348	0:00:00.277019	1000
14	9	0.5725	0.1828	0:00:00.255728	1000
14	14	0.7084	0.5487	0:00:00.276394	1000
17	17	0.7968	0.8301	0:00:00.277377	1000
17	17	0.5439	0.1103	0:00:00.276444	1000
17	17	0.6317	0.3364	0:00:00.277068	1000
17	-1.0	0.0	-1.0	0:00:27.514352	100000
17	17	0.6582	0.4076	0:00:00.276392	1000
4	4	0.5232	0.05812	0:00:00.276118	1000
4	4	0.7827	0.7812	0:00:00.275956	1000
4	17	0.504	0.009932	0:00:00.829571	3000
4	4	0.7508	0.6769	0:00:00.275622	1000
4	14	0.6324	0.3383	0:00:00.256148	1000
9	9	0.5797	0.2011	0:00:00.277253	1000
9	9	0.5538	0.1352	0:00:00.553594	2000
9	9	0.6676	0.4333	0:00:00.275573	1000
9	9	0.6498	0.3847	0:00:00.276576	1000
9	9	0.5227	0.05703	0:00:01.535308	6000
13	13	0.99	2.326	0:00:00.233706	1000
13	13	0.7417	0.6485	0:00:00.276359	1000
13	9	0.5324	0.08127	0:00:01.104335	4000
13	13	0.5745	0.1877	0:00:00.276126	1000
13	13	0.99	2.326	0:00:00.275893	1000
14	14	0.5767	0.1935	0:00:00.275621	1000
14	13	0.99	2.326	0:00:00.276311	1000
14	14	0.5989	0.2505	0:00:00.276822	1000
14	14	0.559	0.1483	0:00:00.255960	1000
14	14	0.7134	0.5635	0:00:00.276336	1000
17	17	0.7351	0.6284	0:00:00.275062	1000
17	17	0.7365	0.6325	0:00:00.276005	1000
17	-1.0	0.0	-1.0	0:00:26.410812	100000
17	17	0.6608	0.4145	0:00:00.255646	1000
17	17	0.7223	0.5896	0:00:00.276640	1000
15	15	0.6363	0.3486	0:00:00.276099	1000
15	17	0.5439	0.1103	0:00:00.254963	1000
15	16	0.5137	0.03431	0:00:00.275182	1000
15	19	0.5221	0.05552	0:00:00.552282	2000
15	15	0.5165	0.04137	0:00:00.275581	1000
16	15	0.5485	0.1218	0:00:00.275783	1000
16	15	0.5625	0.1574	0:00:00.276326	1000
16	19	0.5108	0.02695	0:00:00.275800	1000
16	18	0.5656	0.1651	0:00:00.276011	1000
16	-1.0	0.0	-1.0	0:00:27.327680	100000
17	17	0.9113	1.349	0:00:00.252470	1000
17	17	0.5374	0.09394	0:00:00.255322	1000
17	17	0.7699	0.7384	0:00:00.256657	1000
17	17	0.792	0.8133	0:00:00.276439	1000
17	17	0.6623	0.4188	0:00:00.276177	1000
18	18	0.7649	0.7221	0:00:00.255309	1000
18	19	0.5091	0.02287	0:00:00.829258	3000
18	18	0.5691	0.1741	0:00:00.276950	1000
18	15	0.5306	0.07666	0:00:00.276026	1000
18	-1.0	0.0	-1.0	0:00:27.522174	100000
19	19	0.6103	0.2802	0:00:00.276447	1000
19	17	0.5165	0.04129	0:00:00.275980	1000
19	17	0.6042	0.2644	0:00:00.276057	1000
19	19	0.582	0.2071	0:00:00.255942	1000
19	19	0.7075	0.546	0:00:00.254922	1000
0	18	0.6303	0.3328	0:00:00.255230	1000
0	18	0.9437	1.586	0:00:00.276412	1000
0	18	0.6235	0.3146	0:00:00.274995	1000
0	-1.0	0.0	-1.0	0:00:27.191330	100000
0	18	0.6371	0.3506	0:00:00.276331	1000
5	12	0.5459	0.1154	0:00:00.275997	1000
5	12	0.5844	0.2131	0:00:00.276530	1000
5	18	0.6381	0.3533	0:00:00.276551	1000
5	5	0.6968	0.5151	0:00:00.276728	1000
5	5	0.5196	0.04909	0:00:00.275610	1000
12	0	0.631	0.3346	0:00:00.274982	1000
12	18	0.566	0.1663	0:00:00.276786	1000
12	12	0.5167	0.04188	0:00:00.552063	2000
12	5	0.6085	0.2755	0:00:00.275761	1000
12	12	0.7403	0.6442	0:00:00.275841	1000
16	18	0.5835	0.2109	0:00:00.276149	1000
16	16	0.5588	0.148	0:00:00.254453	1000
16	16	0.7036	0.5347	0:00:00.275539	1000
16	18	0.7128	0.5617	0:00:00.255524	1000
16	16	0.7125	0.5608	0:00:00.254991	1000
18	18	0.5544	0.1367	0:00:00.275737	1000
18	18	0.6726	0.447	0:00:00.276139	1000
18	18	0.6126	0.286	0:00:00.256235	1000
18	5	0.6054	0.2672	0:00:01.380775	5000
18	0	0.7651	0.7229	0:00:00.276426	1000
5	5	0.6024	0.2595	0:00:00.274740	1000
5	5	0.6457	0.3738	0:00:00.275571	1000
5	5	0.579	0.1994	0:00:00.276119	1000
5	5	0.6998	0.524	0:00:00.275555	1000
5	5	0.572	0.1814	0:00:00.275725	1000
8	8	0.6107	0.2811	0:00:00.275932	1000
8	8	0.6652	0.4266	0:00:00.276219	1000
8	8	0.7028	0.5324	0:00:00.254131	1000
8	8	0.7299	0.6126	0:00:01.380652	5000
8	8	0.7554	0.6916	0:00:00.276710	1000
9	9	0.5907	0.2293	0:00:00.275540	1000
9	9	0.9022	1.294	0:00:00.275701	1000
9	9	0.89	1.227	0:00:00.276195	1000
9	9	0.8661	1.108	0:00:00.276645	1000
9	9	0.7114	0.5576	0:00:00.275875	1000
11	-1.0	0.0	-1.0	0:00:27.521613	100000
11	9	0.5556	0.1398	0:00:00.554610	2000
11	11	0.7075	0.5461	0:00:00.255070	1000
11	11	0.6519	0.3903	0:00:00.255370	1000
11	11	0.7804	0.7737	0:00:00.276170	1000
18	9	0.7872	0.7967	0:00:00.275408	1000
18	11	0.5572	0.1439	0:00:00.276340	1000
18	18	0.6377	0.3523	0:00:00.275646	1000
18	8	0.501	0.002508	0:00:01.937804	7000
18	9	0.6548	0.3984	0:00:00.276089	1000
1	7	0.5497	0.1249	0:00:00.275877	1000
1	1	0.6849	0.4815	0:00:00.276152	1000
1	1	0.677	0.4592	0:00:00.276005	1000
1	12	0.99	2.326	0:00:00.256456	1000
1	1	0.5886	0.224	0:00:00.269885	1000
7	7	0.8422	1.004	0:00:00.275499	1000
7	7	0.7826	0.781	0:00:00.275851	1000
7	7	0.5887	0.2241	0:00:00.275616	1000
7	18	0.5306	0.07669	0:00:00.275907	1000
7	7	0.5329	0.08249	0:00:00.255861	1000
12	12	0.99	2.326	0:00:00.255065	1000
12	7	0.687	0.4874	0:00:00.276359	1000
12	12	0.5736	0.1855	0:00:00.551253	2000
12	19	0.99	2.326	0:00:00.275510	1000
12	19	0.99	2.326	0:00:00.276379	1000
18	18	0.5878	0.2219	0:00:00.275651	1000
18	1	0.5011	0.002715	0:00:08.843381	32000
18	1	0.5934	0.2362	0:00:00.254746	1000
18	18	0.6922	0.5021	0:00:00.275816	1000
18	18	0.6351	0.3454	0:00:00.277606	1000
19	19	0.6383	0.3539	0:00:00.276220	1000
19	18	0.5442	0.1109	0:00:00.275599	1000
19	19	0.99	2.326	0:00:00.276165	1000
19	12	0.6792	0.4654	0:00:00.275969	1000
19	1	0.5485	0.1218	0:00:00.276118	1000
14	14	0.5218	0.05457	0:00:00.255524	1000
14	14	0.9168	1.384	0:00:00.256494	1000
14	19	0.6855	0.483	0:00:00.276085	1000
14	19	0.53	0.07528	0:00:00.276733	1000
14	19	0.5571	0.1437	0:00:00.276544	1000
16	16	0.6002	0.2539	0:00:00.275720	1000
16	18	0.5018	0.00442	0:00:06.780581	25000
16	16	0.6935	0.5059	0:00:00.254615	1000
16	16	0.6802	0.4682	0:00:00.276316	1000
16	14	0.5523	0.1314	0:00:00.277194	1000
17	19	0.5552	0.1388	0:00:00.276753	1000
17	17	0.8042	0.8567	0:00:00.277053	1000
17	17	0.9584	1.733	0:00:00.276264	1000
17	17	0.7908	0.8092	0:00:00.277093	1000
17	17	0.5082	0.02046	0:00:01.106419	4000
18	16	0.503	0.007615	0:00:00.851938	5000
18	14	0.6956	0.5117	0:00:00.270609	1000
18	18	0.6073	0.2724	0:00:00.271095	1000
18	18	0.5253	0.06344	0:00:00.271289	1000
18	16	0.5155	0.03887	0:00:00.271335	1000
19	14	0.5147	0.03687	0:00:00.529060	2000
19	17	0.7086	0.5494	0:00:00.276271	1000
19	19	0.6268	0.3234	0:00:00.275751	1000
19	17	0.6718	0.445	0:00:00.255562	1000
19	17	0.7595	0.7046	0:00:00.256216	1000
