label	predict	radius	time
46	46	0.2651	0:00:53.708430
49	49	0.2161	0:00:08.124567
49	49	0.6471	0:00:07.932191
49	49	0.6788	0:00:08.077188
49	49	0.5537	0:00:08.440522
49	49	0.2228	0:00:06.578797
2	2	0.1719	0:00:05.622983
2	2	0.1358	0:00:10.887984
2	-1.0	-1.0	0:01:46.421718
2	2	0.3806	0:00:06.604507
2	2	0.3758	0:00:07.490243
8	8	0.5767	0:00:05.560637
8	-1.0	-1.0	0:01:37.018490
8	8	0.2927	0:00:11.201429
8	-1.0	-1.0	0:01:52.530185
8	8	0.3394	0:00:06.017438
11	-1.0	-1.0	0:01:42.413688
11	28	0.1034	0:00:15.158615
11	2	0.2263	0:00:06.708067
11	-1.0	-1.0	0:01:56.525115
11	-1.0	-1.0	0:01:44.131158
12	12	0.1736	0:00:05.907418
12	11	0.09817	0:00:24.623718
12	-1.0	-1.0	0:01:46.474319
12	12	0.5506	0:00:07.232660
12	2	0.2688	0:00:05.946574
28	8	0.149	0:00:20.354176
28	28	0.1952	0:00:21.145995
28	-1.0	-1.0	0:01:36.970210
28	2	0.1877	0:00:12.095405
28	8	0.05175	0:00:27.481137
10	10	0.2167	0:00:13.576326
10	11	0.3774	0:00:40.644650
10	25	0.3164	0:00:15.112897
10	25	0.09662	0:00:47.137833
10	25	0.1505	0:00:20.895377
11	10	0.04529	0:00:43.581515
11	15	0.2019	0:00:11.225140
11	15	0.2345	0:00:05.768844
11	15	0.9723	0:00:06.308251
11	11	0.8253	0:00:05.266287
15	15	0.7758	0:00:05.324058
15	15	0.247	0:00:07.016974
15	15	0.7997	0:00:06.807328
15	15	0.636	0:00:06.335663
15	15	0.6992	0:00:07.020647
25	15	0.1524	0:01:51.631047
25	45	0.09069	0:00:16.310061
25	45	0.1774	0:00:08.073098
25	45	0.08055	0:00:31.655319
25	45	0.2681	0:00:11.898480
45	45	0.06121	0:01:15.611473
45	15	0.07938	0:00:12.843131
45	45	0.3218	0:00:07.011220
45	-1.0	-1.0	0:02:22.188061
45	-1.0	-1.0	0:02:24.135932
4	4	0.9873	0:00:09.841144
4	4	0.6951	0:00:21.382807
4	4	0.7852	0:00:08.465008
4	-1.0	-1.0	0:02:34.594333
4	4	0.6813	0:00:10.946629
8	-1.0	-1.0	0:02:36.009026
8	-1.0	-1.0	0:02:34.277154
8	42	0.4807	0:00:33.231383
8	42	0.1138	0:00:20.101852
8	42	0.1214	0:00:09.907955
30	-1.0	-1.0	0:02:27.544428
30	30	0.9376	0:00:12.930128
30	30	0.1935	0:00:09.748290
30	30	0.2862	0:00:08.606911
30	30	0.7403	0:00:35.197159
34	42	0.3265	0:00:48.449198
34	8	0.4463	0:00:38.106037
34	-1.0	-1.0	0:02:40.608843
34	8	0.1095	0:01:10.887900
34	8	0.2097	0:00:20.182556
42	42	0.797	0:00:21.251828
42	42	0.1814	0:00:08.832816
42	42	0.731	0:00:18.642007
42	42	0.2825	0:00:07.402312
42	-1.0	-1.0	0:02:40.217831
3	12	0.04689	0:01:25.076959
3	-1.0	-1.0	0:02:37.160583
3	3	0.4148	0:00:07.843307
3	3	0.2603	0:00:08.414948
3	3	0.793	0:00:12.700228
12	-1.0	-1.0	0:02:59.467768
12	3	0.4847	0:00:08.217336
12	3	0.1529	0:00:09.756996
12	12	0.1604	0:00:32.703141
12	12	0.2053	0:01:24.938758
13	-1.0	-1.0	0:02:57.196643
13	-1.0	-1.0	0:02:36.746135
13	-1.0	-1.0	0:02:33.099412
13	-1.0	-1.0	0:02:44.015908
13	-1.0	-1.0	0:02:47.934785
33	-1.0	-1.0	0:02:44.287849
33	-1.0	-1.0	0:02:36.597927
33	-1.0	-1.0	0:02:39.810879
33	-1.0	-1.0	0:02:52.639150
33	-1.0	-1.0	0:02:59.030600
48	12	0.07565	0:00:35.199687
48	-1.0	-1.0	0:02:39.406120
48	12	0.4672	0:00:39.854105
48	-1.0	-1.0	0:02:55.718552
48	3	0.1849	0:00:10.160543
13	13	0.5414	0:00:10.960620
13	13	0.5407	0:00:10.762595
13	13	0.5015	0:00:08.608518
13	13	0.4931	0:00:10.473843
13	13	0.5466	0:00:09.308908
22	-1.0	-1.0	0:02:46.112964
22	22	0.2436	0:00:10.277257
22	-1.0	-1.0	0:03:01.422417
22	-1.0	-1.0	0:02:32.625713
22	30	0.1097	0:00:09.157991
30	-1.0	-1.0	0:02:45.309746
30	41	0.5418	0:00:08.809540
30	41	0.1574	0:00:23.720867
30	22	0.04109	0:02:21.578437
30	41	0.3486	0:00:07.786753
41	41	0.5948	0:00:09.121508
41	-1.0	-1.0	0:02:46.788297
41	41	0.1158	0:00:35.774481
41	47	0.3494	0:00:12.821590
41	13	0.04167	0:02:40.315308
47	41	0.242	0:00:14.208831
47	41	0.2163	0:00:08.999097
47	-1.0	-1.0	0:02:55.903677
47	41	0.2372	0:00:17.802004
47	41	0.3483	0:00:10.185108
4	4	0.3437	0:00:11.015725
4	4	0.3455	0:00:13.109542
4	-1.0	-1.0	0:02:54.058540
4	-1.0	-1.0	0:02:37.682384
4	4	0.4419	0:00:08.950217
5	30	0.107	0:01:16.577416
5	5	0.08336	0:02:09.479511
5	4	0.1542	0:00:30.306734
5	4	0.2326	0:00:20.246899
5	30	0.1814	0:00:19.872534
30	30	0.8631	0:01:00.552512
30	41	0.7131	0:01:05.980973
30	30	0.2542	0:00:08.067797
30	-1.0	-1.0	0:02:26.028241
30	-1.0	-1.0	0:02:26.074630
36	5	0.5139	0:00:11.574376
36	41	0.1574	0:00:11.872207
36	5	0.3618	0:00:11.651376
36	5	0.1664	0:00:33.329911
36	4	0.2433	0:00:10.543980
41	5	0.09697	0:01:40.095953
41	-1.0	-1.0	0:02:37.055454
41	30	0.07135	0:02:32.460244
41	-1.0	-1.0	0:02:38.261114
41	30	0.2963	0:00:11.745918
13	49	0.1353	0:01:00.948234
13	13	0.4191	0:00:08.061445
13	13	0.1431	0:00:48.549156
13	13	0.3212	0:00:07.689755
13	13	0.3664	0:00:08.741462
23	-1.0	-1.0	0:02:37.281866
23	28	0.3874	0:00:10.440858
23	13	0.1613	0:00:30.358649
23	28	0.2034	0:00:12.006924
23	23	0.2368	0:00:06.948546
28	47	0.1798	0:00:08.181162
28	-1.0	-1.0	0:02:49.974753
28	28	0.1732	0:00:09.249283
28	-1.0	-1.0	0:02:43.984466
28	-1.0	-1.0	0:02:55.233016
47	23	0.04622	0:02:12.429064
47	-1.0	-1.0	0:03:05.003600
47	23	0.1097	0:00:19.219053
47	49	0.06111	0:00:46.996654
47	23	0.3313	0:00:11.590610
49	-1.0	-1.0	0:02:59.954192
49	49	0.1125	0:01:01.013689
49	47	0.1505	0:00:09.876828
49	49	0.3758	0:00:09.247081
49	13	0.2174	0:00:28.008957
9	9	0.6979	0:00:29.807737
9	9	0.8196	0:00:18.705883
9	-1.0	-1.0	0:02:43.536761
9	9	0.1201	0:00:10.310975
9	-1.0	-1.0	0:02:36.896477
28	28	0.3075	0:00:08.907011
28	28	0.5832	0:00:21.627178
28	28	0.07976	0:00:19.411996
28	-1.0	-1.0	0:02:28.612182
28	28	0.1675	0:00:07.644963
37	28	0.3017	0:01:31.314680
37	-1.0	-1.0	0:02:49.290875
37	-1.0	-1.0	0:02:44.904417
37	28	0.3364	0:00:12.393102
37	28	0.1035	0:00:42.993104
40	37	0.05681	0:00:32.617148
40	42	0.07193	0:00:18.564953
40	28	0.3503	0:00:11.002139
40	37	0.2106	0:00:10.190139
40	28	0.2521	0:00:40.503224
42	42	0.6753	0:00:11.860964
42	28	0.1408	0:00:08.752769
42	9	0.2205	0:00:21.583254
42	28	0.1365	0:00:31.132989
42	42	0.9077	0:00:10.886431
11	-1.0	-1.0	0:02:44.929343
11	-1.0	-1.0	0:02:45.504139
11	41	0.1736	0:00:20.448232
11	46	0.4629	0:00:09.259731
11	46	0.1835	0:00:12.111999
41	46	0.7089	0:00:30.546335
41	46	0.3285	0:00:08.453987
41	46	0.4274	0:00:18.900988
41	-1.0	-1.0	0:02:50.500055
41	-1.0	-1.0	0:02:48.244118
43	-1.0	-1.0	0:02:37.731785
43	-1.0	-1.0	0:03:08.361330
43	-1.0	-1.0	0:02:57.144307
43	-1.0	-1.0	0:02:42.022112
43	-1.0	-1.0	0:02:51.892935
44	46	0.1657	0:00:21.134104
44	44	0.2528	0:00:07.914304
44	43	0.4178	0:00:10.401259
44	-1.0	-1.0	0:02:38.532316
44	46	0.4694	0:00:10.879554
46	46	0.2018	0:00:06.748954
46	46	0.2706	0:00:11.746165
46	46	0.8162	0:00:23.184508
46	46	0.108	0:00:19.085139
46	44	0.1207	0:00:23.423579
18	-1.0	-1.0	0:02:37.319987
18	23	0.3818	0:00:19.275905
18	23	0.7064	0:00:10.331792
18	23	0.6815	0:01:51.803117
18	-1.0	-1.0	0:02:31.090687
23	23	0.3428	0:00:11.901013
23	23	0.4996	0:01:12.914569
23	23	0.7814	0:01:07.343081
23	23	0.1936	0:00:08.869794
23	34	0.1082	0:00:36.152904
31	31	0.1388	0:00:22.475945
31	34	0.05194	0:02:34.997636
31	34	0.2073	0:00:10.959310
31	32	0.1644	0:00:09.397939
31	-1.0	-1.0	0:02:27.428961
32	34	0.2295	0:00:11.308907
32	32	0.2616	0:00:11.515262
32	-1.0	-1.0	0:02:34.063268
32	34	0.1284	0:00:25.491934
32	32	0.3521	0:00:10.506311
34	32	0.4621	0:00:54.251412
34	-1.0	-1.0	0:02:44.629228
34	34	0.2457	0:00:49.309710
34	-1.0	-1.0	0:02:38.517968
34	23	0.1471	0:01:56.968328
7	7	0.1615	0:00:19.002275
7	7	0.7114	0:01:25.311565
7	26	0.238	0:01:10.205288
7	31	0.3063	0:00:07.349319
7	7	0.07832	0:00:46.248862
14	-1.0	-1.0	0:02:42.171518
14	26	0.1065	0:03:00.627968
14	-1.0	-1.0	0:02:44.086215
14	-1.0	-1.0	0:02:44.469686
14	-1.0	-1.0	0:02:39.054335
26	7	0.05037	0:01:07.341863
26	46	0.431	0:00:09.899943
26	31	0.1872	0:00:32.103486
26	7	0.329	0:00:46.713462
26	26	0.2102	0:00:29.103839
31	26	0.4295	0:00:09.360807
31	7	0.4621	0:02:41.776407
31	31	0.4489	0:00:18.922101
31	-1.0	-1.0	0:02:44.537595
31	31	0.9312	0:00:08.484509
46	26	0.1941	0:00:32.102408
46	7	0.2618	0:00:38.703854
46	14	0.1065	0:02:16.479190
46	14	0.1712	0:00:53.706367
46	26	0.3195	0:00:23.028069
24	29	0.03171	0:01:06.993384
24	25	0.366	0:00:09.887332
24	24	0.5165	0:00:10.542423
24	24	0.1579	0:00:33.572063
24	24	0.1353	0:00:35.674778
25	-1.0	-1.0	0:02:45.531413
25	25	0.4198	0:00:09.241730
25	-1.0	-1.0	0:02:52.603643
25	25	0.1295	0:00:34.210277
25	25	0.4638	0:00:07.520043
29	-1.0	-1.0	0:03:01.093041
29	29	0.7122	0:00:11.065207
29	29	0.5218	0:00:25.497689
29	25	0.1118	0:00:20.951126
29	29	0.5938	0:00:06.994894
37	-1.0	-1.0	0:02:34.766857
37	-1.0	-1.0	0:02:39.660825
37	29	0.2028	0:00:07.107779
37	29	0.1903	0:00:21.072641
37	37	0.3928	0:01:19.613519
48	-1.0	-1.0	0:02:28.097569
48	48	0.09813	0:01:02.715859
48	29	0.446	0:00:07.286200
48	25	0.4233	0:00:14.515347
48	-1.0	-1.0	0:02:34.546216
22	25	0.4523	0:00:09.974468
22	-1.0	-1.0	0:02:35.147017
22	-1.0	-1.0	0:02:38.347017
22	49	0.2125	0:00:12.382164
22	-1.0	-1.0	0:02:43.476758
25	-1.0	-1.0	0:02:56.720686
25	25	0.6188	0:00:09.064380
25	25	0.3567	0:01:52.296315
25	25	0.6383	0:00:09.826915
25	25	0.1231	0:00:11.137951
34	34	0.4991	0:02:31.803896
34	-1.0	-1.0	0:02:29.899921
34	34	0.2902	0:00:10.303145
34	-1.0	-1.0	0:03:06.825359
34	-1.0	-1.0	0:02:50.282765
38	38	0.1698	0:00:29.693375
38	34	0.06321	0:01:54.450295
38	34	0.07334	0:01:20.476356
38	38	0.06957	0:01:23.753666
38	49	0.1252	0:00:09.789875
49	49	0.1693	0:00:12.544087
49	-1.0	-1.0	0:02:36.791278
49	49	0.3708	0:00:08.673100
49	49	0.5948	0:00:11.489381
49	25	0.04026	0:02:08.229051
9	-1.0	-1.0	0:02:38.312710
9	9	0.4376	0:00:11.901171
9	9	0.4338	0:00:11.339149
9	-1.0	-1.0	0:02:34.520359
9	9	0.2249	0:01:08.680218
16	25	0.2706	0:00:12.135803
16	25	0.09209	0:00:26.793703
16	30	0.3038	0:00:13.537223
16	25	0.05352	0:01:44.243728
16	25	0.06285	0:00:46.180287
21	9	0.5733	0:00:46.785659
21	-1.0	-1.0	0:02:36.241352
21	-1.0	-1.0	0:03:00.697579
21	-1.0	-1.0	0:02:40.551105
21	9	0.07867	0:01:41.088112
25	-1.0	-1.0	0:02:32.096664
25	-1.0	-1.0	0:02:28.910319
25	30	0.3383	0:00:35.650707
25	21	0.3159	0:00:09.608295
25	30	0.1339	0:00:46.411248
30	30	0.4259	0:00:20.912372
30	30	0.4712	0:00:35.256755
30	25	0.2549	0:01:26.969447
30	-1.0	-1.0	0:02:47.476371
30	25	0.2305	0:00:12.232378
3	15	0.4598	0:00:09.063112
3	15	0.3328	0:00:21.779761
3	19	0.1634	0:01:33.328119
3	46	0.6509	0:00:13.659688
3	43	0.4355	0:00:13.813235
15	15	0.8597	0:00:26.454287
15	15	0.8867	0:01:50.435128
15	15	0.8622	0:00:19.009338
15	15	0.6033	0:00:11.308039
15	15	0.8401	0:00:40.960248
19	19	0.1306	0:00:20.630865
19	19	0.1096	0:00:19.861233
19	19	0.1205	0:00:19.507352
19	-1.0	-1.0	0:02:49.518322
19	15	0.6163	0:00:09.186041
43	43	0.241	0:00:10.980808
43	3	0.1288	0:00:18.347179
43	46	0.1131	0:00:18.243965
43	43	0.589	0:00:16.774874
43	-1.0	-1.0	0:03:00.571789
46	3	0.0841	0:00:33.369477
46	3	0.1242	0:00:15.758770
46	46	0.3257	0:00:10.932854
46	46	0.2532	0:00:09.150225
46	-1.0	-1.0	0:03:00.533651
3	-1.0	-1.0	0:02:40.983172
3	3	0.182	0:00:09.196877
3	3	0.1616	0:00:10.002471
3	18	0.4144	0:00:11.645344
3	18	0.8312	0:00:13.893681
17	17	0.4081	0:00:16.244045
17	48	0.1602	0:00:13.225395
17	48	0.06983	0:00:37.881117
17	48	0.1289	0:00:09.678382
17	17	0.4925	0:00:07.406812
18	3	0.07889	0:00:45.810085
18	18	0.594	0:00:07.600897
18	18	0.4541	0:00:10.896564
18	18	0.3846	0:00:15.216653
18	18	0.7492	0:00:11.915356
37	48	0.1904	0:00:33.078266
37	17	0.2794	0:00:10.755768
37	48	0.2511	0:00:10.652956
37	-1.0	-1.0	0:02:27.584777
37	48	0.485	0:00:35.223361
48	3	0.1899	0:00:10.445278
48	18	0.7263	0:00:08.040703
48	18	0.7968	0:00:10.682958
48	18	0.3147	0:00:08.180658
48	3	0.1457	0:00:10.171424
