label	predict	radius	time
8	-1.0	-1.0	0:07:26.067472
8	8	0.339	0:00:32.674542
11	-1.0	-1.0	0:07:21.929080
11	28	0.107	0:01:45.085244
11	2	0.2244	0:00:35.176223
11	-1.0	-1.0	0:06:54.877144
11	-1.0	-1.0	0:07:17.020530
12	12	0.1745	0:00:34.528171
12	11	0.0966	0:02:29.234726
12	-1.0	-1.0	0:06:48.386678
12	12	0.549	0:00:31.713166
12	2	0.2748	0:00:32.843173
28	8	0.149	0:02:51.296706
28	28	0.1993	0:02:52.965835
28	-1.0	-1.0	0:07:04.966507
28	2	0.1896	0:01:37.360750
28	8	0.04867	0:03:40.324635
10	10	0.2145	0:01:02.246225
10	11	0.3695	0:04:26.131514
10	25	0.3102	0:01:30.814546
10	25	0.09747	0:06:02.022317
10	25	0.15	0:02:09.320511
11	10	0.04384	0:05:09.763889
11	15	0.2048	0:01:31.965450
11	15	0.2319	0:00:27.609429
11	15	0.9734	0:00:27.029339
11	11	0.8311	0:00:33.301418
15	15	0.7753	0:00:32.562736
15	15	0.2408	0:00:32.591513
15	15	0.8008	0:00:27.955436
15	15	0.6353	0:00:26.068157
15	15	0.6962	0:00:33.100769
25	-1.0	-1.0	0:06:56.908002
25	45	0.09161	0:00:58.226769
25	45	0.1731	0:00:37.324739
25	45	0.07971	0:03:48.594928
25	45	0.2773	0:01:00.446874
45	-1.0	-1.0	0:07:27.833971
45	15	0.08217	0:00:59.427449
45	45	0.3248	0:00:34.159099
45	-1.0	-1.0	0:07:20.271546
45	-1.0	-1.0	0:07:18.160267
4	4	0.988	0:00:36.884725
4	4	0.6949	0:01:08.128497
4	4	0.7857	0:00:33.554342
4	-1.0	-1.0	0:08:02.401106
4	4	0.6821	0:00:25.597341
8	-1.0	-1.0	0:07:23.112683
8	-1.0	-1.0	0:07:07.387112
8	42	0.4814	0:03:16.246793
8	42	0.1135	0:01:06.939250
8	42	0.1205	0:01:08.982860
30	-1.0	-1.0	0:07:35.151936
30	30	0.9367	0:01:07.489590
30	30	0.1811	0:01:13.247722
30	30	0.2903	0:00:31.821461
30	30	0.7419	0:02:18.151891
34	42	0.3178	0:02:55.912169
34	8	0.4452	0:02:13.292273
34	-1.0	-1.0	0:07:32.590099
34	8	0.1107	0:04:30.762182
34	8	0.2052	0:01:10.280359
42	42	0.8035	0:01:09.117438
42	42	0.1831	0:00:32.775900
42	42	0.7343	0:01:48.410421
42	42	0.2831	0:01:15.902381
42	-1.0	-1.0	0:07:03.201466
3	12	0.05119	0:05:08.258724
3	-1.0	-1.0	0:07:10.984208
3	3	0.4166	0:00:30.071712
3	3	0.2669	0:00:30.024493
3	3	0.7995	0:00:36.698529
12	-1.0	-1.0	0:07:26.829480
12	3	0.4811	0:00:36.252585
12	3	0.1576	0:00:38.794949
12	12	0.1603	0:03:25.637890
12	12	0.2001	0:05:51.717223
13	-1.0	-1.0	0:07:46.041323
13	-1.0	-1.0	0:08:08.144757
13	-1.0	-1.0	0:07:30.599571
13	-1.0	-1.0	0:07:17.334229
13	-1.0	-1.0	0:08:13.137337
33	-1.0	-1.0	0:07:58.471838
33	-1.0	-1.0	0:07:19.066681
33	-1.0	-1.0	0:07:32.054819
33	-1.0	-1.0	0:07:24.518708
33	-1.0	-1.0	0:07:50.855821
48	12	0.07244	0:02:21.615208
48	-1.0	-1.0	0:07:04.001545
48	12	0.4673	0:03:06.828032
48	-1.0	-1.0	0:07:11.890603
48	3	0.1848	0:00:41.276206
13	13	0.541	0:00:31.640239
13	13	0.5405	0:00:31.106702
13	13	0.5014	0:00:34.676541
13	13	0.4928	0:00:28.806572
13	13	0.5453	0:00:36.269574
22	-1.0	-1.0	0:07:29.209589
22	22	0.2416	0:00:27.833348
22	-1.0	-1.0	0:07:02.122461
22	-1.0	-1.0	0:07:12.318542
22	30	0.1126	0:01:06.617450
30	-1.0	-1.0	0:07:20.162696
30	41	0.5398	0:00:30.577111
30	41	0.1515	0:01:33.804179
30	-1.0	-1.0	0:07:06.717869
30	41	0.3459	0:00:38.592194
41	41	0.5914	0:00:32.360796
41	-1.0	-1.0	0:07:17.218010
41	41	0.1127	0:01:33.577985
41	47	0.3464	0:00:26.528219
41	-1.0	-1.0	0:07:09.038910
47	41	0.233	0:00:34.185992
47	41	0.2163	0:00:35.040144
47	-1.0	-1.0	0:07:41.409271
47	41	0.2364	0:00:31.230437
47	41	0.3531	0:00:36.830434
4	4	0.3426	0:00:30.859756
4	4	0.3473	0:00:30.472154
4	-1.0	-1.0	0:06:59.328335
4	-1.0	-1.0	0:07:09.885803
4	4	0.4415	0:00:33.298996
5	30	0.1054	0:06:41.152421
5	-1.0	-1.0	0:07:57.236525
5	4	0.1539	0:02:35.242582
5	4	0.2392	0:01:02.493725
5	30	0.1844	0:01:15.425575
30	30	0.8649	0:04:48.003801
30	41	0.7126	0:04:00.501068
30	30	0.2514	0:00:30.078160
30	-1.0	-1.0	0:07:48.656251
30	-1.0	-1.0	0:07:55.921970
36	5	0.5098	0:00:39.490404
36	41	0.1588	0:01:09.136650
36	5	0.3631	0:00:32.684400
36	5	0.1771	0:03:03.061264
36	4	0.2432	0:01:10.629097
41	5	0.09814	0:06:41.522574
41	-1.0	-1.0	0:07:29.568590
41	-1.0	-1.0	0:07:57.617021
41	-1.0	-1.0	0:07:28.035060
41	30	0.2915	0:00:31.051815
