label	predict	gamma LCB	radius	time	N samples
14	19	0.5476	0.1196	0:00:00.270672	1000
14	19	0.6497	0.3846	0:00:00.269593	1000
19	19	0.6533	0.3942	0:00:00.270391	1000
19	7	0.6256	0.3201	0:00:00.272234	1000
19	19	0.5549	0.1381	0:00:00.270259	1000
19	19	0.6394	0.3568	0:00:00.276337	1000
19	7	0.5351	0.08803	0:00:00.276410	1000
2	2	0.709	0.5504	0:00:00.275093	1000
2	6	0.6934	0.5056	0:00:00.275639	1000
2	6	0.5254	0.06375	0:00:00.277683	1000
2	2	0.5511	0.1284	0:00:00.276329	1000
2	2	0.5614	0.1544	0:00:00.276924	1000
6	6	0.7684	0.7335	0:00:00.277157	1000
6	6	0.5508	0.1277	0:00:00.256437	1000
6	6	0.7101	0.5538	0:00:00.250569	1000
6	6	0.6949	0.5099	0:00:00.250747	1000
6	6	0.7271	0.604	0:00:00.270483	1000
11	12	0.5392	0.09853	0:00:00.269522	1000
11	16	0.5013	0.00335	0:00:07.125059	26000
11	12	0.5355	0.08911	0:00:00.275116	1000
11	16	0.6041	0.264	0:00:00.276110	1000
11	16	0.5402	0.1009	0:00:00.275789	1000
12	16	0.6167	0.2967	0:00:00.553420	2000
12	16	0.6093	0.2774	0:00:00.276517	1000
12	16	0.5953	0.2412	0:00:00.275331	1000
12	16	0.6197	0.3048	0:00:00.276201	1000
12	16	0.7129	0.562	0:00:00.276319	1000
16	12	0.5183	0.04581	0:00:00.276540	1000
16	16	0.6506	0.387	0:00:00.275456	1000
16	16	0.6519	0.3906	0:00:00.276119	1000
16	16	0.5575	0.1447	0:00:00.511628	2000
16	6	0.5478	0.1202	0:00:00.275429	1000
7	19	0.615	0.2923	0:00:09.072871	33000
7	7	0.5572	0.1438	0:00:00.276980	1000
7	7	0.6625	0.4192	0:00:00.276015	1000
7	19	0.5221	0.05535	0:00:00.275927	1000
7	9	0.5634	0.1596	0:00:00.276326	1000
9	9	0.7068	0.5442	0:00:00.256056	1000
9	9	0.7016	0.5291	0:00:00.253122	1000
9	9	0.6812	0.4711	0:00:00.942690	4000
9	9	0.6114	0.2829	0:00:00.269884	1000
9	9	0.7046	0.5376	0:00:00.251827	1000
15	9	0.5365	0.09163	0:00:00.272059	1000
15	9	0.5878	0.2218	0:00:00.271554	1000
15	9	0.5257	0.06453	0:00:00.271024	1000
15	9	0.5431	0.1082	0:00:00.270933	1000
15	15	0.5182	0.04565	0:00:00.271369	1000
18	9	0.561	0.1536	0:00:00.275929	1000
18	19	0.6043	0.2645	0:00:00.275790	1000
18	15	0.516	0.0401	0:00:00.275637	1000
18	19	0.5207	0.05199	0:00:00.276385	1000
18	19	0.6288	0.3287	0:00:00.275943	1000
19	9	0.6225	0.3121	0:00:00.275835	1000
19	18	0.6183	0.3009	0:00:00.275485	1000
19	18	0.5166	0.04171	0:00:00.276218	1000
19	19	0.6278	0.326	0:00:02.737928	10000
19	9	0.5042	0.01052	0:00:00.553663	2000
0	0	0.5269	0.06755	0:00:00.275412	1000
0	0	0.5542	0.1362	0:00:00.276000	1000
0	0	0.6196	0.3045	0:00:01.936360	7000
0	14	0.5505	0.1269	0:00:00.276009	1000
0	0	0.6631	0.4209	0:00:00.276341	1000
8	10	0.5148	0.03719	0:00:00.277238	1000
8	0	0.5207	0.05202	0:00:00.275991	1000
8	8	0.5438	0.11	0:00:00.276639	1000
8	8	0.5487	0.1224	0:00:00.276190	1000
8	0	0.5092	0.0231	0:00:00.275804	1000
10	10	0.5501	0.1259	0:00:00.277328	1000
10	8	0.546	0.1155	0:00:00.255797	1000
10	10	0.7253	0.5987	0:00:00.256223	1000
10	10	0.5558	0.1404	0:00:00.256040	1000
10	0	0.627	0.3239	0:00:00.256517	1000
13	10	0.6814	0.4717	0:00:00.255430	1000
13	14	0.6314	0.3357	0:00:00.276143	1000
13	13	0.6176	0.2993	0:00:00.276366	1000
13	10	0.5055	0.01373	0:00:01.105155	4000
13	8	0.603	0.2612	0:00:00.276128	1000
14	0	0.5226	0.05657	0:00:00.276148	1000
14	14	0.5118	0.02964	0:00:00.275454	1000
14	10	0.5462	0.116	0:00:00.276249	1000
14	0	0.559	0.1486	0:00:00.276231	1000
14	10	0.569	0.1738	0:00:00.276770	1000
0	16	0.5001	0.0003051	0:00:18.165931	66000
0	16	0.6345	0.3439	0:00:00.275482	1000
0	0	0.5058	0.01449	0:00:00.276349	1000
0	0	0.5373	0.09365	0:00:00.276455	1000
0	16	0.6541	0.3963	0:00:00.276807	1000
9	9	0.5219	0.05494	0:00:00.275907	1000
9	16	0.7162	0.5717	0:00:00.276519	1000
9	16	0.5707	0.1781	0:00:00.275845	1000
9	16	0.5271	0.06789	0:00:00.277631	1000
9	16	0.5224	0.05607	0:00:00.276955	1000
12	12	0.6125	0.2858	0:00:00.276168	1000
12	16	0.5116	0.02911	0:00:00.554248	2000
12	0	0.5829	0.2093	0:00:00.275642	1000
12	12	0.543	0.1081	0:00:00.276375	1000
12	12	0.5332	0.08326	0:00:02.212263	8000
16	16	0.6519	0.3903	0:00:00.275510	1000
16	16	0.6895	0.4944	0:00:01.657986	6000
16	16	0.7592	0.7037	0:00:00.275778	1000
16	9	0.5338	0.08492	0:00:00.275772	1000
16	16	0.7446	0.6575	0:00:00.276546	1000
19	16	0.5241	0.06043	0:00:00.275737	1000
19	16	0.564	0.161	0:00:00.276394	1000
19	16	0.5163	0.04085	0:00:00.275866	1000
19	0	0.5775	0.1955	0:00:00.276339	1000
19	16	0.6299	0.3317	0:00:00.276480	1000
3	14	0.6129	0.2868	0:00:00.275516	1000
3	14	0.5619	0.1557	0:00:00.276343	1000
3	3	0.5621	0.1563	0:00:00.276551	1000
3	6	0.549	0.1231	0:00:00.276655	1000
3	7	0.7868	0.7954	0:00:00.276108	1000
6	14	0.5026	0.006479	0:00:01.106902	4000
6	14	0.53	0.07531	0:00:00.828128	3000
6	7	0.6619	0.4176	0:00:00.275515	1000
6	3	0.5089	0.02223	0:00:00.275636	1000
6	6	0.5609	0.1532	0:00:00.277018	1000
7	7	0.9249	1.439	0:00:00.276322	1000
7	7	0.5196	0.04922	0:00:00.276276	1000
7	7	0.5361	0.09069	0:00:00.276219	1000
7	14	0.573	0.1841	0:00:00.275972	1000
7	7	0.9044	1.307	0:00:00.275451	1000
10	14	0.5963	0.2439	0:00:00.275991	1000
10	14	0.6395	0.3572	0:00:00.276035	1000
10	14	0.5848	0.2141	0:00:00.276237	1000
10	10	0.5698	0.1758	0:00:00.276759	1000
10	14	0.6769	0.459	0:00:00.253325	1000
14	14	0.6468	0.3768	0:00:00.529940	2000
14	14	0.5461	0.1157	0:00:02.051689	8000
14	10	0.5457	0.1147	0:00:00.274772	1000
14	14	0.5523	0.1314	0:00:00.276745	1000
14	14	0.5899	0.2273	0:00:00.275691	1000
2	-1.0	0.0	-1.0	0:00:27.538581	100000
2	6	0.5033	0.008189	0:00:03.540365	13000
2	6	0.5271	0.06796	0:00:00.828873	3000
2	11	0.5322	0.08085	0:00:04.427722	16000
2	11	0.5636	0.1601	0:00:00.275229	1000
6	9	0.6426	0.3655	0:00:00.276762	1000
6	6	0.6113	0.2828	0:00:00.276126	1000
6	6	0.5381	0.09577	0:00:00.276101	1000
6	6	0.5835	0.2109	0:00:00.276533	1000
6	6	0.5106	0.02664	0:00:00.552816	2000
9	9	0.6924	0.5028	0:00:00.276479	1000
9	9	0.6152	0.293	0:00:00.275377	1000
9	9	0.6731	0.4484	0:00:00.277026	1000
9	9	0.5439	0.1103	0:00:00.276798	1000
9	9	0.6723	0.4464	0:00:00.275775	1000
11	9	0.5765	0.1928	0:00:00.275784	1000
11	11	0.6186	0.3017	0:00:00.275927	1000
11	11	0.5388	0.09737	0:00:00.552342	2000
11	11	0.5212	0.05309	0:00:00.276107	1000
11	9	0.5366	0.09178	0:00:00.276154	1000
18	9	0.7162	0.5717	0:00:00.276150	1000
18	9	0.5667	0.1679	0:00:00.551432	2000
18	9	0.5233	0.05846	0:00:00.552016	2000
18	6	0.5445	0.1119	0:00:00.275478	1000
18	9	0.6139	0.2895	0:00:00.275851	1000
1	15	0.5236	0.05914	0:00:00.275814	1000
1	15	0.5137	0.03433	0:00:00.276288	1000
1	15	0.5695	0.1751	0:00:00.255015	1000
1	15	0.5442	0.111	0:00:00.255441	1000
1	15	0.5821	0.2072	0:00:00.276237	1000
4	1	0.5339	0.08515	0:00:00.276447	1000
4	1	0.5352	0.08847	0:00:00.275817	1000
4	15	0.5517	0.1301	0:00:00.277207	1000
4	13	0.5623	0.1568	0:00:00.260984	1000
4	6	0.5102	0.02549	0:00:07.693286	28000
6	6	0.5714	0.1799	0:00:00.252709	1000
6	4	0.5736	0.1856	0:00:00.254132	1000
6	6	0.5665	0.1675	0:00:00.254761	1000
6	6	0.5728	0.1834	0:00:00.255445	1000
6	4	0.5537	0.1351	0:00:00.266100	1000
13	4	0.5352	0.08842	0:00:00.219997	1000
13	15	0.6793	0.4658	0:00:00.272193	1000
13	15	0.5213	0.05348	0:00:00.250583	1000
13	4	0.6145	0.2911	0:00:00.254632	1000
13	4	0.5965	0.2444	0:00:00.276889	1000
15	15	0.6275	0.3253	0:00:00.275650	1000
15	13	0.5101	0.02524	0:00:00.276137	1000
15	15	0.5637	0.1604	0:00:00.255460	1000
15	15	0.5653	0.1643	0:00:07.398161	29000
15	15	0.639	0.3558	0:00:00.276382	1000
2	2	0.5693	0.1746	0:00:00.273110	1000
2	11	0.5435	0.1092	0:00:00.276308	1000
2	17	0.524	0.06023	0:00:00.276542	1000
2	2	0.5781	0.1971	0:00:00.275712	1000
2	4	0.5442	0.111	0:00:00.274692	1000
4	4	0.5172	0.04304	0:00:00.275232	1000
4	2	0.6469	0.377	0:00:00.275706	1000
4	2	0.6071	0.2718	0:00:00.275898	1000
4	2	0.7121	0.5594	0:00:00.275922	1000
4	17	0.525	0.06276	0:00:01.383481	5000
11	-1.0	0.0	-1.0	0:00:25.916152	100000
11	-1.0	0.0	-1.0	0:00:27.415097	100000
11	17	0.5593	0.1493	0:00:00.271713	1000
11	17	0.5427	0.1073	0:00:00.271073	1000
11	14	0.5482	0.1212	0:00:00.271205	1000
14	14	0.6053	0.267	0:00:00.271572	1000
14	11	0.5096	0.02397	0:00:00.248914	1000
14	11	0.5825	0.2083	0:00:00.255255	1000
14	11	0.549	0.1231	0:00:04.923724	18000
14	4	0.6793	0.4657	0:00:00.255530	1000
17	17	0.5117	0.02924	0:00:01.079314	4000
17	17	0.6445	0.3705	0:00:00.255108	1000
17	17	0.6054	0.2674	0:00:00.256127	1000
17	4	0.6488	0.3822	0:00:00.277146	1000
17	17	0.5261	0.06536	0:00:00.276445	1000
2	18	0.5169	0.04229	0:00:00.828117	3000
2	9	0.5125	0.03122	0:00:01.381244	5000
2	2	0.6085	0.2753	0:00:00.274900	1000
2	18	0.5529	0.133	0:00:00.276034	1000
2	9	0.5348	0.08739	0:00:01.104226	4000
9	12	0.5808	0.2039	0:00:00.275898	1000
9	9	0.5885	0.2237	0:00:00.275785	1000
9	9	0.5008	0.002008	0:00:08.948982	33000
9	16	0.5082	0.02047	0:00:00.511017	2000
9	16	0.674	0.4511	0:00:00.276185	1000
12	12	0.5232	0.05818	0:00:00.275130	1000
12	16	0.5934	0.2363	0:00:00.274495	1000
12	12	0.5205	0.05151	0:00:00.276346	1000
12	16	0.6727	0.4473	0:00:00.255897	1000
12	18	0.608	0.2742	0:00:00.255436	1000
16	16	0.5436	0.1095	0:00:00.276209	1000
16	16	0.5852	0.2152	0:00:00.276328	1000
16	16	0.6326	0.3387	0:00:00.275273	1000
16	16	0.5518	0.1303	0:00:00.276012	1000
16	16	0.6128	0.2866	0:00:00.276037	1000
18	16	0.7222	0.5895	0:00:00.275440	1000
18	16	0.5722	0.1821	0:00:00.275903	1000
18	2	0.5017	0.004223	0:00:01.934867	7000
18	12	0.5312	0.07828	0:00:00.552283	2000
18	12	0.6152	0.293	0:00:00.276386	1000
1	16	0.5841	0.2123	0:00:00.275768	1000
1	6	0.5029	0.007171	0:00:00.824159	3000
1	7	0.5101	0.02531	0:00:00.271697	1000
1	7	0.5684	0.1723	0:00:00.275333	1000
1	16	0.5662	0.1666	0:00:00.275762	1000
5	5	0.6067	0.2708	0:00:00.254502	1000
5	1	0.5443	0.1113	0:00:00.255621	1000
5	1	0.5216	0.05422	0:00:00.551154	2000
5	1	0.5278	0.06983	0:00:00.276293	1000
5	6	0.5124	0.03109	0:00:02.489229	9000
6	6	0.5349	0.08758	0:00:00.766204	3000
6	6	0.5519	0.1304	0:00:01.105388	4000
6	6	0.5493	0.1238	0:00:00.275711	1000
6	7	0.5587	0.1478	0:00:00.276094	1000
6	16	0.5313	0.0785	0:00:00.274876	1000
7	7	0.5149	0.03745	0:00:00.276138	1000
7	7	0.5382	0.09581	0:00:00.275972	1000
7	6	0.5502	0.1261	0:00:05.118971	20000
7	7	0.5268	0.06729	0:00:00.256213	1000
7	-1.0	0.0	-1.0	0:00:27.303401	100000
16	16	0.6767	0.4585	0:00:00.256658	1000
16	16	0.6896	0.4946	0:00:00.255491	1000
16	16	0.6227	0.3127	0:00:00.255517	1000
16	16	0.6005	0.2547	0:00:00.276369	1000
16	16	0.8193	0.9127	0:00:00.275670	1000
0	0	0.6084	0.2752	0:00:00.275371	1000
0	0	0.5621	0.1562	0:00:00.276983	1000
0	19	0.5049	0.01236	0:00:01.103996	4000
0	0	0.645	0.3719	0:00:00.828209	3000
0	19	0.5117	0.02936	0:00:00.276695	1000
6	0	0.594	0.2379	0:00:01.936057	7000
6	6	0.6218	0.3102	0:00:00.255605	1000
6	0	0.5097	0.02438	0:00:00.552714	2000
6	6	0.8216	0.9216	0:00:00.276714	1000
6	18	0.5065	0.01624	0:00:01.082561	4000
10	6	0.7551	0.6907	0:00:00.276262	1000
10	6	0.9638	1.797	0:00:00.275768	1000
10	6	0.7817	0.778	0:00:00.276054	1000
10	6	0.8156	0.8989	0:00:00.276323	1000
10	6	0.6831	0.4764	0:00:00.275987	1000
18	18	0.5149	0.03724	0:00:00.256039	1000
18	0	0.5817	0.2063	0:00:00.254965	1000
18	10	0.8803	1.177	0:00:00.254825	1000
18	18	0.5381	0.09576	0:00:00.255980	1000
18	0	0.5443	0.1113	0:00:00.275490	1000
19	6	0.5925	0.2339	0:00:00.275568	1000
19	10	0.6441	0.3694	0:00:00.276388	1000
19	10	0.8487	1.031	0:00:00.276264	1000
19	18	0.6126	0.2862	0:00:00.276395	1000
19	10	0.5275	0.06889	0:00:00.276458	1000
13	14	0.6093	0.2776	0:00:06.308776	23000
13	14	0.566	0.1663	0:00:00.275243	1000
13	15	0.7032	0.5336	0:00:00.276185	1000
13	14	0.5257	0.06439	0:00:00.255940	1000
13	15	0.8397	0.9932	0:00:00.276783	1000
14	16	0.7328	0.6214	0:00:00.276507	1000
14	13	0.5222	0.05559	0:00:00.255622	1000
14	14	0.5143	0.03578	0:00:00.256253	1000
14	14	0.7259	0.6004	0:00:00.275589	1000
14	16	0.5802	0.2025	0:00:00.276194	1000
15	15	0.8552	1.059	0:00:00.276990	1000
15	15	0.8185	0.9096	0:00:00.276274	1000
15	15	0.5224	0.05625	0:00:00.254641	1000
15	15	0.7407	0.6454	0:00:00.276072	1000
15	14	0.5115	0.02889	0:00:00.276276	1000
16	15	0.8306	0.9565	0:00:00.276106	1000
16	15	0.7679	0.7319	0:00:00.276256	1000
16	15	0.6607	0.4145	0:00:00.254813	1000
16	16	0.6984	0.5198	0:00:00.254969	1000
16	15	0.891	1.232	0:00:00.273826	1000
19	14	0.5463	0.1163	0:00:00.254557	1000
19	14	0.5239	0.05995	0:00:00.255108	1000
19	14	0.5144	0.03619	0:00:00.256436	1000
19	15	0.7371	0.6343	0:00:00.276139	1000
19	15	0.5959	0.2428	0:00:00.276420	1000
2	10	0.5843	0.2129	0:00:00.273849	1000
2	2	0.5646	0.1625	0:00:00.276415	1000
2	2	0.5128	0.03199	0:00:00.552205	2000
2	2	0.7446	0.6575	0:00:00.276083	1000
2	10	0.762	0.7126	0:00:00.275125	1000
4	6	0.6427	0.3656	0:00:00.256296	1000
4	6	0.5111	0.02777	0:00:00.512307	2000
4	6	0.5295	0.07393	0:00:00.275887	1000
4	10	0.5121	0.03023	0:00:00.275450	1000
4	10	0.5281	0.07038	0:00:01.381648	5000
6	2	0.7388	0.6396	0:00:00.254622	1000
6	10	0.5964	0.244	0:00:00.255410	1000
6	2	0.7065	0.5432	0:00:00.276095	1000
6	4	0.5134	0.03352	0:00:00.275898	1000
6	6	0.5822	0.2075	0:00:00.256191	1000
10	6	0.5555	0.1397	0:00:00.275041	1000
10	-1.0	0.0	-1.0	0:00:25.732791	100000
10	10	0.6115	0.2832	0:00:00.276709	1000
10	10	0.5465	0.1168	0:00:00.276529	1000
10	10	0.5665	0.1674	0:00:00.276169	1000
12	10	0.5341	0.08547	0:00:00.275066	1000
12	12	0.5099	0.02471	0:00:04.398717	16000
12	10	0.8278	0.9457	0:00:00.276096	1000
12	2	0.5555	0.1396	0:00:00.275829	1000
12	12	0.572	0.1815	0:00:00.274754	1000
1	11	0.6091	0.277	0:00:01.642692	7000
1	1	0.5641	0.1614	0:00:00.232444	1000
1	12	0.5724	0.1824	0:00:02.745633	10000
1	12	0.7758	0.7581	0:00:00.275983	1000
1	1	0.6009	0.2557	0:00:00.276389	1000
6	6	0.5115	0.02887	0:00:00.276195	1000
6	6	0.5283	0.07098	0:00:00.276220	1000
6	6	0.5385	0.0967	0:00:00.275635	1000
6	6	0.5617	0.1553	0:00:01.637976	6000
6	-1.0	0.0	-1.0	0:00:27.566778	100000
11	11	0.5437	0.1097	0:00:00.547835	2000
11	1	0.5073	0.01826	0:00:00.523090	2000
11	6	0.5292	0.07331	0:00:11.885095	43000
11	18	0.5338	0.08476	0:00:00.277603	1000
11	1	0.5101	0.0252	0:00:00.277154	1000
12	12	0.5788	0.1989	0:00:00.276204	1000
12	11	0.6229	0.3131	0:00:00.276254	1000
12	18	0.641	0.3611	0:00:00.277244	1000
12	12	0.5071	0.0177	0:00:00.827314	3000
12	18	0.534	0.08533	0:00:00.276805	1000
18	1	0.5326	0.08187	0:00:00.275604	1000
18	11	0.5014	0.003576	0:00:03.573773	13000
18	1	0.539	0.09802	0:00:00.276428	1000
18	12	0.5167	0.0419	0:00:00.275822	1000
18	11	0.6506	0.387	0:00:00.276615	1000
3	3	0.6099	0.2789	0:00:00.281168	1000
3	10	0.7568	0.696	0:00:00.830806	3000
3	10	0.7163	0.572	0:00:00.277741	1000
3	15	0.5026	0.006516	0:00:04.399852	16000
3	3	0.6907	0.4977	0:00:00.277690	1000
7	10	0.5308	0.07722	0:00:00.275368	1000
7	7	0.5322	0.08082	0:00:00.830474	3000
7	15	0.5093	0.02325	0:00:01.384799	5000
7	10	0.5095	0.02373	0:00:01.109056	4000
7	3	0.5229	0.05756	0:00:00.276216	1000
10	15	0.533	0.08292	0:00:00.255660	1000
10	10	0.6222	0.3113	0:00:00.256808	1000
10	10	0.5413	0.1037	0:00:00.275620	1000
10	15	0.5723	0.1823	0:00:00.275896	1000
10	10	0.6883	0.4909	0:00:00.277326	1000
15	3	0.5418	0.1049	0:00:00.255126	1000
15	10	0.7313	0.6169	0:00:00.255239	1000
15	10	0.6249	0.3185	0:00:00.276392	1000
15	10	0.5747	0.1883	0:00:00.277580	1000
15	10	0.5688	0.1733	0:00:00.257309	1000
18	10	0.5759	0.1915	0:00:00.275755	1000
18	18	0.5049	0.01222	0:00:00.830364	3000
18	3	0.5425	0.1067	0:00:01.914618	7000
18	10	0.5932	0.2358	0:00:00.276100	1000
18	3	0.5243	0.06106	0:00:00.275738	1000
2	5	0.5135	0.03382	0:00:00.276113	1000
2	5	0.5668	0.1682	0:00:00.277148	1000
2	19	0.5279	0.0699	0:00:00.276120	1000
2	5	0.5367	0.09218	0:00:00.276327	1000
2	5	0.5065	0.01618	0:00:00.277765	1000
5	10	0.51	0.02508	0:00:00.276710	1000
5	5	0.56	0.151	0:00:00.255520	1000
5	2	0.613	0.2873	0:00:01.538434	6000
5	5	0.6375	0.3517	0:00:00.257461	1000
5	5	0.5718	0.1809	0:00:00.276139	1000
10	19	0.5122	0.03059	0:00:00.282326	1000
10	19	0.5238	0.05972	0:00:00.275795	1000
10	19	0.5073	0.01819	0:00:00.256107	1000
10	10	0.529	0.07277	0:00:00.276552	1000
10	10	0.5265	0.06657	0:00:00.275543	1000
18	10	0.5925	0.2341	0:00:00.277419	1000
18	19	0.5186	0.04659	0:00:00.257540	1000
18	19	0.5063	0.01584	0:00:00.276709	1000
18	5	0.5888	0.2245	0:00:00.277284	1000
18	19	0.6112	0.2826	0:00:00.277739	1000
19	19	0.6551	0.3991	0:00:00.277331	1000
19	19	0.5352	0.08847	0:00:01.114365	4000
19	19	0.5906	0.229	0:00:00.554160	2000
19	10	0.5608	0.1529	0:00:00.255553	1000
19	19	0.5456	0.1146	0:00:00.255710	1000
0	0	0.72	0.5829	0:00:00.275163	1000
0	0	0.8154	0.8981	0:00:00.275648	1000
0	0	0.5105	0.02643	0:00:00.554092	2000
0	0	0.5259	0.06485	0:00:00.255420	1000
0	0	0.8687	1.12	0:00:00.276708	1000
6	7	0.5193	0.04841	0:00:00.554058	2000
6	0	0.5398	0.09994	0:00:00.277399	1000
6	0	0.5305	0.07653	0:00:00.276101	1000
6	0	0.6155	0.2937	0:00:00.276745	1000
6	0	0.6145	0.291	0:00:00.276845	1000
7	15	0.5132	0.03316	0:00:09.098818	33000
7	16	0.5082	0.02065	0:00:00.255867	1000
7	-1.0	0.0	-1.0	0:00:22.415507	100000
7	7	0.6935	0.5058	0:00:00.277724	1000
7	0	0.5155	0.03878	0:00:00.276989	1000
15	6	0.5028	0.006965	0:00:01.107963	4000
15	15	0.6263	0.322	0:00:00.276769	1000
15	15	0.7543	0.688	0:00:00.277553	1000
15	15	0.6978	0.518	0:00:00.276829	1000
15	15	0.6729	0.4479	0:00:00.276689	1000
16	0	0.5324	0.08119	0:00:00.276960	1000
16	15	0.5793	0.2001	0:00:00.177261	1000
16	16	0.6284	0.3275	0:00:00.179941	1000
16	16	0.5085	0.02128	0:00:00.255345	1000
16	15	0.5684	0.1724	0:00:00.276426	1000
0	0	0.5597	0.1502	0:00:00.275828	1000
0	0	0.6157	0.2941	0:00:00.276199	1000
0	0	0.5844	0.2133	0:00:00.276552	1000
0	16	0.6352	0.3457	0:00:00.276693	1000
0	0	0.5202	0.05071	0:00:00.277085	1000
1	16	0.5771	0.1944	0:00:00.554653	2000
1	1	0.5112	0.02797	0:00:00.277153	1000
1	1	0.5948	0.24	0:00:00.276341	1000
1	16	0.5598	0.1505	0:00:00.276096	1000
1	1	0.6266	0.3228	0:00:00.276809	1000
3	1	0.5687	0.1731	0:00:00.275385	1000
3	3	0.6041	0.264	0:00:00.275895	1000
3	3	0.523	0.05777	0:00:00.256706	1000
3	1	0.5112	0.02805	0:00:00.276382	1000
3	3	0.6355	0.3465	0:00:00.276089	1000
4	4	0.5477	0.1199	0:00:00.277573	1000
4	3	0.723	0.5918	0:00:00.276122	1000
4	0	0.5281	0.07049	0:00:00.276600	1000
4	16	0.5098	0.02447	0:00:01.111831	4000
4	3	0.7118	0.5587	0:00:00.256831	1000
16	16	0.607	0.2716	0:00:00.255141	1000
16	16	0.5871	0.22	0:00:03.085786	12000
16	0	0.5015	0.003641	0:00:02.022789	8000
16	16	0.6746	0.4527	0:00:00.277087	1000
16	4	0.6353	0.3459	0:00:00.255569	1000
