label	predict	gamma LCB	radius	time	N samples
2	41	0.495	-0.006305	0:00:00.201402	3000
2	41	0.6744	0.2261	0:00:00.067597	1000
15	15	0.8785	0.5837	0:00:00.067312	1000
15	15	0.8913	0.6168	0:00:00.067373	1000
15	15	0.8522	0.5229	0:00:00.067784	1000
15	15	0.884	0.5976	0:00:00.067629	1000
15	15	0.8592	0.5385	0:00:00.067608	1000
17	17	0.786	0.3963	0:00:00.067620	1000
17	17	0.8464	0.5106	0:00:00.201757	3000
17	17	0.8162	0.4504	0:00:00.067427	1000
17	17	0.7519	0.3403	0:00:00.067524	1000
17	17	0.8578	0.5353	0:00:00.067498	1000
41	41	0.6146	0.1456	0:00:00.067434	1000
41	15	0.7501	0.3375	0:00:00.067497	1000
41	48	0.4865	-0.01688	0:00:00.134348	2000
41	2	0.5216	0.02707	0:00:01.275815	19000
41	41	0.6377	0.1761	0:00:00.067581	1000
48	41	0.6369	0.1751	0:00:00.067406	1000
48	41	0.7834	0.3918	0:00:00.067974	1000
48	48	0.5098	0.01234	0:00:00.067543	1000
48	-1.0	0.0	-1.0	0:00:06.698748	100000
48	41	0.5673	0.08469	0:00:00.067361	1000
3	42	0.4908	-0.01154	0:00:00.067687	1000
3	3	0.5744	0.09376	0:00:00.067741	1000
3	16	0.6557	0.2004	0:00:00.604739	9000
3	3	0.5945	0.1196	0:00:00.067698	1000
3	42	0.484	-0.02011	0:00:00.939815	14000
16	42	0.6864	0.2429	0:00:00.067642	1000
16	16	0.6115	0.1416	0:00:00.067662	1000
16	3	0.6047	0.1328	0:00:00.067743	1000
16	39	0.6771	0.2298	0:00:00.067897	1000
16	39	0.6041	0.132	0:00:00.067518	1000
39	39	0.6692	0.2189	0:00:00.067516	1000
39	39	0.6336	0.1706	0:00:00.067793	1000
39	-1.0	0.0	-1.0	0:00:06.707491	100000
39	39	0.7394	0.3208	0:00:00.067562	1000
39	39	0.6424	0.1824	0:00:00.067508	1000
40	42	0.5412	0.05171	0:00:00.134546	2000
40	40	0.8393	0.4958	0:00:00.403661	6000
40	40	0.6641	0.2118	0:00:00.201670	3000
40	40	0.7691	0.3679	0:00:00.067501	1000
40	40	0.6385	0.1773	0:00:00.067686	1000
42	16	0.5804	0.1015	0:00:00.067432	1000
42	42	0.5649	0.08176	0:00:00.067612	1000
42	39	0.5512	0.0643	0:00:00.067665	1000
42	3	0.7047	0.269	0:00:00.067682	1000
42	16	0.5394	0.04946	0:00:00.134758	2000
10	14	0.6719	0.2225	0:00:00.268527	4000
10	14	0.6187	0.151	0:00:00.134403	2000
10	14	0.7009	0.2634	0:00:00.067534	1000
10	14	0.5952	0.1205	0:00:00.941253	14000
10	21	0.7885	0.4007	0:00:00.067760	1000
14	44	0.5039	0.004863	0:00:00.201226	3000
14	14	0.6525	0.196	0:00:00.067629	1000
14	14	0.6824	0.2373	0:00:00.067535	1000
14	14	0.6231	0.1568	0:00:00.134861	2000
14	14	0.6933	0.2527	0:00:00.067674	1000
18	18	0.904	0.6524	0:00:00.134579	2000
18	18	0.7076	0.2733	0:00:00.335720	5000
18	18	0.9061	0.6585	0:00:00.067720	1000
18	18	0.8736	0.5718	0:00:00.067550	1000
18	18	0.9381	0.7695	0:00:00.067480	1000
21	14	0.7037	0.2675	0:00:00.067610	1000
21	21	0.764	0.3596	0:00:00.067574	1000
21	21	0.6085	0.1377	0:00:00.067806	1000
21	21	0.9124	0.6779	0:00:00.669803	10000
21	21	0.7585	0.3507	0:00:00.067424	1000
44	14	0.646	0.1872	0:00:00.067511	1000
44	10	0.61	0.1397	0:00:00.067416	1000
44	14	0.7208	0.2926	0:00:00.068441	1000
44	21	0.7323	0.3099	0:00:00.067559	1000
44	14	0.6736	0.2249	0:00:00.134525	2000
27	27	0.6747	0.2264	0:00:00.067587	1000
27	27	0.6469	0.1884	0:00:00.067698	1000
27	27	0.6272	0.1623	0:00:00.068218	1000
27	30	0.5804	0.1014	0:00:00.067551	1000
27	27	0.502	0.002499	0:00:00.067769	1000
30	27	0.4682	-0.03986	0:00:00.067801	1000
30	27	0.5341	0.04274	0:00:00.067776	1000
30	30	0.5375	0.04708	0:00:00.067700	1000
30	30	0.4971	-0.00366	0:00:00.067602	1000
30	33	0.7481	0.3343	0:00:00.067676	1000
33	33	0.708	0.2738	0:00:00.067695	1000
33	33	0.7427	0.3259	0:00:00.067801	1000
33	30	0.4447	-0.06947	0:00:00.134487	2000
33	33	0.6966	0.2573	0:00:00.068743	1000
33	33	0.7311	0.308	0:00:00.067652	1000
34	34	0.8174	0.4527	0:00:00.068433	1000
34	34	0.6561	0.201	0:00:02.281558	34000
34	34	0.7927	0.408	0:00:00.067638	1000
34	34	0.6642	0.212	0:00:00.067699	1000
34	34	0.7828	0.3909	0:00:00.134852	2000
38	38	0.6825	0.2374	0:00:00.067544	1000
38	38	0.5502	0.06307	0:00:00.201795	3000
38	38	0.6244	0.1585	0:00:00.067537	1000
38	27	0.4644	-0.04467	0:00:02.753443	41000
38	38	0.4856	-0.01801	0:00:00.673681	10000
6	7	0.5034	0.004279	0:00:00.067519	1000
6	6	0.6512	0.1943	0:00:00.067685	1000
6	45	0.579	0.09964	0:00:00.067731	1000
6	7	0.5924	0.1168	0:00:00.067553	1000
6	6	0.5621	0.07819	0:00:00.067450	1000
7	7	0.6431	0.1834	0:00:00.067604	1000
7	45	0.5176	0.0221	0:00:00.201531	3000
7	7	0.722	0.2944	0:00:00.067538	1000
7	7	0.6277	0.1629	0:00:00.069831	1000
7	7	0.6047	0.1328	0:00:00.067527	1000
36	36	0.6028	0.1303	0:00:00.134538	2000
36	36	0.7752	0.3781	0:00:00.067521	1000
36	36	0.5866	0.1094	0:00:01.207158	18000
36	36	0.8814	0.5911	0:00:00.067613	1000
36	36	0.8046	0.4292	0:00:00.067435	1000
39	39	0.6655	0.2138	0:00:00.069112	1000
39	39	0.4837	-0.02047	0:00:00.068240	1000
39	39	0.5625	0.07861	0:00:00.067972	1000
39	39	0.5925	0.117	0:00:00.067603	1000
39	36	0.676	0.2282	0:00:00.067649	1000
45	7	0.5482	0.0606	0:00:00.270210	4000
45	45	0.6491	0.1914	0:00:00.067480	1000
45	7	0.6821	0.2368	0:00:00.067551	1000
45	39	0.5397	0.04985	0:00:00.134347	2000
45	39	0.4696	-0.03812	0:00:00.134757	2000
17	28	0.4263	-0.09287	0:00:00.336542	5000
17	17	0.6495	0.1919	0:00:00.067511	1000
17	29	0.7898	0.4028	0:00:00.067717	1000
17	17	0.7653	0.3618	0:00:00.067595	1000
17	17	0.7214	0.2935	0:00:00.067520	1000
28	28	0.7191	0.29	0:00:00.067560	1000
28	28	0.4732	-0.03365	0:00:05.499483	82000
28	28	0.5574	0.07216	0:00:00.134612	2000
28	31	0.5615	0.07738	0:00:00.134622	2000
28	30	0.7089	0.2751	0:00:00.067800	1000
29	31	0.3811	-0.1513	0:00:00.067501	1000
29	29	0.8627	0.5463	0:00:00.067671	1000
29	31	0.481	-0.02384	0:00:00.067446	1000
29	29	0.8513	0.5211	0:00:00.067473	1000
29	29	0.7644	0.3603	0:00:00.067815	1000
30	28	0.5628	0.07902	0:00:00.068055	1000
30	31	0.4873	-0.01586	0:00:00.067436	1000
30	30	0.8566	0.5327	0:00:00.402411	6000
30	30	0.8694	0.5617	0:00:00.067460	1000
30	30	0.5397	0.04982	0:00:00.203053	3000
31	31	0.5027	0.003361	0:00:00.067422	1000
31	31	0.4799	-0.02517	0:00:00.067723	1000
31	30	0.5637	0.08018	0:00:00.067508	1000
31	31	0.5641	0.08069	0:00:00.067456	1000
31	31	0.4605	-0.0496	0:00:00.067381	1000
17	17	0.7005	0.2629	0:00:00.067621	1000
17	17	0.7477	0.3337	0:00:00.067434	1000
17	17	0.7633	0.3584	0:00:00.067463	1000
17	17	0.6227	0.1563	0:00:00.067634	1000
17	17	0.6993	0.2612	0:00:00.067271	1000
24	-1.0	0.0	-1.0	0:00:06.702739	100000
24	28	0.4723	-0.0348	0:00:00.067351	1000
24	28	0.5932	0.1179	0:00:01.004482	15000
24	42	0.5563	0.07074	0:00:00.134978	2000
24	24	0.6053	0.1335	0:00:00.067407	1000
28	28	0.4305	-0.08751	0:00:00.134205	2000
28	28	0.435	-0.0818	0:00:00.201082	3000
28	24	0.5512	0.06437	0:00:00.067454	1000
28	17	0.6693	0.219	0:00:00.067558	1000
28	47	0.6547	0.1991	0:00:01.138594	17000
42	42	0.5997	0.1263	0:00:00.067537	1000
42	42	0.5829	0.1047	0:00:00.067265	1000
42	42	0.5463	0.05816	0:00:00.134458	2000
42	42	0.5389	0.04888	0:00:00.201375	3000
42	42	0.5414	0.05202	0:00:00.134606	2000
47	17	0.5947	0.1199	0:00:00.134558	2000
47	42	0.6257	0.1602	0:00:00.067549	1000
47	42	0.7233	0.2964	0:00:00.067451	1000
47	28	0.6838	0.2392	0:00:00.067681	1000
47	42	0.5994	0.126	0:00:00.067359	1000
0	0	0.6516	0.1949	0:00:00.335066	5000
0	-1.0	0.0	-1.0	0:00:06.699176	100000
0	0	0.5617	0.07761	0:00:00.067658	1000
0	21	0.5427	0.05367	0:00:00.068618	1000
0	21	0.5244	0.03062	0:00:00.067491	1000
8	8	0.7983	0.4178	0:00:00.067537	1000
8	0	0.5876	0.1106	0:00:00.067416	1000
8	8	0.7803	0.3866	0:00:00.068003	1000
8	8	0.6159	0.1474	0:00:00.405228	6000
8	8	0.6193	0.1518	0:00:00.067964	1000
21	21	0.8394	0.4961	0:00:00.338254	5000
21	0	0.5598	0.07525	0:00:00.068067	1000
21	21	0.778	0.3827	0:00:00.135829	2000
21	21	0.6086	0.1378	0:00:00.067944	1000
21	49	0.4208	-0.09998	0:00:00.068362	1000
31	31	0.4925	-0.009442	0:00:00.068225	1000
31	31	0.4167	-0.1052	0:00:00.135737	2000
31	31	0.4647	-0.04434	0:00:00.067991	1000
31	8	0.7287	0.3044	0:00:00.067997	1000
31	31	0.618	0.1501	0:00:00.067994	1000
49	0	0.7751	0.3778	0:00:00.067872	1000
49	49	0.5257	0.03218	0:00:00.068045	1000
49	49	0.5062	0.007732	0:00:00.067834	1000
49	0	0.6686	0.218	0:00:00.068033	1000
49	49	0.5114	0.01426	0:00:00.067920	1000
21	24	0.5637	0.08022	0:00:00.067692	1000
21	21	0.4737	-0.03295	0:00:00.068439	1000
21	39	0.5216	0.02711	0:00:00.674583	10000
21	24	0.5927	0.1172	0:00:00.067957	1000
21	39	0.6429	0.1831	0:00:00.067757	1000
24	21	0.4805	-0.02448	0:00:00.067962	1000
24	35	0.503	0.003775	0:00:00.135196	2000
24	24	0.6889	0.2463	0:00:00.067941	1000
24	24	0.6204	0.1532	0:00:00.068134	1000
24	24	0.8587	0.5372	0:00:00.068083	1000
35	39	0.7624	0.3571	0:00:00.135869	2000
35	35	0.5299	0.03749	0:00:00.202595	3000
35	-1.0	0.0	-1.0	0:00:06.727749	100000
35	48	0.4572	-0.05371	0:00:00.067717	1000
35	21	0.5669	0.08419	0:00:00.808246	12000
39	39	0.5972	0.123	0:00:01.009875	15000
39	24	0.667	0.2158	0:00:00.471379	7000
39	21	0.5811	0.1023	0:00:00.067972	1000
39	21	0.5741	0.09346	0:00:00.068020	1000
39	21	0.5019	0.002348	0:00:00.067720	1000
48	48	0.7107	0.2777	0:00:00.067453	1000
48	48	0.6708	0.2211	0:00:00.335761	5000
48	24	0.6016	0.1287	0:00:00.068110	1000
48	24	0.7945	0.4111	0:00:00.067423	1000
48	48	0.8781	0.5827	0:00:00.067496	1000
0	0	0.6925	0.2515	0:00:00.067602	1000
0	0	0.8266	0.4703	0:00:00.067526	1000
0	9	0.5839	0.1059	0:00:00.134675	2000
0	-1.0	0.0	-1.0	0:00:06.702015	100000
0	0	0.5936	0.1184	0:00:00.134257	2000
9	9	0.6839	0.2393	0:00:00.067578	1000
9	9	0.8528	0.5243	0:00:00.200958	3000
9	9	0.7908	0.4045	0:00:00.067921	1000
9	9	0.9169	0.6922	0:00:00.068417	1000
9	9	0.8849	0.5999	0:00:00.067543	1000
16	16	0.7491	0.3358	0:00:00.067491	1000
16	41	0.3721	-0.1632	0:00:00.067389	1000
16	16	0.7898	0.4029	0:00:00.067466	1000
16	16	0.8047	0.4292	0:00:00.067499	1000
16	0	0.6879	0.2449	0:00:00.134221	2000
33	33	0.8968	0.6317	0:00:05.018532	75000
33	33	0.9363	0.7624	0:00:00.067520	1000
33	33	0.6663	0.2149	0:00:00.067971	1000
33	33	0.6915	0.25	0:00:00.067654	1000
33	33	0.9448	0.7982	0:00:00.268073	4000
41	0	0.6435	0.184	0:00:00.067695	1000
41	0	0.7111	0.2784	0:00:00.067465	1000
41	41	0.3426	-0.2027	0:00:00.335300	5000
41	0	0.7618	0.3561	0:00:00.067538	1000
41	41	0.5555	0.06974	0:00:00.067644	1000
6	46	0.4508	-0.06188	0:00:00.536194	8000
6	6	0.5214	0.02685	0:00:00.067554	1000
6	6	0.6674	0.2163	0:00:00.067653	1000
6	6	0.5394	0.04943	0:00:00.067380	1000
6	6	0.8373	0.4918	0:00:00.135393	2000
11	46	0.4795	-0.02572	0:00:00.067495	1000
11	11	0.591	0.1151	0:00:00.067440	1000
11	11	0.4394	-0.0763	0:00:00.067393	1000
11	11	0.7032	0.2667	0:00:00.067307	1000
11	11	0.5663	0.08344	0:00:00.067529	1000
14	14	0.7882	0.4	0:00:00.067371	1000
14	46	0.5441	0.05537	0:00:00.267887	4000
14	14	0.7098	0.2763	0:00:00.067393	1000
14	14	0.8675	0.5573	0:00:00.134915	2000
14	14	0.7029	0.2664	0:00:00.067524	1000
33	46	0.4402	-0.07519	0:00:00.067614	1000
33	33	0.8719	0.5676	0:00:00.067316	1000
33	46	0.6048	0.1329	0:00:00.268249	4000
33	33	0.8872	0.6058	0:00:00.067533	1000
33	33	0.8114	0.4416	0:00:01.540911	23000
46	14	0.814	0.4463	0:00:00.067671	1000
46	14	0.7126	0.2804	0:00:00.067412	1000
46	-1.0	0.0	-1.0	0:00:06.700467	100000
46	6	0.6095	0.139	0:00:00.537633	8000
46	6	0.5816	0.103	0:00:04.021960	60000
