label	predict	radius	time
11	-1.0	-1.0	0:02:29.025232
11	11	0.05043	0:01:49.126181
11	10	0.3825	0:00:11.552674
15	-1.0	-1.0	0:02:20.749621
15	-1.0	-1.0	0:02:26.301721
15	-1.0	-1.0	0:02:37.575289
15	15	0.4109	0:00:09.827427
15	-1.0	-1.0	0:02:38.054220
17	10	0.3099	0:02:37.054530
17	15	0.27	0:00:10.251655
17	17	0.2871	0:00:10.488233
17	15	0.3084	0:00:21.537376
17	17	0.3872	0:00:09.453154
0	0	0.1686	0:00:11.418208
0	0	0.9061	0:00:09.513113
0	-1.0	-1.0	0:02:26.160781
0	-1.0	-1.0	0:02:20.302054
0	0	0.5591	0:00:09.709857
1	-1.0	-1.0	0:02:24.343718
1	-1.0	-1.0	0:02:21.958065
1	-1.0	-1.0	0:02:18.831942
1	0	0.5138	0:00:08.437536
1	1	0.2808	0:00:18.830285
3	-1.0	-1.0	0:02:13.194333
3	-1.0	-1.0	0:02:23.988375
3	4	0.1635	0:01:00.444389
3	1	0.04426	0:01:52.561432
3	7	0.5048	0:00:06.724562
4	-1.0	-1.0	0:02:36.554939
4	7	0.4603	0:00:46.471407
4	-1.0	-1.0	0:02:20.129877
4	-1.0	-1.0	0:02:27.269872
4	0	0.2324	0:00:19.219687
7	7	0.9675	0:00:52.531909
7	7	0.7733	0:00:10.042549
7	-1.0	-1.0	0:02:29.510585
7	-1.0	-1.0	0:02:21.176597
7	7	0.9573	0:00:10.598303
2	2	0.6754	0:00:10.244873
2	2	0.6515	0:00:08.947896
2	-1.0	-1.0	0:02:21.439289
2	-1.0	-1.0	0:02:23.603028
2	2	0.3159	0:00:09.329687
5	8	0.4342	0:01:11.460327
5	2	0.2279	0:00:11.655023
5	2	0.4513	0:00:20.719345
5	-1.0	-1.0	0:02:40.500514
5	-1.0	-1.0	0:03:01.902256
7	-1.0	-1.0	0:03:19.306140
7	-1.0	-1.0	0:03:00.938714
7	-1.0	-1.0	0:03:01.367206
7	-1.0	-1.0	0:02:40.833256
7	-1.0	-1.0	0:02:32.139663
8	-1.0	-1.0	0:02:48.194635
8	-1.0	-1.0	0:02:51.328157
8	-1.0	-1.0	0:02:58.118261
8	-1.0	-1.0	0:02:35.436548
8	-1.0	-1.0	0:02:30.310471
12	-1.0	-1.0	0:02:48.469677
12	-1.0	-1.0	0:02:55.286334
12	-1.0	-1.0	0:02:57.994364
12	-1.0	-1.0	0:03:06.646893
12	-1.0	-1.0	0:03:00.445345
2	-1.0	-1.0	0:03:01.070475
2	10	0.6523	0:00:10.954801
2	-1.0	-1.0	0:03:11.917696
2	2	0.4299	0:02:20.259797
2	2	0.199	0:01:08.690479
4	-1.0	-1.0	0:02:59.655388
4	4	0.4079	0:01:16.179885
4	-1.0	-1.0	0:02:52.094384
4	2	0.2119	0:00:57.222552
4	5	0.3672	0:00:07.371912
5	10	0.08162	0:00:20.022457
5	10	0.5224	0:00:09.450406
5	10	0.3286	0:00:08.519344
5	10	0.2148	0:00:08.435115
5	10	0.4266	0:00:12.747302
10	10	0.9389	0:00:07.867977
10	10	0.9149	0:00:08.759804
10	5	0.04862	0:01:13.660350
10	10	1.02	0:00:12.145191
10	10	0.9895	0:00:12.008776
16	16	0.1099	0:00:12.909428
16	16	0.4422	0:00:09.652661
16	-1.0	-1.0	0:02:56.620065
16	-1.0	-1.0	0:02:52.773408
16	16	0.4777	0:00:48.196099
6	-1.0	-1.0	0:03:11.609539
6	6	0.126	0:00:36.019715
6	6	0.1321	0:00:35.085174
6	12	0.2039	0:00:09.018189
6	6	0.234	0:00:16.224112
7	7	0.8907	0:02:39.830211
7	7	0.4823	0:00:09.179751
7	7	0.5111	0:00:08.386998
7	7	0.5522	0:00:13.703523
7	7	0.5978	0:00:23.895885
12	12	0.431	0:00:23.481985
12	12	0.6873	0:00:11.999947
12	12	0.8085	0:00:25.220156
12	12	0.6584	0:00:55.633667
12	12	0.4094	0:00:40.496988
13	14	0.5639	0:00:10.970642
13	-1.0	-1.0	0:02:37.426600
13	14	0.2221	0:00:07.287940
13	6	0.112	0:00:47.563989
13	14	0.3672	0:00:42.751962
14	14	0.3877	0:00:07.852807
14	14	0.3548	0:00:21.566242
14	6	0.1643	0:00:12.535002
14	14	0.2687	0:00:24.302890
14	14	0.2783	0:00:07.976746
6	-1.0	-1.0	0:02:52.698642
6	6	0.561	0:00:19.664232
6	15	0.06311	0:01:09.930153
6	6	0.845	0:00:36.698383
6	-1.0	-1.0	0:02:42.715370
8	-1.0	-1.0	0:02:48.607665
8	8	0.4077	0:00:42.074856
8	8	0.42	0:00:36.171405
8	-1.0	-1.0	0:03:00.392081
8	-1.0	-1.0	0:02:47.844800
10	-1.0	-1.0	0:03:14.962524
10	-1.0	-1.0	0:02:48.711163
10	-1.0	-1.0	0:02:51.786231
10	-1.0	-1.0	0:02:33.228756
10	-1.0	-1.0	0:02:32.160721
12	-1.0	-1.0	0:02:52.938095
12	12	0.6462	0:00:11.176773
12	-1.0	-1.0	0:03:01.898047
12	12	0.1822	0:00:22.693249
12	8	0.2591	0:01:41.480828
15	-1.0	-1.0	0:02:57.594006
15	15	0.4071	0:00:30.971710
15	-1.0	-1.0	0:02:49.923822
15	15	0.4152	0:02:47.899983
15	-1.0	-1.0	0:02:52.081678
0	-1.0	-1.0	0:02:51.644731
0	-1.0	-1.0	0:02:36.574840
0	6	0.1775	0:00:06.617479
0	14	0.05343	0:02:13.674169
0	-1.0	-1.0	0:02:51.329579
2	2	0.2903	0:00:12.630095
2	2	0.4371	0:01:07.723300
2	2	0.61	0:00:09.826585
2	2	0.7535	0:00:09.677027
2	2	0.3406	0:00:09.263904
6	6	0.6944	0:00:22.058204
6	6	0.6834	0:00:51.969677
6	6	0.3778	0:00:21.375484
6	6	0.5868	0:00:10.994747
6	-1.0	-1.0	0:02:43.888660
8	8	0.5016	0:02:11.973416
8	8	0.349	0:00:11.688324
8	8	0.6024	0:00:24.281378
8	-1.0	-1.0	0:02:55.260813
8	2	0.2127	0:00:11.943465
14	0	0.2385	0:00:10.632622
14	14	0.3953	0:00:59.981944
14	14	0.07911	0:01:37.995291
14	-1.0	-1.0	0:02:52.599205
14	14	0.09774	0:00:35.422386
0	12	0.372	0:00:58.528785
0	0	0.07555	0:00:33.221781
0	12	0.1337	0:00:28.449866
0	-1.0	-1.0	0:02:56.312866
0	0	0.4693	0:00:10.930151
7	7	0.9186	0:01:56.222218
7	7	0.6099	0:00:10.019611
7	7	0.6031	0:00:10.626895
7	7	0.6215	0:00:11.052118
7	7	0.6993	0:00:09.017830
9	7	0.601	0:00:11.076976
9	7	0.5517	0:00:12.636374
9	9	0.7089	0:00:08.013198
9	9	0.2093	0:00:10.699782
9	9	0.5102	0:00:11.394586
11	7	0.5685	0:00:08.573995
11	11	0.7388	0:00:11.978862
11	-1.0	-1.0	0:02:42.617191
11	-1.0	-1.0	0:02:45.102089
11	11	0.2098	0:00:07.791088
12	12	0.631	0:00:10.885818
12	12	0.5054	0:00:09.765309
12	12	0.3889	0:00:09.507422
12	12	0.5478	0:00:42.485783
12	11	0.1147	0:01:06.665888
0	0	0.3189	0:00:23.472009
0	-1.0	-1.0	0:03:09.695525
0	-1.0	-1.0	0:02:48.386475
0	10	0.2483	0:00:32.683352
0	0	0.2109	0:00:17.066370
7	7	0.4701	0:00:08.093441
7	7	0.1585	0:00:19.432618
7	7	0.9285	0:00:12.356476
7	7	0.5856	0:00:15.015248
7	-1.0	-1.0	0:02:59.582359
8	10	0.1672	0:01:54.134811
8	-1.0	-1.0	0:02:46.102273
8	8	0.2755	0:00:32.015312
8	10	0.05752	0:02:27.986580
8	10	0.2514	0:00:38.020040
10	10	0.2327	0:00:45.194132
10	-1.0	-1.0	0:02:42.552765
10	10	0.3003	0:00:20.256504
10	10	0.2867	0:00:39.103607
10	10	0.1743	0:01:29.043834
17	-1.0	-1.0	0:02:59.086393
17	-1.0	-1.0	0:02:51.388829
17	17	0.6307	0:00:10.489386
17	0	0.149	0:02:13.869867
17	17	0.2831	0:01:34.490887
4	-1.0	-1.0	0:02:02.667764
4	4	0.2076	0:00:05.619486
4	-1.0	-1.0	0:02:07.148540
4	13	0.06966	0:00:52.346424
4	4	0.4734	0:00:06.209856
6	-1.0	-1.0	0:02:01.060574
6	6	0.3711	0:00:08.492655
6	6	0.41	0:00:05.362302
6	-1.0	-1.0	0:01:41.583217
6	6	0.1162	0:00:22.563135
7	7	0.5531	0:00:06.579458
7	7	0.3801	0:00:05.892001
7	7	0.4377	0:00:06.168665
7	7	0.3726	0:00:07.105407
7	7	0.3166	0:00:06.265845
13	14	0.3284	0:00:06.350399
13	13	0.762	0:00:16.775094
13	-1.0	-1.0	0:01:33.207693
13	13	0.2299	0:00:17.785053
13	7	0.03532	0:01:08.724317
14	-1.0	-1.0	0:01:56.390669
14	14	0.2384	0:00:06.528865
14	6	0.1111	0:00:21.031589
14	13	0.2697	0:00:06.328131
14	13	0.152	0:01:23.532657
