label	predict	radius	time
14	-1.0	-1.0	0:02:45.815335
14	14	0.08942	0:00:49.581554
0	12	0.3738	0:01:12.565309
0	0	0.07549	0:00:48.642346
0	12	0.1312	0:00:21.547629
0	-1.0	-1.0	0:03:00.922403
0	0	0.4729	0:00:11.554675
7	7	0.9184	0:03:06.924556
7	7	0.6133	0:00:07.975909
7	7	0.6028	0:00:10.885883
7	7	0.6186	0:00:10.906889
7	7	0.7005	0:00:09.758890
9	7	0.5956	0:00:08.698505
9	7	0.5509	0:00:10.234565
9	9	0.707	0:00:09.261751
9	9	0.208	0:00:10.119879
9	9	0.5172	0:00:27.906768
11	7	0.5593	0:00:08.352471
11	11	0.7386	0:00:23.056190
11	-1.0	-1.0	0:02:57.628417
11	-1.0	-1.0	0:02:39.997339
11	11	0.2066	0:00:10.173008
12	12	0.6299	0:00:19.399440
12	12	0.5043	0:00:11.101800
12	12	0.3886	0:00:10.615061
12	12	0.5499	0:00:39.837549
12	11	0.1138	0:01:21.980132
0	0	0.317	0:00:23.280217
0	-1.0	-1.0	0:02:40.342956
0	-1.0	-1.0	0:02:54.733843
0	10	0.257	0:00:47.151551
0	0	0.2128	0:00:35.628982
7	7	0.4736	0:00:13.802173
7	7	0.1596	0:00:24.804833
7	7	0.9285	0:00:11.011818
7	7	0.5913	0:00:14.750744
7	-1.0	-1.0	0:02:40.672186
8	10	0.1686	0:02:05.102717
8	-1.0	-1.0	0:03:11.784822
8	8	0.2753	0:00:30.946508
8	-1.0	-1.0	0:03:27.351784
8	10	0.2527	0:00:48.064343
10	10	0.2318	0:01:00.819776
10	-1.0	-1.0	0:02:35.420082
10	10	0.3008	0:00:38.579102
10	10	0.2869	0:00:39.675302
10	10	0.1753	0:02:13.954412
17	-1.0	-1.0	0:02:32.788721
17	-1.0	-1.0	0:02:49.682855
17	17	0.6301	0:00:23.050312
17	-1.0	-1.0	0:02:40.307787
17	17	0.2833	0:02:30.577727
4	-1.0	-1.0	0:02:51.086315
4	4	0.2117	0:00:12.223753
4	-1.0	-1.0	0:03:07.261454
4	13	0.06502	0:01:23.905520
4	4	0.472	0:00:10.014285
6	-1.0	-1.0	0:03:04.480410
6	6	0.3723	0:00:07.811146
6	6	0.3991	0:00:11.371433
6	-1.0	-1.0	0:02:42.905742
6	6	0.1188	0:00:53.742856
7	7	0.5533	0:00:11.965926
7	7	0.378	0:00:10.991482
7	7	0.441	0:00:07.344738
7	7	0.3785	0:00:11.469855
7	7	0.3163	0:00:10.495428
13	14	0.3297	0:00:09.043196
13	13	0.7692	0:00:21.976699
13	-1.0	-1.0	0:02:45.974206
13	13	0.2306	0:00:24.364243
13	7	0.05389	0:02:26.833575
14	-1.0	-1.0	0:02:56.689320
14	14	0.2456	0:00:07.826017
14	6	0.1087	0:00:50.912561
14	13	0.2676	0:00:26.621230
14	13	0.1567	0:02:51.446562
