label	predict	radius	time
10	-1.0	-1.0	0:02:49.533156
10	-1.0	-1.0	0:03:27.303853
10	-1.0	-1.0	0:02:37.842338
10	10	0.2282	0:01:02.203533
10	-1.0	-1.0	0:02:51.585677
12	12	0.2108	0:01:25.274147
12	12	0.3324	0:00:45.949804
12	15	0.2396	0:00:21.125015
12	12	0.1038	0:01:56.126003
12	15	0.6074	0:00:06.818706
15	15	0.5132	0:00:20.330780
15	15	0.2807	0:02:19.141889
15	15	0.2868	0:00:23.415972
15	2	0.3284	0:00:10.806360
15	15	0.4502	0:00:12.438286
1	1	0.3509	0:00:09.104215
1	17	0.07213	0:02:38.436674
1	17	0.2711	0:00:32.800893
1	13	0.1145	0:01:14.786464
1	14	0.3188	0:01:51.876937
11	14	0.2318	0:00:10.260339
11	11	0.6674	0:00:09.535203
11	-1.0	-1.0	0:02:45.681150
11	11	0.7743	0:00:10.088774
11	11	0.2909	0:00:11.145262
13	17	0.08203	0:00:39.855939
13	-1.0	-1.0	0:02:31.713676
13	13	0.2929	0:00:08.495305
13	13	0.1266	0:00:08.797256
13	11	0.03037	0:02:43.702810
14	-1.0	-1.0	0:03:13.935379
14	-1.0	-1.0	0:03:20.865802
14	17	0.5149	0:00:10.575498
14	-1.0	-1.0	0:03:10.115079
14	17	0.5156	0:01:20.579969
17	17	0.1696	0:00:22.442108
17	11	0.06425	0:02:52.936527
17	17	0.3708	0:00:08.224374
17	17	0.3883	0:00:12.052860
17	11	0.5003	0:00:06.958972
0	0	0.07211	0:01:58.538265
0	6	0.0981	0:01:20.630323
0	0	0.1598	0:00:08.443376
0	6	0.5805	0:00:16.436967
0	6	0.6386	0:00:09.794183
3	18	0.07371	0:00:59.733679
3	3	0.2093	0:00:21.621312
3	3	0.1261	0:01:12.663609
3	-1.0	-1.0	0:02:49.626704
3	-1.0	-1.0	0:02:50.953498
4	4	0.3762	0:00:10.287928
4	4	0.2496	0:00:32.308975
4	4	0.216	0:00:27.283926
4	4	0.09655	0:01:11.410849
4	-1.0	-1.0	0:02:53.011623
6	6	0.5706	0:00:12.439432
6	18	0.2669	0:00:13.202145
6	0	0.6329	0:00:10.016267
6	6	0.6776	0:00:13.316143
6	-1.0	-1.0	0:03:28.158294
18	6	0.2354	0:00:11.690285
18	-1.0	-1.0	0:03:08.755759
18	0	0.2385	0:00:11.775179
18	0	0.05293	0:00:58.212300
18	4	0.3177	0:00:10.237741
6	-1.0	-1.0	0:03:03.815129
6	6	0.276	0:00:11.086730
6	10	0.267	0:00:10.248743
6	6	0.9738	0:00:13.847971
6	6	0.2658	0:00:14.519622
10	10	0.2957	0:00:13.696604
10	10	0.3323	0:00:08.410880
10	17	0.2739	0:00:16.131743
10	-1.0	-1.0	0:02:58.757460
10	6	0.1365	0:00:10.492285
11	17	0.1082	0:00:18.530770
11	17	0.04741	0:01:22.788264
11	-1.0	-1.0	0:02:53.759440
11	11	0.04785	0:01:27.813902
11	10	0.384	0:00:12.050221
15	15	0.06596	0:02:16.111972
15	-1.0	-1.0	0:02:47.748949
15	-1.0	-1.0	0:02:48.853770
15	15	0.4082	0:00:10.597316
15	-1.0	-1.0	0:02:40.717470
17	10	0.3138	0:01:46.482070
17	15	0.2687	0:00:12.707180
17	17	0.294	0:00:11.585651
17	15	0.3088	0:00:11.858855
17	17	0.3916	0:00:14.598329
0	0	0.1764	0:00:12.852438
0	0	0.9057	0:00:12.889872
0	-1.0	-1.0	0:03:07.129682
0	-1.0	-1.0	0:02:48.466798
0	0	0.5631	0:00:12.101485
1	1	0.08908	0:02:06.998996
1	-1.0	-1.0	0:02:58.267678
1	-1.0	-1.0	0:03:35.075789
1	0	0.5049	0:00:10.143606
1	1	0.2751	0:00:22.246980
3	-1.0	-1.0	0:03:27.675564
3	-1.0	-1.0	0:03:01.438848
3	4	0.1693	0:00:59.649055
3	1	0.03262	0:01:25.878645
3	7	0.5025	0:00:10.679662
4	-1.0	-1.0	0:02:43.237316
4	7	0.4606	0:00:29.133299
4	-1.0	-1.0	0:02:53.384791
4	-1.0	-1.0	0:03:05.788300
4	0	0.2464	0:00:11.805179
7	7	0.9653	0:00:50.397148
7	7	0.7749	0:00:13.948133
7	-1.0	-1.0	0:03:16.624558
7	-1.0	-1.0	0:02:59.559566
7	7	0.9569	0:00:11.322889
2	2	0.6689	0:00:07.694652
2	2	0.6499	0:00:09.699959
2	-1.0	-1.0	0:03:20.386482
2	-1.0	-1.0	0:02:53.590787
2	2	0.3331	0:00:12.054018
5	8	0.4333	0:00:52.708968
5	2	0.2252	0:00:10.163300
5	2	0.4475	0:00:09.314348
5	5	0.3102	0:01:56.583802
5	-1.0	-1.0	0:02:36.858732
7	-1.0	-1.0	0:03:06.450261
7	-1.0	-1.0	0:02:54.840460
7	-1.0	-1.0	0:03:03.243971
7	-1.0	-1.0	0:03:10.596057
7	-1.0	-1.0	0:03:05.741281
8	-1.0	-1.0	0:02:58.711319
8	-1.0	-1.0	0:03:31.256090
8	-1.0	-1.0	0:03:31.284065
8	-1.0	-1.0	0:02:56.059486
8	-1.0	-1.0	0:03:56.330251
12	-1.0	-1.0	0:02:32.883988
12	-1.0	-1.0	0:02:31.230275
12	-1.0	-1.0	0:02:49.978466
12	-1.0	-1.0	0:03:07.030021
12	-1.0	-1.0	0:03:04.682132
2	-1.0	-1.0	0:03:06.812599
2	10	0.6498	0:00:19.090837
2	-1.0	-1.0	0:03:07.798625
2	2	0.4307	0:01:40.394901
2	2	0.1977	0:00:40.404864
4	-1.0	-1.0	0:03:19.283674
4	4	0.4149	0:01:06.409658
4	-1.0	-1.0	0:02:51.481528
4	2	0.2027	0:00:43.144743
4	5	0.3694	0:00:07.788922
5	10	0.083	0:00:27.386011
5	10	0.5188	0:00:14.725717
5	10	0.3268	0:00:11.585606
5	10	0.2157	0:00:19.323212
5	10	0.4302	0:00:12.598068
10	10	0.9408	0:00:08.916046
10	10	0.9132	0:00:10.687649
10	5	0.04209	0:00:44.196414
10	10	1.021	0:00:13.900582
10	10	0.9895	0:00:10.026770
16	16	0.1103	0:00:11.512101
16	16	0.4416	0:00:10.524412
16	-1.0	-1.0	0:03:02.312233
16	-1.0	-1.0	0:03:02.222895
16	16	0.4773	0:00:33.675186
6	-1.0	-1.0	0:03:13.240424
6	6	0.1313	0:00:29.904233
6	6	0.1314	0:00:20.192122
6	12	0.2024	0:00:10.854957
6	6	0.2395	0:00:06.822720
7	7	0.8898	0:01:51.294258
7	7	0.4826	0:00:14.084169
7	7	0.5122	0:00:09.712674
7	7	0.5496	0:00:10.991122
7	7	0.6	0:00:11.727933
12	12	0.4311	0:00:24.240373
12	12	0.6866	0:00:08.242406
12	12	0.8089	0:00:20.553957
12	12	0.6606	0:00:30.797271
12	12	0.4091	0:00:18.672884
13	14	0.5591	0:00:09.848281
13	12	0.4022	0:02:59.642448
13	14	0.2249	0:00:07.233157
13	6	0.1122	0:00:37.915151
13	14	0.3682	0:00:36.206705
14	14	0.3876	0:00:16.926556
14	14	0.3532	0:00:26.473036
14	6	0.165	0:00:10.000472
14	14	0.2636	0:00:11.234657
14	14	0.2764	0:00:10.813155
6	-1.0	-1.0	0:03:05.889928
6	6	0.5621	0:00:14.220422
6	15	0.06624	0:00:29.622821
6	6	0.8473	0:00:21.490575
6	-1.0	-1.0	0:03:09.391143
8	-1.0	-1.0	0:03:19.478794
8	8	0.4044	0:00:27.774009
8	8	0.4205	0:00:20.694344
8	-1.0	-1.0	0:03:02.429811
8	-1.0	-1.0	0:03:11.021459
10	-1.0	-1.0	0:03:36.749993
10	-1.0	-1.0	0:02:46.240870
10	-1.0	-1.0	0:02:44.216164
10	-1.0	-1.0	0:02:29.959478
10	-1.0	-1.0	0:02:39.040380
12	-1.0	-1.0	0:03:08.387949
12	12	0.6471	0:00:11.874748
12	8	0.06043	0:02:38.931551
12	12	0.184	0:00:22.785624
12	8	0.2591	0:01:08.063936
15	-1.0	-1.0	0:03:17.964480
15	15	0.4076	0:00:20.728279
15	-1.0	-1.0	0:03:11.644232
15	15	0.4178	0:01:41.163521
15	-1.0	-1.0	0:03:15.552070
0	-1.0	-1.0	0:03:11.960281
0	-1.0	-1.0	0:03:02.496240
0	6	0.1725	0:00:19.721678
0	14	0.05535	0:01:48.516745
0	0	0.04504	0:02:24.942552
2	2	0.3055	0:00:12.885033
2	2	0.4334	0:00:36.318267
2	2	0.6053	0:00:11.030080
2	2	0.755	0:00:06.804121
2	2	0.335	0:00:11.498158
6	6	0.687	0:00:07.543510
6	6	0.6785	0:00:29.680600
6	6	0.3771	0:00:11.473978
6	6	0.5867	0:00:07.392210
6	-1.0	-1.0	0:02:52.864856
8	8	0.5024	0:01:01.079448
8	8	0.3482	0:00:11.282766
8	8	0.6015	0:00:18.399908
8	-1.0	-1.0	0:02:47.770190
8	2	0.2092	0:00:12.258878
14	0	0.2375	0:00:10.615058
14	14	0.4036	0:00:50.294547
14	14	0.08418	0:00:55.214852
14	-1.0	-1.0	0:02:48.858728
14	14	0.08772	0:00:24.502572
0	12	0.3776	0:00:44.636163
0	0	0.07224	0:00:27.957232
0	12	0.1466	0:00:08.502904
0	-1.0	-1.0	0:03:13.000265
0	0	0.4726	0:00:16.350247
7	7	0.9161	0:01:38.067934
7	7	0.6123	0:00:21.109028
7	7	0.6036	0:00:12.917883
7	7	0.6187	0:00:12.370857
7	7	0.6992	0:00:06.937306
9	7	0.5987	0:00:11.587578
9	7	0.5504	0:00:07.093674
9	9	0.7061	0:00:10.208956
9	9	0.2089	0:00:07.949181
9	9	0.5136	0:00:09.398597
11	7	0.5676	0:00:07.920898
11	11	0.739	0:00:09.911008
11	-1.0	-1.0	0:03:33.510172
11	-1.0	-1.0	0:02:38.820525
11	11	0.2061	0:00:08.517102
12	12	0.6315	0:00:09.849875
12	12	0.5034	0:00:07.714053
12	12	0.3897	0:00:10.663099
12	12	0.5494	0:00:18.786648
12	11	0.112	0:00:48.011482
0	0	0.3137	0:00:13.038681
0	-1.0	-1.0	0:02:33.942343
0	-1.0	-1.0	0:02:59.265592
0	10	0.2524	0:00:18.650314
0	0	0.2129	0:00:17.998619
7	7	0.4721	0:00:07.321262
7	7	0.158	0:00:12.678265
7	7	0.9279	0:00:14.055814
7	7	0.5889	0:00:13.072331
7	-1.0	-1.0	0:03:08.922681
8	10	0.1676	0:01:00.888083
8	-1.0	-1.0	0:03:13.213876
8	8	0.2746	0:00:23.065570
8	10	0.0602	0:01:45.422663
8	10	0.2504	0:00:25.955537
10	10	0.2316	0:00:29.674849
10	10	0.1285	0:02:28.132588
10	10	0.301	0:00:25.468956
10	10	0.2862	0:00:22.570957
10	10	0.1761	0:00:57.327246
17	-1.0	-1.0	0:03:31.088623
17	-1.0	-1.0	0:02:58.957396
17	17	0.6244	0:00:08.978859
17	0	0.1466	0:01:38.317355
17	17	0.2795	0:01:00.844387
4	13	0.04855	0:02:16.221881
4	4	0.2113	0:00:09.952601
4	-1.0	-1.0	0:02:42.561250
4	13	0.07214	0:00:32.897999
4	4	0.4771	0:00:12.392932
6	-1.0	-1.0	0:03:01.751199
6	6	0.3717	0:00:10.603782
6	6	0.407	0:00:10.414469
6	-1.0	-1.0	0:03:05.104792
6	6	0.1199	0:00:23.996697
7	7	0.5526	0:00:13.047283
7	7	0.3824	0:00:06.947084
7	7	0.4425	0:00:15.019908
7	7	0.3733	0:00:12.779846
7	7	0.3135	0:00:12.625956
13	14	0.3288	0:00:11.735878
13	13	0.7674	0:00:11.821814
13	-1.0	-1.0	0:03:06.091076
13	13	0.2299	0:00:14.009363
13	7	0.03672	0:01:19.970558
14	14	0.2052	0:01:52.130366
14	14	0.2442	0:00:12.509142
14	6	0.1114	0:00:25.738078
14	13	0.273	0:00:11.459682
14	13	0.1541	0:01:32.288050
