label	predict	gamma LCB	radius	time	N samples
17	10	0.567	0.1688	0:00:00.067420	1000
19	10	0.5792	0.1999	0:00:00.067558	1000
19	17	0.5096	0.02401	0:00:00.269794	4000
19	10	0.5296	0.07431	0:00:00.067895	1000
19	19	0.6211	0.3083	0:00:00.269513	4000
19	19	0.5011	0.002799	0:00:02.089815	31000
6	15	0.5324	0.08121	0:00:00.068479	1000
6	15	0.5182	0.04552	0:00:00.068022	1000
6	18	0.511	0.02762	0:00:00.135369	2000
6	11	0.7767	0.7611	0:00:00.067863	1000
6	15	0.527	0.06763	0:00:00.068072	1000
11	12	0.569	0.1739	0:00:00.067946	1000
11	11	0.6682	0.4349	0:00:01.005459	15000
11	15	0.5832	0.21	0:00:00.067394	1000
11	18	0.7084	0.5487	0:00:00.067805	1000
11	15	0.5306	0.07674	0:00:00.067431	1000
12	15	0.6437	0.3684	0:00:00.067524	1000
12	18	0.6185	0.3015	0:00:00.067516	1000
12	12	0.5171	0.04295	0:00:00.938082	14000
12	18	0.5019	0.004639	0:00:01.272561	19000
12	6	0.5172	0.04305	0:00:00.067410	1000
15	15	0.6396	0.3574	0:00:00.067351	1000
15	15	0.6376	0.3522	0:00:00.134383	2000
15	15	0.6678	0.434	0:00:00.268288	4000
15	15	0.7629	0.7156	0:00:00.067701	1000
15	15	0.6698	0.4394	0:00:00.067528	1000
18	15	0.6726	0.447	0:00:00.067484	1000
18	15	0.6128	0.2866	0:00:00.067539	1000
18	15	0.5699	0.1762	0:00:00.067360	1000
18	18	0.5164	0.04115	0:00:00.067535	1000
18	18	0.5254	0.06378	0:00:00.067593	1000
3	3	0.6171	0.298	0:00:00.067465	1000
3	13	0.6167	0.2968	0:00:00.067467	1000
3	3	0.5645	0.1624	0:00:00.067623	1000
3	13	0.5414	0.1038	0:00:00.134304	2000
3	3	0.8129	0.8886	0:00:00.067587	1000
7	13	0.5604	0.152	0:00:00.067376	1000
7	13	0.5104	0.02616	0:00:00.134359	2000
7	13	0.5087	0.0217	0:00:00.067423	1000
7	13	0.7494	0.6727	0:00:00.067512	1000
7	13	0.62	0.3054	0:00:00.067335	1000
8	12	0.5553	0.139	0:00:00.067462	1000
8	13	0.5219	0.05498	0:00:00.067451	1000
8	13	0.5789	0.199	0:00:00.067357	1000
8	7	0.5296	0.07414	0:00:00.268968	4000
8	3	0.5299	0.07514	0:00:00.067636	1000
12	13	0.5571	0.1436	0:00:00.067470	1000
12	13	0.851	1.041	0:00:00.134329	2000
12	12	0.6683	0.4351	0:00:00.067542	1000
12	12	0.5185	0.0463	0:00:00.067417	1000
12	12	0.5351	0.08816	0:00:00.067492	1000
13	13	0.7107	0.5555	0:00:00.067449	1000
13	13	0.5386	0.09692	0:00:00.067497	1000
13	13	0.5088	0.02201	0:00:00.201197	3000
13	13	0.6793	0.4657	0:00:00.134546	2000
13	13	0.7973	0.8319	0:00:00.068024	1000
0	14	0.5488	0.1226	0:00:00.067360	1000
0	0	0.6219	0.3105	0:00:00.067577	1000
0	0	0.6157	0.2943	0:00:00.067585	1000
0	0	0.6965	0.5145	0:00:00.067654	1000
0	11	0.6884	0.4912	0:00:00.068015	1000
10	11	0.5535	0.1344	0:00:00.067894	1000
10	10	0.6195	0.3042	0:00:00.067976	1000
10	15	0.5326	0.08179	0:00:00.069231	1000
10	10	0.5567	0.1426	0:00:00.068019	1000
10	11	0.5643	0.162	0:00:00.067479	1000
11	10	0.5871	0.2202	0:00:01.674895	25000
11	10	0.6165	0.2962	0:00:00.067540	1000
11	11	0.822	0.9231	0:00:00.067543	1000
11	10	0.5584	0.147	0:00:00.067502	1000
11	11	0.5959	0.2427	0:00:00.268214	4000
14	11	0.5037	0.00916	0:00:01.274528	19000
14	11	0.5156	0.03919	0:00:00.134559	2000
14	10	0.5527	0.1324	0:00:00.268384	4000
14	10	0.5372	0.09345	0:00:00.067681	1000
14	14	0.5799	0.2018	0:00:00.067676	1000
15	10	0.6208	0.3075	0:00:00.067616	1000
15	15	0.5849	0.2146	0:00:00.201284	3000
15	10	0.5762	0.1923	0:00:00.067434	1000
15	10	0.5216	0.0542	0:00:00.067466	1000
15	15	0.7232	0.5925	0:00:00.671172	10000
0	0	0.5984	0.2493	0:00:00.067611	1000
0	0	0.5212	0.05305	0:00:00.134948	2000
0	0	0.558	0.146	0:00:00.068086	1000
0	16	0.5249	0.06248	0:00:00.067978	1000
0	0	0.6641	0.4237	0:00:00.067938	1000
4	4	0.5178	0.04464	0:00:00.201912	3000
4	5	0.6038	0.2633	0:00:00.067766	1000
4	5	0.6439	0.3689	0:00:00.068058	1000
4	16	0.6017	0.2577	0:00:00.067662	1000
4	16	0.6358	0.3471	0:00:00.201438	3000
5	0	0.5677	0.1705	0:00:00.067682	1000
5	0	0.5256	0.06423	0:00:01.476979	22000
5	13	0.644	0.3692	0:00:02.754032	41000
5	5	0.7489	0.671	0:00:00.067691	1000
5	4	0.5454	0.1139	0:00:00.134947	2000
13	16	0.6538	0.3957	0:00:00.067658	1000
13	4	0.5055	0.01383	0:00:02.347760	35000
13	0	0.6371	0.3507	0:00:00.067637	1000
13	16	0.5524	0.1317	0:00:00.067935	1000
13	16	0.5751	0.1893	0:00:00.067699	1000
16	16	0.5186	0.0467	0:00:00.134429	2000
16	16	0.6622	0.4184	0:00:00.067507	1000
16	0	0.536	0.09048	0:00:00.067711	1000
16	0	0.5165	0.04148	0:00:00.201760	3000
16	16	0.5139	0.03488	0:00:00.268782	4000
4	7	0.5151	0.03794	0:00:00.067652	1000
4	7	0.6442	0.3697	0:00:00.134646	2000
4	5	0.6551	0.3991	0:00:00.067593	1000
4	17	0.5991	0.2511	0:00:00.067596	1000
4	5	0.6123	0.2852	0:00:00.067470	1000
5	7	0.559	0.1485	0:00:00.402415	6000
5	5	0.7005	0.5258	0:00:00.067786	1000
5	7	0.5204	0.05107	0:00:00.068267	1000
5	5	0.7147	0.5671	0:00:00.067675	1000
5	5	0.5304	0.07638	0:00:00.068113	1000
7	17	0.501	0.002629	0:00:00.878240	13000
7	7	0.5305	0.07653	0:00:00.068027	1000
7	7	0.7059	0.5414	0:00:00.067987	1000
7	7	0.5157	0.03938	0:00:00.067755	1000
7	17	0.6066	0.2705	0:00:00.068234	1000
8	7	0.5562	0.1414	0:00:00.068094	1000
8	7	0.6385	0.3545	0:00:00.068165	1000
8	4	0.8479	1.027	0:00:00.068075	1000
8	5	0.6963	0.5139	0:00:00.068022	1000
8	17	0.695	0.51	0:00:00.067896	1000
17	17	0.6241	0.3162	0:00:00.068812	1000
17	17	0.7142	0.5657	0:00:00.068192	1000
17	17	0.7007	0.5265	0:00:00.068458	1000
17	7	0.5068	0.01693	0:00:00.067960	1000
17	17	0.7298	0.6121	0:00:00.067912	1000
2	17	0.6508	0.3874	0:00:00.067977	1000
2	17	0.7123	0.5602	0:00:00.068200	1000
2	8	0.7311	0.6162	0:00:00.067904	1000
2	17	0.6304	0.333	0:00:00.068068	1000
2	9	0.7181	0.5773	0:00:00.068110	1000
8	9	0.546	0.1155	0:00:00.270069	4000
8	9	0.5275	0.0691	0:00:00.539921	8000
8	17	0.7421	0.6498	0:00:00.067904	1000
8	2	0.8267	0.9411	0:00:00.068096	1000
8	17	0.5511	0.1284	0:00:00.068224	1000
9	17	0.5717	0.1808	0:00:00.135119	2000
9	17	0.5794	0.2004	0:00:00.135269	2000
9	9	0.5446	0.1121	0:00:00.270230	4000
9	9	0.5287	0.07196	0:00:00.469836	7000
9	9	0.6742	0.4516	0:00:00.067417	1000
13	17	0.5331	0.08298	0:00:00.067476	1000
13	9	0.9091	1.336	0:00:00.067408	1000
13	17	0.7435	0.6543	0:00:00.067530	1000
13	8	0.5046	0.01146	0:00:01.476427	22000
13	17	0.5514	0.1293	0:00:00.201842	3000
17	-1.0	0.0	-1.0	0:00:06.709795	100000
17	17	0.9705	1.889	0:00:00.067772	1000
17	17	0.5386	0.0969	0:00:00.335234	5000
17	17	0.5088	0.02195	0:00:00.134668	2000
17	17	0.6478	0.3793	0:00:00.067919	1000
4	9	0.7566	0.6953	0:00:00.067872	1000
4	9	0.7954	0.8254	0:00:00.067562	1000
4	14	0.5011	0.002813	0:00:02.145835	32000
4	4	0.6106	0.2809	0:00:00.067632	1000
4	17	0.5612	0.154	0:00:00.067485	1000
9	9	0.5531	0.1334	0:00:00.067508	1000
9	9	0.5834	0.2105	0:00:00.067697	1000
9	9	0.6043	0.2644	0:00:00.067469	1000
9	9	0.8296	0.9527	0:00:00.067371	1000
9	9	0.5422	0.1059	0:00:00.067863	1000
10	9	0.554	0.1358	0:00:00.067696	1000
10	17	0.5208	0.05211	0:00:00.134326	2000
10	17	0.5701	0.1767	0:00:00.535820	8000
10	9	0.5718	0.1811	0:00:00.067562	1000
10	9	0.6144	0.2907	0:00:00.067673	1000
14	14	0.5942	0.2383	0:00:00.067521	1000
14	14	0.5941	0.2382	0:00:00.067407	1000
14	10	0.5249	0.06243	0:00:00.067774	1000
14	14	0.7935	0.8186	0:00:00.068406	1000
14	14	0.9004	1.284	0:00:00.134618	2000
17	17	0.5249	0.06234	0:00:00.269395	4000
17	17	0.6097	0.2785	0:00:00.067527	1000
17	17	0.6353	0.346	0:00:00.067567	1000
17	14	0.5331	0.08315	0:00:00.067822	1000
17	17	0.6397	0.3576	0:00:00.067558	1000
4	9	0.6524	0.3919	0:00:00.067518	1000
4	4	0.9137	1.364	0:00:00.067558	1000
4	9	0.5374	0.09388	0:00:00.067659	1000
4	13	0.5447	0.1122	0:00:00.067766	1000
4	4	0.9318	1.489	0:00:00.067632	1000
9	9	0.6134	0.2883	0:00:00.067546	1000
9	9	0.7419	0.6491	0:00:00.068278	1000
9	9	0.7967	0.8299	0:00:00.067569	1000
9	9	0.8139	0.8922	0:00:00.067757	1000
9	9	0.822	0.9229	0:00:00.067569	1000
13	9	0.5104	0.02607	0:00:00.201489	3000
13	9	0.638	0.3531	0:00:00.134891	2000
13	9	0.5873	0.2207	0:00:00.134789	2000
13	9	0.6074	0.2725	0:00:00.067695	1000
13	9	0.5909	0.2299	0:00:00.067652	1000
14	14	0.5343	0.08597	0:00:00.067650	1000
14	9	0.7878	0.7987	0:00:00.134438	2000
14	14	0.5103	0.02575	0:00:00.067464	1000
14	9	0.5014	0.003481	0:00:01.341125	20000
14	14	0.538	0.09534	0:00:00.067593	1000
17	9	0.5671	0.1691	0:00:00.067521	1000
17	9	0.54	0.1004	0:00:00.067470	1000
17	9	0.729	0.6098	0:00:00.067518	1000
17	17	0.604	0.2638	0:00:00.067761	1000
17	9	0.5528	0.1327	0:00:00.067447	1000
15	16	0.7397	0.6424	0:00:00.067584	1000
15	16	0.5556	0.1399	0:00:00.201180	3000
15	15	0.5084	0.02095	0:00:02.077398	31000
15	15	0.5329	0.08263	0:00:00.134755	2000
15	16	0.9848	2.164	0:00:00.067696	1000
16	16	0.5209	0.05248	0:00:00.067641	1000
16	17	0.6034	0.262	0:00:00.067837	1000
16	-1.0	0.0	-1.0	0:00:06.699029	100000
16	16	0.5304	0.07633	0:00:00.469237	7000
16	15	0.8424	1.005	0:00:00.067582	1000
17	17	0.5275	0.06906	0:00:00.067701	1000
17	17	0.5576	0.1448	0:00:00.067603	1000
17	17	0.507	0.01744	0:00:00.201675	3000
17	15	0.7276	0.6057	0:00:01.071618	16000
17	15	0.6466	0.3763	0:00:00.067828	1000
18	18	0.501	0.002503	0:00:03.349175	50000
18	15	1.05	nan	0:00:00.067632	1000
18	17	0.5055	0.01386	0:00:00.604673	9000
18	17	0.6531	0.3936	0:00:00.067510	1000
18	17	0.5478	0.12	0:00:00.068650	1000
19	16	0.6547	0.3981	0:00:00.067551	1000
19	15	0.503	0.007472	0:00:00.536463	8000
19	19	0.6992	0.5222	0:00:00.067538	1000
19	17	0.5492	0.1236	0:00:00.067497	1000
19	17	0.5477	0.1198	0:00:00.067565	1000
0	18	0.5266	0.06679	0:00:00.067491	1000
0	5	0.513	0.03267	0:00:00.067473	1000
0	0	0.5248	0.06209	0:00:00.067407	1000
0	0	0.5345	0.08662	0:00:00.067326	1000
0	16	0.6455	0.3731	0:00:00.067632	1000
5	5	0.6852	0.4823	0:00:00.067514	1000
5	0	0.5313	0.07853	0:00:00.268571	4000
5	16	0.5438	0.1101	0:00:00.067467	1000
5	5	0.5467	0.1174	0:00:00.067484	1000
5	5	0.6998	0.5239	0:00:00.067271	1000
12	16	0.5763	0.1925	0:00:00.067457	1000
12	16	0.7058	0.541	0:00:00.067457	1000
12	18	0.5555	0.1396	0:00:00.067426	1000
12	0	0.5529	0.1329	0:00:00.067461	1000
12	18	0.5876	0.2215	0:00:00.068179	1000
16	0	0.5278	0.06978	0:00:00.067747	1000
16	16	0.5332	0.08328	0:00:00.067571	1000
16	0	0.5617	0.1554	0:00:00.134430	2000
16	0	0.5671	0.1689	0:00:00.067411	1000
16	0	0.5173	0.04345	0:00:00.067412	1000
18	18	0.5515	0.1295	0:00:00.067438	1000
18	16	0.5393	0.09861	0:00:00.067612	1000
18	18	0.5711	0.1791	0:00:00.067465	1000
18	18	0.5134	0.03349	0:00:00.067409	1000
18	0	0.5176	0.04404	0:00:00.067389	1000
5	5	0.5246	0.06177	0:00:00.067587	1000
5	5	0.5447	0.1124	0:00:00.067611	1000
5	5	0.5708	0.1783	0:00:00.201701	3000
5	11	0.5236	0.0592	0:00:00.067361	1000
5	11	0.5047	0.01177	0:00:00.268748	4000
8	9	0.5895	0.2263	0:00:00.067406	1000
8	18	0.6474	0.3784	0:00:00.067441	1000
8	11	0.5299	0.07498	0:00:00.067477	1000
8	18	0.5956	0.2419	0:00:00.067498	1000
8	9	0.5465	0.1168	0:00:00.067570	1000
9	9	0.5435	0.1093	0:00:00.067586	1000
9	9	0.6209	0.3077	0:00:00.067892	1000
9	9	0.7206	0.5845	0:00:00.067705	1000
9	9	0.5919	0.2325	0:00:00.067790	1000
9	9	0.7214	0.5871	0:00:00.067495	1000
11	9	0.8346	0.9726	0:00:00.067557	1000
11	18	0.5723	0.1822	0:00:00.737090	11000
11	9	0.7577	0.6989	0:00:00.067586	1000
11	18	0.5301	0.07544	0:00:00.067720	1000
11	9	0.6164	0.2962	0:00:01.607932	24000
18	5	0.5067	0.01668	0:00:00.067854	1000
18	9	0.5351	0.08806	0:00:00.067703	1000
18	18	0.555	0.1383	0:00:00.468822	7000
18	18	0.6496	0.3841	0:00:00.067466	1000
18	8	0.5222	0.05562	0:00:00.134597	2000
1	7	0.7174	0.5751	0:00:00.067503	1000
1	1	0.5235	0.05884	0:00:00.268171	4000
1	1	0.6191	0.303	0:00:00.067384	1000
1	18	0.5083	0.02081	0:00:00.270017	4000
1	1	0.6352	0.3456	0:00:00.067562	1000
7	7	0.5699	0.1761	0:00:00.067550	1000
7	18	0.5591	0.1487	0:00:00.067438	1000
7	7	0.5971	0.2458	0:00:00.068022	1000
7	18	0.5195	0.04902	0:00:00.067449	1000
7	1	0.5993	0.2514	0:00:00.067419	1000
12	12	0.5099	0.02488	0:00:00.067531	1000
12	12	0.6358	0.3474	0:00:00.067407	1000
12	12	0.5016	0.003934	0:00:00.536143	8000
12	7	0.5182	0.04555	0:00:00.602645	9000
12	12	0.5222	0.05579	0:00:00.803798	12000
18	12	0.5462	0.116	0:00:00.067525	1000
18	18	0.8272	0.943	0:00:00.134336	2000
18	1	0.5059	0.01471	0:00:00.201775	3000
18	18	0.7686	0.7343	0:00:00.067544	1000
18	1	0.5401	0.1007	0:00:00.067525	1000
19	1	0.5035	0.008797	0:00:00.807052	12000
19	1	0.5909	0.2299	0:00:00.067589	1000
19	1	0.5037	0.0092	0:00:00.671365	10000
19	18	0.5597	0.1502	0:00:00.067482	1000
19	18	0.8854	1.203	0:00:00.067555	1000
14	17	0.5456	0.1146	0:00:00.067909	1000
14	19	0.5273	0.06838	0:00:00.134508	2000
14	14	0.5747	0.1884	0:00:00.067611	1000
14	16	0.5145	0.03624	0:00:00.269030	4000
14	16	0.7708	0.7416	0:00:00.067564	1000
16	17	0.7409	0.646	0:00:00.067505	1000
16	16	0.893	1.243	0:00:00.067496	1000
16	16	0.7509	0.6772	0:00:00.067418	1000
16	17	0.5775	0.1955	0:00:00.067404	1000
16	17	0.6927	0.5037	0:00:00.067437	1000
17	16	0.5292	0.07337	0:00:00.067664	1000
17	17	0.6347	0.3444	0:00:00.067561	1000
17	17	0.8239	0.9301	0:00:00.067659	1000
17	17	0.6371	0.3508	0:00:00.067457	1000
17	16	0.8966	1.263	0:00:00.067482	1000
18	16	0.5279	0.06993	0:00:00.134408	2000
18	19	0.6443	0.3698	0:00:00.067483	1000
18	16	0.563	0.1586	0:00:01.273032	19000
18	16	0.6304	0.333	0:00:00.067477	1000
18	18	0.5413	0.1038	0:00:00.067516	1000
19	17	0.59	0.2275	0:00:00.067526	1000
19	17	0.5343	0.08601	0:00:00.067753	1000
19	17	0.6248	0.3182	0:00:00.067597	1000
19	16	0.5588	0.1479	0:00:00.067438	1000
19	14	0.5197	0.04931	0:00:00.201284	3000
