label	predict	radius	time
4	4	0.3339	0:00:14.048939
4	13	0.08828	0:00:32.220017
4	4	0.5633	0:00:13.913685
4	-1.0	-1.0	0:04:03.743743
4	3	0.309	0:02:39.800494
13	4	0.346	0:00:15.092900
13	-1.0	-1.0	0:03:53.328231
13	13	0.1375	0:01:31.027233
13	-1.0	-1.0	0:03:59.992782
13	13	0.1047	0:00:39.683855
14	-1.0	-1.0	0:04:02.883221
14	14	0.2896	0:00:35.142737
14	14	0.5922	0:00:36.227970
14	14	0.1766	0:00:20.349360
14	14	0.4301	0:01:23.520682
16	16	0.1529	0:00:38.952133
16	13	0.1958	0:00:16.914738
16	13	0.1327	0:00:34.659497
16	16	0.1024	0:00:49.608133
16	14	0.03638	0:03:30.387043
1	-1.0	-1.0	0:04:00.172735
1	1	0.2777	0:00:14.654278
1	-1.0	-1.0	0:04:05.590349
1	-1.0	-1.0	0:04:01.117494
1	9	0.0802	0:02:31.281305
9	14	0.2431	0:00:33.735584
9	-1.0	-1.0	0:04:04.565109
9	-1.0	-1.0	0:04:00.751978
9	12	0.3968	0:00:15.743507
9	-1.0	-1.0	0:04:03.878489
12	-1.0	-1.0	0:04:10.028340
12	-1.0	-1.0	0:03:52.185275
12	-1.0	-1.0	0:03:57.848642
12	16	0.2114	0:00:33.984397
12	16	0.3149	0:00:11.839966
14	14	0.722	0:02:26.268340
14	-1.0	-1.0	0:03:59.986379
14	-1.0	-1.0	0:03:44.002279
14	14	0.2603	0:00:18.528963
14	14	0.3971	0:00:16.063485
16	14	0.104	0:01:03.220229
16	-1.0	-1.0	0:03:55.332130
16	16	0.3598	0:00:18.670146
16	-1.0	-1.0	0:04:20.907088
16	-1.0	-1.0	0:03:57.321795
5	-1.0	-1.0	0:03:53.205054
5	18	0.1554	0:00:31.400610
5	10	0.3505	0:00:17.428401
5	5	0.06871	0:02:33.238824
5	10	0.2506	0:00:18.367192
9	-1.0	-1.0	0:03:51.490037
9	-1.0	-1.0	0:04:16.572307
9	-1.0	-1.0	0:03:57.199939
9	12	0.3738	0:00:16.950107
9	-1.0	-1.0	0:04:08.928769
10	12	0.2022	0:00:45.433485
10	9	0.1606	0:01:30.582163
10	-1.0	-1.0	0:03:57.951168
10	12	0.3629	0:00:20.644059
10	10	0.2822	0:00:35.654075
12	12	0.7967	0:00:51.419688
12	12	0.4681	0:00:20.703858
12	12	0.138	0:00:33.076013
12	12	0.4816	0:00:17.394078
12	10	0.1052	0:00:50.390417
18	-1.0	-1.0	0:03:40.268337
18	12	0.5899	0:00:54.122692
18	18	0.06846	0:01:31.529666
18	-1.0	-1.0	0:03:48.960317
18	9	0.3776	0:00:33.750820
1	7	0.3321	0:02:30.819057
1	1	0.1123	0:01:48.853345
1	-1.0	-1.0	0:03:51.772263
1	12	0.4092	0:00:16.959076
1	-1.0	-1.0	0:04:04.795587
7	1	0.1289	0:01:25.623739
7	-1.0	-1.0	0:03:58.068813
7	7	0.1532	0:00:17.318801
7	13	0.2563	0:00:18.485794
7	13	0.1842	0:00:14.309099
10	12	0.2323	0:00:19.399021
10	-1.0	-1.0	0:03:45.193635
10	10	0.4575	0:00:17.431664
10	10	0.2457	0:00:16.315418
10	-1.0	-1.0	0:04:04.172094
12	1	0.3179	0:00:15.143266
12	1	0.4825	0:00:15.503779
12	-1.0	-1.0	0:04:06.067741
12	13	0.2897	0:00:12.385185
12	12	0.07831	0:01:40.215989
13	-1.0	-1.0	0:04:05.332124
13	13	0.197	0:02:53.403213
13	-1.0	-1.0	0:04:09.013978
13	13	0.3692	0:00:16.482808
13	-1.0	-1.0	0:04:09.064138
1	1	0.1999	0:00:11.328883
1	17	0.06595	0:01:20.306509
1	2	0.1159	0:01:15.466664
1	1	0.1033	0:00:47.030777
1	1	0.2714	0:01:12.390801
2	-1.0	-1.0	0:03:50.894599
2	2	0.3445	0:00:56.798744
2	5	0.06101	0:04:11.748964
2	-1.0	-1.0	0:03:59.651923
2	2	0.7956	0:00:16.156878
3	1	0.1341	0:00:32.272510
3	-1.0	-1.0	0:03:51.017213
3	-1.0	-1.0	0:04:09.560874
3	-1.0	-1.0	0:04:05.352051
3	5	0.3201	0:00:17.884718
5	5	0.08512	0:02:04.879348
5	-1.0	-1.0	0:04:19.555595
5	-1.0	-1.0	0:04:15.280617
5	5	0.439	0:01:05.412953
5	2	0.1585	0:00:43.434187
17	-1.0	-1.0	0:03:36.045903
17	-1.0	-1.0	0:03:02.654596
17	2	0.06343	0:00:57.128362
17	1	0.08388	0:00:25.788944
17	17	0.3679	0:00:12.666383
4	4	0.3619	0:00:42.860933
4	6	0.2767	0:00:11.626270
4	-1.0	-1.0	0:03:09.268813
4	4	0.1189	0:00:37.346140
4	15	0.08452	0:00:23.931521
6	6	0.6645	0:01:36.368622
6	6	0.3238	0:00:14.445407
6	-1.0	-1.0	0:04:13.110168
6	6	0.3735	0:00:13.573035
6	-1.0	-1.0	0:04:27.254601
7	15	0.4772	0:00:15.070735
7	7	0.06846	0:01:51.106487
7	6	0.3847	0:00:10.371660
7	-1.0	-1.0	0:04:22.618615
7	7	0.1224	0:00:18.347656
12	15	0.1439	0:00:31.458639
12	15	0.721	0:00:38.170134
12	15	0.2847	0:00:19.779058
12	12	0.1783	0:00:40.041495
12	-1.0	-1.0	0:04:16.946923
15	15	0.3908	0:00:15.620077
15	15	0.3374	0:00:17.663000
15	15	0.1963	0:00:13.598781
15	15	0.6125	0:00:19.173272
15	-1.0	-1.0	0:03:57.949754
1	1	0.1868	0:00:11.317134
1	8	0.2386	0:00:21.427771
1	1	0.6968	0:00:13.407220
1	1	0.9308	0:00:18.180295
1	8	0.3817	0:00:30.203198
8	8	0.4316	0:00:19.872289
8	15	0.3983	0:00:17.346855
8	8	0.6832	0:00:19.175432
8	8	0.2256	0:00:58.021860
8	8	0.247	0:00:54.211610
10	-1.0	-1.0	0:03:54.196462
10	-1.0	-1.0	0:03:59.338976
10	12	0.2143	0:02:34.291461
10	-1.0	-1.0	0:04:10.607381
10	10	0.3546	0:00:17.703826
12	15	0.4569	0:00:29.745355
12	8	0.7094	0:00:10.874797
12	15	0.2344	0:00:30.617603
12	15	0.2078	0:01:16.310727
12	15	0.246	0:00:19.580985
15	-1.0	-1.0	0:03:44.992595
15	8	0.159	0:01:57.998801
15	15	0.2253	0:01:12.532290
15	8	0.4394	0:00:12.032544
15	8	0.5449	0:00:14.660779
0	-1.0	-1.0	0:04:01.436870
0	0	0.3549	0:00:21.799558
0	9	0.4383	0:00:33.696529
0	9	0.08025	0:00:57.002043
0	10	0.1237	0:00:33.553679
2	-1.0	-1.0	0:04:05.181505
2	10	0.1945	0:00:15.098393
2	-1.0	-1.0	0:03:45.949841
2	-1.0	-1.0	0:03:57.770038
2	-1.0	-1.0	0:04:31.348350
7	9	0.2627	0:00:46.083432
7	9	0.2241	0:00:17.756004
7	2	0.3148	0:01:01.526945
7	7	0.3749	0:00:40.472615
7	-1.0	-1.0	0:04:09.967396
9	-1.0	-1.0	0:03:55.812836
9	-1.0	-1.0	0:03:52.949096
9	10	0.1894	0:00:12.349813
9	-1.0	-1.0	0:04:07.461540
9	-1.0	-1.0	0:04:05.077688
10	9	0.2959	0:00:17.495468
10	-1.0	-1.0	0:04:09.302308
10	-1.0	-1.0	0:03:50.644510
10	9	0.1366	0:00:35.644414
10	9	0.1853	0:00:34.937593
0	15	0.7986	0:00:16.158637
0	-1.0	-1.0	0:03:56.398458
0	15	0.1886	0:00:18.180367
0	15	0.5117	0:00:14.252883
0	15	0.6779	0:00:17.441649
3	-1.0	-1.0	0:04:06.762604
3	15	0.3762	0:00:16.267368
3	15	0.4815	0:00:16.482224
3	5	0.1339	0:00:21.189485
3	-1.0	-1.0	0:03:59.123759
5	-1.0	-1.0	0:04:00.871067
5	5	0.1201	0:00:53.502256
5	-1.0	-1.0	0:03:53.049041
5	-1.0	-1.0	0:04:31.239761
5	15	0.8333	0:00:17.088850
7	15	0.07267	0:01:29.638380
7	-1.0	-1.0	0:04:03.682816
7	-1.0	-1.0	0:04:17.610040
7	5	0.1832	0:00:30.505130
7	-1.0	-1.0	0:04:05.389779
15	15	0.4075	0:00:17.531629
15	-1.0	-1.0	0:03:54.926220
15	15	0.8298	0:00:19.926727
15	15	0.427	0:00:13.123585
15	15	0.4299	0:03:32.484908
0	2	0.2601	0:00:20.891547
0	14	0.07343	0:00:32.814613
0	14	0.5704	0:00:10.587393
0	-1.0	-1.0	0:04:13.121382
0	14	0.3947	0:02:31.879828
2	6	0.3984	0:00:19.350429
2	-1.0	-1.0	0:03:50.895444
2	18	0.4011	0:00:14.097094
2	-1.0	-1.0	0:04:04.725456
2	2	0.1436	0:00:32.357964
6	2	0.2273	0:00:19.508290
6	-1.0	-1.0	0:04:06.171576
6	-1.0	-1.0	0:04:12.599192
6	-1.0	-1.0	0:03:53.592634
6	0	0.04247	0:03:01.561962
14	14	0.4246	0:00:16.984487
14	14	0.4239	0:00:17.603297
14	14	0.4744	0:00:17.701145
14	14	0.478	0:00:14.015611
14	-1.0	-1.0	0:03:58.696680
18	14	0.3787	0:00:35.418639
18	-1.0	-1.0	0:03:59.075638
18	-1.0	-1.0	0:04:07.461323
18	6	0.04763	0:04:05.874574
18	18	0.0956	0:03:32.721976
2	5	0.8213	0:01:22.188680
2	5	0.3159	0:00:15.347646
2	5	0.4173	0:00:17.217855
2	5	0.5102	0:00:18.071679
2	-1.0	-1.0	0:04:08.151611
5	5	0.4422	0:00:17.666734
5	5	0.6862	0:00:20.256104
5	-1.0	-1.0	0:03:34.104538
5	15	0.03722	0:02:11.180150
5	-1.0	-1.0	0:02:58.069856
13	5	0.03735	0:01:51.837056
13	-1.0	-1.0	0:03:14.733613
13	-1.0	-1.0	0:03:04.291102
13	13	0.3453	0:02:26.108478
13	15	0.1181	0:00:41.169588
15	-1.0	-1.0	0:04:10.063226
15	5	0.1611	0:00:20.123406
15	15	0.7909	0:00:38.221024
15	15	0.3264	0:00:19.868032
15	15	0.3216	0:00:17.368712
17	15	0.5357	0:00:20.873880
17	15	0.5284	0:00:16.112402
17	-1.0	-1.0	0:04:05.465568
17	-1.0	-1.0	0:04:12.224937
17	5	0.3671	0:00:11.016359
1	1	0.8092	0:00:19.246701
1	1	0.2051	0:01:34.108209
1	16	0.1326	0:00:38.622741
1	-1.0	-1.0	0:04:10.412274
1	-1.0	-1.0	0:04:09.516043
2	1	0.03627	0:03:37.014766
2	3	0.4653	0:00:16.106536
2	3	0.1105	0:02:31.191931
2	1	0.4005	0:00:35.576752
2	-1.0	-1.0	0:03:54.578507
3	-1.0	-1.0	0:04:03.878495
3	-1.0	-1.0	0:04:13.707824
3	-1.0	-1.0	0:04:07.130883
3	-1.0	-1.0	0:04:17.406346
3	3	0.3594	0:00:15.987023
13	13	0.3801	0:00:16.373080
13	-1.0	-1.0	0:04:04.747944
13	13	0.4512	0:00:18.820272
13	-1.0	-1.0	0:03:58.729341
13	13	0.4205	0:00:13.293399
16	16	0.07506	0:01:05.267563
16	16	0.5228	0:00:19.774961
16	16	0.2117	0:00:16.169783
16	16	0.092	0:01:04.924220
16	-1.0	-1.0	0:04:06.743237
0	1	0.2582	0:00:20.948622
0	9	0.1962	0:00:21.080373
0	-1.0	-1.0	0:04:17.358777
0	0	0.2814	0:00:20.341049
0	-1.0	-1.0	0:03:57.347130
1	0	0.3864	0:00:15.574481
1	1	0.6629	0:00:16.019815
1	-1.0	-1.0	0:03:46.327806
1	12	0.1852	0:00:21.535253
1	0	0.4434	0:00:16.372698
9	12	0.1381	0:00:33.384505
9	-1.0	-1.0	0:04:03.593603
9	9	0.4843	0:00:14.510605
9	9	0.6522	0:00:11.773955
9	12	0.4396	0:00:20.223768
12	9	0.1663	0:00:12.385859
12	12	0.4309	0:00:37.389884
12	9	0.1991	0:00:16.819347
12	9	0.1954	0:00:17.497125
12	9	0.1924	0:00:11.016974
13	9	0.2623	0:01:18.737858
13	9	0.4698	0:00:19.879347
13	9	0.2788	0:01:30.526544
13	0	0.3528	0:00:17.775947
13	-1.0	-1.0	0:03:58.213050
4	4	0.5655	0:00:17.285302
4	4	0.793	0:00:14.611436
4	10	0.2242	0:00:30.383001
4	4	0.8581	0:00:15.764207
4	4	0.8267	0:00:13.033127
10	-1.0	-1.0	0:04:05.384240
10	-1.0	-1.0	0:04:01.396816
10	10	0.05398	0:00:55.009412
10	10	0.2155	0:00:33.268693
10	-1.0	-1.0	0:04:11.894084
13	10	0.155	0:03:54.603362
13	-1.0	-1.0	0:03:56.597807
13	17	0.2148	0:00:14.813152
13	13	0.5014	0:01:32.636839
13	13	0.6104	0:00:14.989993
17	13	0.2886	0:00:16.143777
17	13	0.6591	0:00:37.279450
17	17	0.6277	0:00:17.214966
17	18	0.1214	0:00:33.791679
17	10	0.446	0:01:22.874676
18	17	0.2273	0:00:36.319119
18	-1.0	-1.0	0:03:49.182330
18	-1.0	-1.0	0:04:07.385816
18	-1.0	-1.0	0:04:11.549568
18	13	0.6662	0:00:31.572098
3	-1.0	-1.0	0:04:10.385354
3	10	0.6002	0:00:17.124824
3	-1.0	-1.0	0:04:06.057350
3	-1.0	-1.0	0:04:05.389043
3	4	0.3037	0:00:33.176492
4	18	0.1803	0:00:31.390074
4	4	0.06878	0:01:16.120565
4	18	0.1522	0:00:37.308300
4	4	0.4778	0:00:16.484308
4	4	0.837	0:03:26.299547
7	-1.0	-1.0	0:03:55.389119
7	4	0.2128	0:00:56.638476
7	3	0.1952	0:00:17.679833
7	18	0.1872	0:00:17.271407
7	18	0.1492	0:00:35.252407
10	10	0.3451	0:00:13.642385
10	18	0.2182	0:00:15.634773
10	10	0.1636	0:00:28.928563
10	18	0.08133	0:02:29.492624
10	10	0.3708	0:00:17.638072
18	-1.0	-1.0	0:04:01.617133
18	18	0.07602	0:03:07.613873
18	10	0.2625	0:00:21.667066
18	7	0.07956	0:00:54.219667
18	-1.0	-1.0	0:03:56.206818
1	3	0.3876	0:00:17.685227
1	14	0.4915	0:01:12.886527
1	-1.0	-1.0	0:03:59.954157
1	1	0.175	0:00:54.483883
1	-1.0	-1.0	0:03:56.286185
3	1	0.1101	0:02:22.585674
3	3	0.06746	0:00:56.344629
3	-1.0	-1.0	0:03:55.600319
3	3	0.1946	0:00:34.980810
3	3	0.378	0:00:52.745388
10	10	0.1211	0:00:34.635223
10	13	0.6428	0:00:16.917850
10	14	0.1897	0:00:53.024848
10	14	0.5929	0:00:14.462332
10	10	0.1622	0:00:49.461982
13	14	0.341	0:00:19.766506
13	3	0.09493	0:04:15.190088
13	14	0.07205	0:00:52.684928
13	14	0.1768	0:00:09.294218
13	13	0.08605	0:00:36.275362
14	14	0.7416	0:00:57.393305
14	14	0.503	0:00:17.456519
14	14	0.3082	0:00:14.287827
14	14	0.4869	0:00:18.687452
14	-1.0	-1.0	0:03:50.699776
