label	predict	radius	time
13	14	0.02153	0:00:29.984020
13	-1.0	-1.0	0:03:27.197636
13	-1.0	-1.0	0:03:30.718814
13	13	0.1115	0:00:11.795783
14	14	0.1289	0:00:13.203817
14	14	0.07647	0:00:15.893671
14	14	0.1424	0:00:14.098428
14	14	0.06957	0:00:10.144162
14	14	0.1236	0:00:14.400894
16	16	0.09453	0:00:29.832329
16	3	0.0607	0:03:26.333956
16	-1.0	-1.0	0:03:28.944688
16	16	0.03328	0:00:26.185551
16	4	0.06297	0:00:52.481113
1	1	0.07686	0:00:16.447154
1	1	0.09772	0:00:13.628925
1	1	0.2467	0:00:33.055135
1	-1.0	-1.0	0:03:33.767108
1	-1.0	-1.0	0:03:25.053576
9	14	0.01988	0:02:35.404250
9	9	0.0423	0:00:31.052465
9	9	0.07851	0:00:15.006985
9	12	0.2147	0:02:00.527409
9	16	0.08651	0:00:27.169354
12	16	0.02828	0:00:24.695394
12	9	0.01505	0:02:04.957459
12	-1.0	-1.0	0:03:54.996232
12	16	0.02233	0:01:54.405653
12	16	0.125	0:00:27.417706
14	-1.0	-1.0	0:03:47.266466
14	-1.0	-1.0	0:03:19.056869
14	16	0.09711	0:01:11.480708
14	14	0.02117	0:02:06.862668
14	14	0.1116	0:00:10.814194
16	14	0.02598	0:00:49.598988
16	16	0.07415	0:00:16.267908
16	16	0.09132	0:00:13.295403
16	16	0.04831	0:00:34.088705
16	-1.0	-1.0	0:03:27.434666
5	5	0.1611	0:00:09.906736
5	5	0.05181	0:00:28.187957
5	-1.0	-1.0	0:03:16.718720
5	-1.0	-1.0	0:03:42.478681
5	5	0.0212	0:01:09.099859
9	-1.0	-1.0	0:03:39.280482
9	12	0.1334	0:00:13.993531
9	9	0.05833	0:00:47.562726
9	12	0.131	0:00:22.303167
9	-1.0	-1.0	0:03:18.034067
10	12	0.08256	0:00:25.397225
10	9	0.03255	0:02:19.471374
10	-1.0	-1.0	0:03:43.839825
10	12	0.164	0:00:14.164993
10	10	0.07255	0:01:02.629682
12	-1.0	-1.0	0:03:30.545009
12	12	0.1825	0:00:16.022908
12	10	0.04722	0:00:16.250602
12	12	0.08276	0:01:18.875150
12	10	0.03525	0:00:29.364981
18	9	0.03661	0:00:33.573440
18	-1.0	-1.0	0:03:41.470462
18	18	0.04664	0:02:13.679608
18	10	0.05652	0:00:54.958786
18	-1.0	-1.0	0:03:38.371078
1	7	0.1066	0:00:16.522805
1	-1.0	-1.0	0:03:28.088393
1	13	0.0576	0:03:32.773305
1	-1.0	-1.0	0:03:38.040664
1	1	0.0268	0:01:21.027626
7	1	0.01918	0:03:12.528781
7	-1.0	-1.0	0:03:35.758886
7	7	0.07238	0:00:29.079462
7	12	0.0346	0:00:46.347282
7	1	0.1815	0:03:10.083555
10	12	0.0544	0:00:32.738076
10	10	0.06205	0:00:10.353656
10	10	0.1167	0:00:15.409312
10	-1.0	-1.0	0:03:18.750429
10	10	0.05996	0:00:25.316890
12	-1.0	-1.0	0:03:11.773423
12	-1.0	-1.0	0:03:15.389969
12	-1.0	-1.0	0:03:26.634864
12	-1.0	-1.0	0:03:18.780835
12	-1.0	-1.0	0:03:06.278306
13	12	0.01893	0:02:56.969404
13	13	0.0889	0:03:24.514065
13	-1.0	-1.0	0:03:32.289470
13	13	0.05718	0:00:11.722722
13	-1.0	-1.0	0:03:29.568950
1	1	0.02632	0:00:50.371209
1	-1.0	-1.0	0:03:19.213881
1	5	0.04272	0:02:27.327795
1	1	0.01728	0:02:00.599561
1	-1.0	-1.0	0:03:30.183373
2	5	0.03453	0:00:52.041840
2	-1.0	-1.0	0:03:19.754700
2	-1.0	-1.0	0:03:22.365010
2	-1.0	-1.0	0:03:12.220451
2	-1.0	-1.0	0:03:14.845383
3	1	0.05035	0:00:12.394935
3	-1.0	-1.0	0:03:23.233384
3	-1.0	-1.0	0:03:23.503073
3	3	0.07216	0:01:11.621613
3	5	0.09442	0:00:14.539516
5	-1.0	-1.0	0:03:28.732716
5	-1.0	-1.0	0:03:25.379637
5	-1.0	-1.0	0:03:48.276508
5	-1.0	-1.0	0:03:48.638818
5	-1.0	-1.0	0:03:42.319211
17	17	0.213	0:03:21.843836
17	-1.0	-1.0	0:03:22.133496
17	17	0.02263	0:00:26.974229
17	17	0.04006	0:00:13.570638
17	17	0.1538	0:00:12.583506
4	4	0.07289	0:00:27.839311
4	4	0.1236	0:02:03.208413
4	4	0.09793	0:00:13.165453
4	4	0.1011	0:00:10.332888
4	15	0.02413	0:00:24.462080
6	-1.0	-1.0	0:03:27.810219
6	6	0.07659	0:00:10.645800
6	-1.0	-1.0	0:03:25.160967
6	6	0.03884	0:00:16.659272
6	-1.0	-1.0	0:03:34.428669
7	15	0.1121	0:00:12.994296
7	7	0.128	0:00:11.113227
7	-1.0	-1.0	0:03:20.592591
7	7	0.1252	0:00:15.911090
7	7	0.1279	0:00:14.144543
12	-1.0	-1.0	0:03:25.925325
12	-1.0	-1.0	0:03:38.157689
12	-1.0	-1.0	0:03:28.316098
12	-1.0	-1.0	0:03:23.496644
12	12	0.03464	0:00:16.653450
15	15	0.1235	0:00:58.304410
15	15	0.04761	0:00:11.123610
15	15	0.03308	0:00:26.557056
15	15	0.1512	0:00:08.027385
15	-1.0	-1.0	0:03:39.949805
1	1	0.09475	0:00:12.875869
1	10	0.02552	0:00:26.212347
1	1	0.214	0:00:12.625165
1	1	0.2449	0:00:11.241560
1	1	0.132	0:02:33.784006
8	8	0.08064	0:00:29.387266
8	15	0.1259	0:00:27.881218
8	8	0.1563	0:00:11.282734
8	8	0.04868	0:00:59.142920
8	8	0.04658	0:01:27.595323
10	12	0.0405	0:00:51.306349
10	-1.0	-1.0	0:03:25.850369
10	12	0.03814	0:00:21.896629
10	-1.0	-1.0	0:03:29.102692
10	10	0.04085	0:00:30.845033
12	-1.0	-1.0	0:03:24.013274
12	8	0.1356	0:01:01.598208
12	15	0.02383	0:02:02.256655
12	15	0.03599	0:00:47.777769
12	15	0.02521	0:01:47.428173
15	1	0.04444	0:00:31.918006
15	-1.0	-1.0	0:03:47.791288
15	15	0.0299	0:01:17.760156
15	8	0.07557	0:00:30.834773
15	8	0.1262	0:00:09.728873
0	-1.0	-1.0	0:03:19.660394
0	0	0.05867	0:00:14.987264
0	9	0.09169	0:00:16.672360
0	9	0.1116	0:00:25.791656
0	10	0.02404	0:00:47.060678
2	2	0.1787	0:00:16.306594
2	2	0.08582	0:00:38.427956
2	-1.0	-1.0	0:03:19.537911
2	-1.0	-1.0	0:03:26.016677
2	-1.0	-1.0	0:03:23.211469
7	-1.0	-1.0	0:03:37.502023
7	2	0.1343	0:00:10.125359
7	-1.0	-1.0	0:03:28.413200
7	7	0.08818	0:00:45.702109
7	-1.0	-1.0	0:03:49.027897
9	-1.0	-1.0	0:03:48.202213
9	9	0.1696	0:00:10.032905
9	10	0.09029	0:00:15.040342
9	-1.0	-1.0	0:03:26.210274
9	9	0.1458	0:00:11.475600
10	10	0.03056	0:01:15.651861
10	10	0.01187	0:02:55.067205
10	2	0.02285	0:00:59.236883
10	9	0.04937	0:00:13.995024
10	2	0.03514	0:03:25.866345
0	15	0.04342	0:00:12.233245
0	-1.0	-1.0	0:03:41.580109
0	-1.0	-1.0	0:02:52.077214
0	15	0.1623	0:00:10.404703
0	15	0.1337	0:00:07.545259
3	3	0.05853	0:02:19.188468
3	15	0.01849	0:01:01.984941
3	-1.0	-1.0	0:02:41.185086
3	-1.0	-1.0	0:02:30.453312
3	-1.0	-1.0	0:02:38.738224
5	-1.0	-1.0	0:02:41.489939
5	5	0.07209	0:00:09.936070
5	-1.0	-1.0	0:02:19.198431
5	-1.0	-1.0	0:02:39.046245
5	15	0.04277	0:02:26.183901
7	3	0.03677	0:01:46.855068
7	-1.0	-1.0	0:02:37.399281
7	7	0.07293	0:00:23.831701
7	5	0.07812	0:00:14.136855
7	7	0.1286	0:00:08.309960
15	15	0.1176	0:00:12.024404
15	15	0.06105	0:00:08.632545
15	15	0.2145	0:00:07.698787
15	15	0.03596	0:00:21.469811
15	15	0.2217	0:00:09.056984
0	2	0.04069	0:00:24.480147
0	14	0.05225	0:00:10.934718
0	-1.0	-1.0	0:02:46.230401
0	-1.0	-1.0	0:02:40.893656
0	14	0.03728	0:02:46.345436
2	6	0.02506	0:00:36.584645
2	2	0.05383	0:00:12.110569
2	2	0.02776	0:00:34.127070
2	2	0.0755	0:00:07.216743
2	2	0.01475	0:02:03.763712
6	2	0.03889	0:00:21.211041
6	2	0.01508	0:00:53.639972
6	14	0.06654	0:00:11.718327
6	0	0.03652	0:00:49.168212
6	6	0.01215	0:01:59.299891
14	14	0.1293	0:00:11.589885
14	-1.0	-1.0	0:02:35.806203
14	14	0.1267	0:00:10.305160
14	14	0.1436	0:00:08.100661
14	-1.0	-1.0	0:02:43.375680
18	-1.0	-1.0	0:02:33.254871
18	14	0.09003	0:00:21.568446
18	-1.0	-1.0	0:02:41.314832
18	6	0.02742	0:00:23.786844
18	-1.0	-1.0	0:02:53.218941
2	5	0.1885	0:00:08.105550
2	5	0.04853	0:00:10.346659
2	5	0.07844	0:00:10.035471
2	5	0.1107	0:00:09.828046
2	5	0.1329	0:00:57.367124
5	5	0.08892	0:00:11.881470
5	5	0.1416	0:00:07.563940
5	-1.0	-1.0	0:02:52.949222
5	5	0.2159	0:00:10.099469
5	-1.0	-1.0	0:02:42.439355
13	17	0.008832	0:01:57.040217
13	15	0.1566	0:00:10.406080
13	-1.0	-1.0	0:02:51.070730
13	13	0.06556	0:02:39.781642
13	13	0.01809	0:02:44.170879
15	-1.0	-1.0	0:02:46.300864
15	5	0.03976	0:00:07.461256
15	15	0.1742	0:00:08.077901
15	15	0.215	0:00:20.910894
15	15	0.07907	0:00:12.145791
17	15	0.08003	0:00:11.451981
17	15	0.1225	0:00:10.984716
17	-1.0	-1.0	0:02:40.304979
17	5	0.1289	0:00:11.764009
17	2	0.01721	0:00:51.463220
1	-1.0	-1.0	0:02:38.369447
1	-1.0	-1.0	0:02:42.900704
1	16	0.02685	0:00:20.007181
1	1	0.1626	0:00:07.755795
1	-1.0	-1.0	0:02:36.883684
2	1	0.1202	0:00:09.133411
2	3	0.1509	0:00:22.047681
2	-1.0	-1.0	0:02:43.550551
2	-1.0	-1.0	0:02:32.034626
2	2	0.03518	0:02:38.100668
3	-1.0	-1.0	0:02:46.489089
3	3	0.04141	0:01:22.026352
3	3	0.04802	0:00:10.141373
3	2	0.04043	0:01:47.516087
3	3	0.1221	0:00:11.759570
13	13	0.0683	0:00:09.554575
13	1	0.01639	0:01:04.404817
13	13	0.1248	0:00:11.004010
13	13	0.06145	0:00:12.624307
13	13	0.1678	0:00:20.507747
16	-1.0	-1.0	0:02:50.970771
16	16	0.1448	0:00:24.414164
16	16	0.08736	0:00:07.111675
16	16	0.08241	0:00:12.263244
16	16	0.01996	0:00:44.641477
0	1	0.05609	0:00:12.245779
0	9	0.04676	0:00:08.751234
0	12	0.02042	0:01:18.412767
0	-1.0	-1.0	0:02:32.378855
0	0	0.03768	0:00:23.674844
1	0	0.06711	0:00:12.270346
1	1	0.1843	0:00:10.737058
1	13	0.04343	0:01:21.901410
1	12	0.07972	0:00:22.977140
1	1	0.09972	0:00:11.027925
9	12	0.01668	0:00:44.249683
9	9	0.1757	0:00:12.347181
9	9	0.1343	0:00:09.499949
9	9	0.2278	0:00:12.238209
9	12	0.126	0:00:09.621035
12	12	0.03521	0:00:21.039875
12	12	0.1245	0:00:45.647949
12	9	0.04414	0:00:11.705070
12	9	0.03033	0:00:25.571977
12	-1.0	-1.0	0:02:43.995594
13	-1.0	-1.0	0:02:24.318053
13	9	0.1472	0:00:10.384007
13	-1.0	-1.0	0:02:37.639505
13	0	0.1648	0:00:34.027236
13	-1.0	-1.0	0:02:39.911682
4	4	0.07223	0:00:11.134793
4	4	0.1854	0:00:09.092836
4	4	0.07646	0:00:10.996376
4	4	0.2049	0:00:10.713098
4	4	0.2037	0:00:12.798916
10	17	0.1648	0:00:13.192907
10	-1.0	-1.0	0:02:38.086258
10	10	0.02569	0:01:05.111618
10	4	0.0271	0:01:15.823863
10	17	0.03339	0:01:06.553700
13	13	0.01691	0:01:20.708177
13	-1.0	-1.0	0:02:38.918028
13	-1.0	-1.0	0:02:35.797721
13	13	0.05625	0:00:57.028913
13	13	0.1384	0:00:07.660777
17	-1.0	-1.0	0:02:38.345631
17	13	0.1162	0:00:23.206006
17	17	0.1417	0:00:10.268085
17	18	0.04718	0:01:39.961743
17	-1.0	-1.0	0:02:42.448736
18	17	0.02375	0:02:29.044407
18	18	0.03062	0:00:20.556545
18	-1.0	-1.0	0:02:27.073085
18	-1.0	-1.0	0:02:21.588758
18	13	0.1118	0:00:07.902276
3	3	0.04846	0:00:18.742826
3	10	0.103	0:00:19.441734
3	-1.0	-1.0	0:02:44.602666
3	-1.0	-1.0	0:02:31.782610
3	4	0.03795	0:02:30.847901
4	-1.0	-1.0	0:02:19.748100
4	3	0.0146	0:01:10.008471
4	7	0.05277	0:00:20.550878
4	4	0.1057	0:00:09.377290
4	4	0.1954	0:00:08.917819
7	4	0.1329	0:00:06.862253
7	4	0.04795	0:00:24.199756
7	3	0.049	0:00:10.074587
7	7	0.0262	0:01:42.562535
7	18	0.04734	0:00:16.728083
10	-1.0	-1.0	0:02:31.977942
10	18	0.04183	0:00:20.095416
10	10	0.05915	0:00:07.410242
10	10	0.02332	0:01:03.837760
10	10	0.08206	0:00:07.532682
18	-1.0	-1.0	0:02:23.114597
18	-1.0	-1.0	0:02:27.720680
18	10	0.02732	0:00:43.930199
18	7	0.07157	0:00:09.119684
18	-1.0	-1.0	0:02:40.942805
1	3	0.07354	0:00:07.779590
1	1	0.04184	0:00:33.429335
1	1	0.0543	0:00:19.617861
1	1	0.04645	0:00:31.519960
1	-1.0	-1.0	0:02:28.962860
3	1	0.09347	0:00:10.698328
3	3	0.04617	0:01:43.717520
3	3	0.02194	0:02:34.303338
3	3	0.02647	0:01:24.896883
3	-1.0	-1.0	0:02:37.212431
10	10	0.06915	0:00:11.492450
10	13	0.05722	0:00:09.851841
10	10	0.07895	0:00:21.708945
10	14	0.15	0:00:11.697330
10	-1.0	-1.0	0:02:36.025959
13	14	0.04597	0:00:07.561347
13	-1.0	-1.0	0:02:31.704278
13	-1.0	-1.0	0:02:20.710266
13	14	0.06308	0:00:10.450939
13	13	0.02582	0:00:17.951889
14	14	0.179	0:00:08.595286
14	-1.0	-1.0	0:02:28.235249
14	14	0.1147	0:00:11.240383
14	14	0.1453	0:00:10.457506
14	14	0.03341	0:00:06.873128
