label	predict	radius	time
17	17	0.2902	0:00:11.316005
4	4	0.1735	0:00:10.411430
4	4	0.06235	0:00:19.364245
4	4	0.2585	0:00:56.059633
4	4	0.3368	0:00:08.729260
4	15	0.08003	0:00:13.306933
6	-1.0	-1.0	0:02:24.868359
6	6	0.1972	0:00:10.548160
6	6	0.09477	0:00:22.263747
6	6	0.1603	0:00:09.951975
6	-1.0	-1.0	0:03:18.159648
7	15	0.2501	0:00:09.354318
7	7	0.08407	0:01:26.920378
7	6	0.2493	0:01:12.232739
7	7	0.303	0:00:21.375565
7	7	0.3344	0:00:10.237011
12	15	0.06823	0:00:17.957814
12	-1.0	-1.0	0:02:30.952223
12	15	0.06236	0:00:31.195136
12	12	0.2298	0:00:11.488189
12	12	0.1604	0:00:12.760420
15	15	0.2191	0:00:10.074826
15	15	0.1354	0:00:09.992501
15	15	0.1037	0:00:10.083062
15	15	0.3111	0:00:09.987842
15	-1.0	-1.0	0:02:20.937095
1	1	0.1563	0:00:06.619343
1	10	0.1297	0:00:11.453084
1	1	0.3958	0:00:11.399346
1	1	0.4913	0:00:11.369132
1	-1.0	-1.0	0:02:21.532782
8	8	0.1802	0:00:18.415582
8	15	0.2134	0:00:09.694273
8	8	0.3223	0:00:11.164398
8	8	0.1056	0:00:46.521326
8	8	0.111	0:00:26.702260
10	12	0.06646	0:00:41.138285
10	-1.0	-1.0	0:02:39.748513
10	-1.0	-1.0	0:02:24.263530
10	8	0.08379	0:00:23.954606
10	10	0.1088	0:00:06.730060
12	15	0.2087	0:00:49.471031
12	8	0.3114	0:00:06.822575
12	15	0.1041	0:00:22.301597
12	15	0.1988	0:00:11.483419
12	15	0.1062	0:00:24.913807
15	1	0.199	0:01:41.435360
15	8	0.07453	0:01:54.049644
15	-1.0	-1.0	0:02:23.009644
15	8	0.1885	0:00:21.671300
15	8	0.263	0:00:15.738983
0	0	0.04868	0:00:19.403990
0	0	0.1348	0:00:06.798967
0	9	0.2167	0:00:10.163050
0	9	0.1255	0:00:09.760533
0	-1.0	-1.0	0:02:52.497218
2	2	0.2927	0:02:19.548055
2	-1.0	-1.0	0:02:24.760902
2	-1.0	-1.0	0:02:16.387121
2	-1.0	-1.0	0:02:24.179550
2	-1.0	-1.0	0:02:34.661241
7	-1.0	-1.0	0:02:36.371321
7	-1.0	-1.0	0:02:37.856045
7	2	0.1189	0:01:07.449492
7	7	0.1658	0:00:32.230958
7	-1.0	-1.0	0:02:43.915028
9	-1.0	-1.0	0:02:38.230393
9	9	0.3533	0:00:13.152059
9	10	0.07484	0:00:23.819786
9	-1.0	-1.0	0:02:22.756988
9	9	0.3739	0:00:11.124289
10	9	0.05054	0:00:34.186202
10	0	0.03557	0:00:58.327315
10	10	0.08637	0:00:07.484157
10	9	0.15	0:00:10.341003
10	9	0.08114	0:00:08.149589
0	15	0.3154	0:00:12.986099
0	-1.0	-1.0	0:02:29.408846
0	15	0.08848	0:00:11.314092
0	15	0.3163	0:00:08.018494
0	15	0.3163	0:00:09.836301
3	-1.0	-1.0	0:02:34.884015
3	15	0.1426	0:00:07.456710
3	15	0.1633	0:00:09.625178
3	-1.0	-1.0	0:02:41.299164
3	-1.0	-1.0	0:02:42.017802
5	-1.0	-1.0	0:02:52.020388
5	5	0.1614	0:00:10.935240
5	3	0.09918	0:02:03.539809
5	15	0.1178	0:00:34.989375
5	15	0.3643	0:00:09.249012
7	-1.0	-1.0	0:02:58.499256
7	0	0.1033	0:00:07.600771
7	7	0.03198	0:00:56.336313
7	5	0.2027	0:00:18.110092
7	-1.0	-1.0	0:02:54.627907
15	15	0.2382	0:00:08.358683
15	15	0.1023	0:00:07.627699
15	15	0.4409	0:00:11.098392
15	15	0.1649	0:00:09.428022
15	15	0.4365	0:01:51.966117
0	2	0.09575	0:00:08.955899
0	14	0.07456	0:00:10.988291
0	14	0.3	0:00:40.301879
0	-1.0	-1.0	0:02:35.889136
0	-1.0	-1.0	0:03:00.014991
2	6	0.09125	0:00:10.511915
2	2	0.07597	0:00:24.287605
2	18	0.01886	0:02:33.056077
2	2	0.05227	0:00:34.349658
2	2	0.04891	0:00:35.109650
6	2	0.08043	0:00:21.570576
6	14	0.03716	0:00:33.115377
6	14	0.1895	0:00:09.332180
6	-1.0	-1.0	0:02:38.652560
6	-1.0	-1.0	0:02:31.915190
14	14	0.2671	0:00:10.994070
14	14	0.3531	0:00:20.026291
14	14	0.2686	0:00:08.693708
14	14	0.283	0:00:11.783449
14	-1.0	-1.0	0:02:41.681981
18	14	0.1399	0:00:14.173027
18	-1.0	-1.0	0:02:48.692801
18	-1.0	-1.0	0:02:54.247019
18	6	0.04604	0:00:40.250260
18	-1.0	-1.0	0:02:37.987484
2	5	0.4168	0:00:11.810421
2	5	0.1815	0:00:06.581168
2	5	0.248	0:00:18.998267
2	5	0.2545	0:00:07.503419
2	-1.0	-1.0	0:02:41.745201
5	5	0.2281	0:00:10.156314
5	5	0.3335	0:00:09.806053
5	-1.0	-1.0	0:02:34.831491
5	5	0.1224	0:00:10.085202
5	5	0.09801	0:00:06.435762
13	-1.0	-1.0	0:03:02.024403
13	15	0.2147	0:01:25.983362
13	-1.0	-1.0	0:02:32.281982
13	13	0.09244	0:00:11.726884
13	15	0.06895	0:00:20.718789
15	-1.0	-1.0	0:02:48.822146
15	5	0.0618	0:00:13.245603
15	15	0.3667	0:00:09.140751
15	15	0.249	0:00:29.400367
15	15	0.1753	0:00:09.590370
17	15	0.2683	0:00:06.877742
17	15	0.2543	0:00:10.743279
17	-1.0	-1.0	0:03:00.522165
17	5	0.296	0:00:29.789635
17	5	0.05588	0:00:37.454390
1	1	0.2169	0:00:20.985836
1	-1.0	-1.0	0:03:04.378813
1	16	0.05184	0:00:26.248843
1	1	0.5048	0:00:15.115881
1	-1.0	-1.0	0:02:53.179409
2	1	0.3361	0:00:10.167498
2	3	0.2785	0:00:18.659685
2	-1.0	-1.0	0:03:11.789566
2	-1.0	-1.0	0:03:10.584951
2	-1.0	-1.0	0:03:05.729536
3	-1.0	-1.0	0:02:56.898058
3	3	0.0753	0:00:19.222676
3	3	0.06268	0:00:19.822737
3	-1.0	-1.0	0:02:40.037722
3	3	0.2338	0:00:10.340602
13	13	0.1903	0:00:08.877607
13	-1.0	-1.0	0:02:53.057612
13	13	0.2613	0:00:10.636648
13	13	0.08084	0:00:06.707813
13	13	0.2733	0:00:12.760339
16	-1.0	-1.0	0:03:00.289624
16	16	0.2778	0:00:18.693247
16	16	0.136	0:00:11.652484
16	16	0.104	0:00:07.417293
16	-1.0	-1.0	0:03:02.529131
0	1	0.0791	0:00:20.107333
0	9	0.1105	0:00:06.847686
0	-1.0	-1.0	0:03:02.727924
0	0	0.1865	0:00:07.405906
0	0	0.1498	0:00:11.343081
1	0	0.2882	0:00:07.086411
1	1	0.3566	0:00:11.563528
1	-1.0	-1.0	0:03:07.000654
1	12	0.1464	0:00:20.036630
1	1	0.02228	0:03:08.144828
9	12	0.03432	0:00:38.056874
9	9	0.3682	0:00:31.783899
9	9	0.247	0:00:11.102017
9	-1.0	-1.0	0:03:07.098167
9	12	0.2498	0:00:18.293610
12	9	0.03278	0:01:16.406204
12	12	0.2204	0:00:19.338630
12	9	0.1641	0:00:08.224093
12	9	0.08721	0:00:10.700872
12	9	0.1728	0:00:23.284082
13	-1.0	-1.0	0:02:18.783781
13	-1.0	-1.0	0:02:28.333886
13	-1.0	-1.0	0:02:48.096290
13	0	0.2106	0:00:14.381866
13	12	0.05727	0:00:25.018355
4	4	0.2044	0:00:13.299332
4	4	0.3771	0:00:07.527065
4	4	0.06425	0:00:42.567537
4	4	0.4344	0:00:10.287102
4	4	0.3987	0:00:07.325105
10	17	0.1706	0:01:48.313994
10	-1.0	-1.0	0:02:43.014713
10	10	0.1783	0:00:12.624320
10	10	0.03973	0:02:40.066906
10	10	0.03943	0:00:55.953722
13	10	0.05515	0:00:11.937805
13	-1.0	-1.0	0:02:43.135623
13	17	0.1837	0:00:06.796704
13	-1.0	-1.0	0:02:55.967568
13	13	0.2816	0:00:12.699098
17	13	0.08112	0:00:24.984209
17	13	0.3021	0:00:22.821632
17	17	0.3165	0:00:09.517324
17	18	0.04728	0:00:26.410970
17	-1.0	-1.0	0:02:26.722386
18	17	0.07176	0:01:07.363247
18	18	0.06598	0:01:07.492087
18	-1.0	-1.0	0:03:05.578352
18	-1.0	-1.0	0:02:52.906875
18	13	0.3162	0:00:07.640862
3	-1.0	-1.0	0:03:14.065112
3	10	0.2608	0:00:09.934277
3	-1.0	-1.0	0:02:50.673722
3	-1.0	-1.0	0:02:59.732296
3	-1.0	-1.0	0:03:11.146884
4	-1.0	-1.0	0:03:01.426736
4	-1.0	-1.0	0:03:08.701301
4	-1.0	-1.0	0:03:02.956255
4	4	0.2457	0:00:07.306500
4	4	0.4306	0:00:10.193443
7	-1.0	-1.0	0:02:15.573031
7	4	0.2853	0:00:12.013503
7	3	0.1146	0:00:18.421628
7	-1.0	-1.0	0:02:37.855845
7	18	0.0891	0:00:21.715973
10	10	0.1079	0:00:07.318643
10	18	0.09463	0:00:23.962756
10	10	0.1121	0:00:10.206747
10	-1.0	-1.0	0:02:29.925477
10	10	0.1654	0:00:15.975539
18	-1.0	-1.0	0:02:57.310057
18	-1.0	-1.0	0:03:06.827883
18	10	0.09002	0:00:21.565591
18	7	0.09363	0:00:10.438041
18	7	0.2102	0:01:34.982220
1	3	0.1937	0:00:13.198460
1	-1.0	-1.0	0:02:49.132386
1	1	0.1884	0:00:27.233544
1	1	0.05465	0:02:00.370198
1	3	0.04812	0:02:25.166836
3	1	0.1034	0:00:33.777534
3	3	0.06801	0:00:24.807206
3	3	0.1564	0:00:13.403438
3	3	0.04881	0:02:09.231139
3	3	0.2251	0:01:41.178784
10	10	0.08653	0:00:08.136149
10	13	0.2454	0:00:09.354346
10	-1.0	-1.0	0:02:42.963152
10	14	0.3265	0:00:13.014796
10	-1.0	-1.0	0:02:55.413393
13	14	0.1673	0:00:12.989228
13	-1.0	-1.0	0:02:56.136888
13	-1.0	-1.0	0:03:00.856441
13	14	0.1289	0:00:09.686687
13	-1.0	-1.0	0:02:49.966757
14	14	0.3702	0:00:11.826734
14	14	0.2877	0:00:45.350464
14	14	0.2389	0:00:10.474169
14	14	0.2793	0:00:07.653150
14	14	0.06579	0:00:10.914640
