label	predict	gamma LCB	radius	time	N samples
1	13	0.6604	0.4136	0:00:00.277234	1000
1	4	0.6236	0.315	0:00:00.277331	1000
1	13	0.5173	0.04345	0:00:00.275154	1000
1	13	0.5182	0.04575	0:00:00.275857	1000
4	4	0.5712	0.1794	0:00:00.275168	1000
4	13	0.5631	0.1587	0:00:00.275626	1000
4	6	0.577	0.1942	0:00:00.275706	1000
4	6	0.5811	0.2046	0:00:00.276155	1000
4	4	0.5785	0.1982	0:00:00.274978	1000
6	4	0.5025	0.006329	0:00:00.828039	3000
6	1	0.6425	0.3651	0:00:00.276483	1000
6	4	0.728	0.6067	0:00:00.277142	1000
6	4	0.7071	0.5449	0:00:00.552756	2000
6	4	0.5558	0.1403	0:00:00.276240	1000
13	13	0.7096	0.5522	0:00:00.277243	1000
13	13	0.6055	0.2676	0:00:00.275073	1000
13	13	0.6323	0.3378	0:00:00.276340	1000
13	13	0.6317	0.3364	0:00:00.277251	1000
13	13	0.541	0.103	0:00:00.276171	1000
15	15	0.6831	0.4764	0:00:00.276137	1000
15	15	0.5357	0.08956	0:00:00.254806	1000
15	15	0.6337	0.3417	0:00:00.256536	1000
15	15	0.5162	0.04068	0:00:00.255213	1000
15	15	0.5179	0.04479	0:00:00.831694	3000
2	2	0.591	0.2302	0:00:00.274958	1000
2	2	0.5544	0.1368	0:00:00.276117	1000
2	4	0.5091	0.02278	0:00:00.276215	1000
2	17	0.5502	0.1261	0:00:00.275568	1000
2	2	0.793	0.817	0:00:00.276736	1000
4	4	0.548	0.1207	0:00:00.277075	1000
4	4	0.6289	0.329	0:00:00.276481	1000
4	11	0.5121	0.03025	0:00:00.276952	1000
4	4	0.5073	0.01839	0:00:00.275798	1000
4	11	0.5161	0.04035	0:00:00.275795	1000
11	11	0.6301	0.3321	0:00:00.276915	1000
11	11	0.7049	0.5385	0:00:00.275787	1000
11	11	0.6336	0.3414	0:00:00.276149	1000
11	11	0.6869	0.4871	0:00:00.275462	1000
11	11	0.603	0.2612	0:00:00.276161	1000
14	17	0.6709	0.4425	0:00:00.276508	1000
14	14	0.6099	0.279	0:00:00.276456	1000
14	4	0.5502	0.1262	0:00:00.276361	1000
14	14	0.5353	0.08848	0:00:00.275164	1000
14	14	0.503	0.00745	0:00:00.828498	3000
17	2	0.6047	0.2655	0:00:00.276664	1000
17	17	0.6074	0.2726	0:00:00.275211	1000
17	17	0.5824	0.208	0:00:00.277500	1000
17	17	0.5368	0.0925	0:00:00.275623	1000
17	-1.0	0.0	-1.0	0:00:27.517993	100000
2	18	0.5096	0.024	0:00:00.274988	1000
2	2	0.7138	0.5644	0:00:01.111822	4000
2	12	0.6013	0.2567	0:00:00.277111	1000
2	16	0.509	0.02249	0:00:00.832014	3000
2	12	0.5726	0.183	0:00:00.272232	1000
9	9	0.5833	0.2103	0:00:00.271804	1000
9	9	0.6559	0.4013	0:00:00.276865	1000
9	9	0.5922	0.2333	0:00:00.276618	1000
9	9	0.7214	0.5871	0:00:00.276922	1000
9	9	0.6084	0.275	0:00:00.276350	1000
12	16	0.6389	0.3555	0:00:00.276345	1000
12	12	0.7469	0.6649	0:00:00.275441	1000
12	12	0.6948	0.5094	0:00:00.275198	1000
12	-1.0	0.0	-1.0	0:00:27.580405	100000
12	12	0.5273	0.0686	0:00:00.276899	1000
16	18	0.5061	0.01522	0:00:00.828756	3000
16	12	0.5554	0.1393	0:00:00.276254	1000
16	-1.0	0.0	-1.0	0:00:26.990640	100000
16	16	0.5395	0.09908	0:00:00.277168	1000
16	16	0.5614	0.1544	0:00:00.275496	1000
18	18	0.6478	0.3794	0:00:03.031145	11000
18	18	0.522	0.05524	0:00:00.261023	1000
18	12	0.5408	0.1024	0:00:00.258192	1000
18	18	0.6194	0.3038	0:00:00.256078	1000
18	18	0.7688	0.735	0:00:00.255660	1000
1	16	0.5585	0.1471	0:00:00.252481	1000
1	1	0.6856	0.4835	0:00:00.253412	1000
1	6	0.5172	0.04302	0:00:00.253681	1000
1	7	0.5787	0.1985	0:00:00.252515	1000
1	7	0.6428	0.366	0:00:00.255292	1000
5	16	0.5327	0.08209	0:00:00.235423	1000
5	16	0.7093	0.5514	0:00:00.234364	1000
5	5	0.7206	0.5848	0:00:00.509654	2000
5	16	0.6148	0.2918	0:00:00.256108	1000
5	6	0.5199	0.04997	0:00:00.252752	1000
6	5	0.6026	0.26	0:00:00.252410	1000
6	5	0.5608	0.1529	0:00:00.252859	1000
6	6	0.5076	0.01902	0:00:00.252197	1000
6	1	0.5298	0.07484	0:00:00.243105	1000
6	5	0.5681	0.1714	0:00:00.256563	1000
7	7	0.8224	0.9247	0:00:00.256891	1000
7	1	0.6059	0.2686	0:00:00.277127	1000
7	7	0.6305	0.3331	0:00:00.276019	1000
7	7	0.6106	0.2808	0:00:00.275950	1000
7	5	0.5215	0.05399	0:00:00.254150	1000
16	1	0.6842	0.4795	0:00:00.275473	1000
16	6	0.5435	0.1093	0:00:00.275384	1000
16	6	0.5091	0.02272	0:00:00.276900	1000
16	16	0.6051	0.2667	0:00:00.275364	1000
16	16	0.5193	0.04836	0:00:00.276526	1000
0	0	0.5211	0.05304	0:00:00.276061	1000
0	10	0.5094	0.02346	0:00:00.276325	1000
0	0	0.5188	0.04713	0:00:00.276607	1000
0	6	0.8259	0.938	0:00:00.276738	1000
0	0	0.726	0.6006	0:00:00.255544	1000
6	6	0.5016	0.004059	0:00:01.775709	7000
6	0	0.5019	0.004725	0:00:05.203666	19000
6	0	0.5574	0.1444	0:00:00.276442	1000
6	6	0.5251	0.06299	0:00:00.276797	1000
6	6	0.5085	0.02125	0:00:00.833463	3000
10	19	0.5002	0.0005244	0:00:23.703091	86000
10	10	0.6192	0.3033	0:00:00.276452	1000
10	10	0.6168	0.2971	0:00:00.276283	1000
10	19	0.5704	0.1774	0:00:00.276007	1000
10	10	0.6641	0.4236	0:00:00.275922	1000
18	0	0.6209	0.3079	0:00:00.276371	1000
18	0	0.5976	0.2472	0:00:00.275719	1000
18	0	0.6246	0.3175	0:00:00.275434	1000
18	0	0.6753	0.4547	0:00:00.275052	1000
18	0	0.57	0.1763	0:00:00.276397	1000
19	19	0.5261	0.06557	0:00:00.276495	1000
19	19	0.6072	0.2721	0:00:00.276381	1000
19	19	0.5973	0.2464	0:00:00.252613	1000
19	10	0.5005	0.00136	0:00:08.249526	30000
19	10	0.5231	0.05805	0:00:00.275990	1000
13	13	0.6588	0.4092	0:00:00.255769	1000
13	13	0.5861	0.2176	0:00:00.255874	1000
13	13	0.6483	0.3806	0:00:00.254979	1000
13	13	0.6021	0.2587	0:00:00.275318	1000
13	13	0.5415	0.1042	0:00:00.276921	1000
14	14	0.5069	0.01724	0:00:00.276235	1000
14	15	0.5114	0.02852	0:00:00.277378	1000
14	13	0.5372	0.09341	0:00:00.275668	1000
14	16	0.5031	0.007708	0:00:01.106630	4000
14	14	0.5381	0.09557	0:00:00.277349	1000
15	13	0.5622	0.1565	0:00:00.276604	1000
15	19	0.6444	0.3702	0:00:00.275484	1000
15	13	0.5254	0.06366	0:00:00.255789	1000
15	19	0.6189	0.3027	0:00:00.255903	1000
15	13	0.5956	0.2419	0:00:00.241502	1000
16	13	0.512	0.03008	0:00:00.256703	1000
16	19	0.5075	0.01889	0:00:00.255049	1000
16	-1.0	0.0	-1.0	0:00:27.281963	100000
16	16	0.5896	0.2266	0:00:00.276787	1000
16	13	0.5832	0.2102	0:00:00.276859	1000
19	13	0.5046	0.01162	0:00:00.831169	3000
19	19	0.5725	0.1828	0:00:00.276083	1000
19	19	0.5546	0.1372	0:00:00.830397	3000
19	19	0.5654	0.1647	0:00:02.499676	9000
19	14	0.525	0.06263	0:00:00.276109	1000
2	10	0.6254	0.3196	0:00:00.274847	1000
2	6	0.5233	0.05843	0:00:00.276173	1000
2	2	0.5397	0.09978	0:00:00.255585	1000
2	10	0.5105	0.02638	0:00:00.276367	1000
2	6	0.5322	0.08068	0:00:11.028490	40000
4	12	0.6638	0.423	0:00:00.277115	1000
4	2	0.5599	0.1506	0:00:00.276532	1000
4	6	0.5417	0.1047	0:00:00.275826	1000
4	12	0.5229	0.05741	0:00:00.276660	1000
4	4	0.5881	0.2228	0:00:00.282014	1000
6	2	0.5011	0.00273	0:00:05.760794	21000
6	6	0.5269	0.06746	0:00:00.256142	1000
6	6	0.5794	0.2005	0:00:00.254152	1000
6	6	0.5296	0.0742	0:00:00.275213	1000
6	2	0.5014	0.003546	0:00:03.595326	13000
10	2	0.5708	0.1783	0:00:00.277318	1000
10	10	0.524	0.06025	0:00:00.275421	1000
10	4	0.5108	0.02698	0:00:00.275311	1000
10	10	0.553	0.1332	0:00:00.275799	1000
10	2	0.6227	0.3125	0:00:00.276410	1000
12	10	0.5495	0.1243	0:00:00.277125	1000
12	12	0.6201	0.3056	0:00:03.324592	12000
12	4	0.5384	0.09642	0:00:00.275231	1000
12	2	0.558	0.146	0:00:00.276603	1000
12	12	0.6742	0.4515	0:00:00.276263	1000
1	-1.0	0.0	-1.0	0:00:27.476794	100000
1	6	0.5071	0.0177	0:00:02.212669	8000
1	11	0.5962	0.2435	0:00:00.275740	1000
1	1	0.8034	0.8539	0:00:00.276194	1000
1	18	0.5117	0.02939	0:00:00.275769	1000
6	12	0.5017	0.004269	0:00:04.650013	17000
6	18	0.6055	0.2676	0:00:00.552593	2000
6	18	0.5848	0.2142	0:00:00.275533	1000
6	6	0.5245	0.06133	0:00:07.741680	28000
6	18	0.5384	0.09652	0:00:00.254777	1000
11	11	0.6264	0.3222	0:00:00.511398	2000
11	11	0.5786	0.1983	0:00:00.829952	3000
11	-1.0	0.0	-1.0	0:00:27.476627	100000
11	11	0.5496	0.1248	0:00:00.276419	1000
11	11	0.5753	0.1899	0:00:00.276524	1000
12	18	0.508	0.01999	0:00:01.935397	7000
12	12	0.5977	0.2475	0:00:00.276997	1000
12	12	0.6715	0.4441	0:00:00.276176	1000
12	11	0.5228	0.05726	0:00:00.276791	1000
12	12	0.5481	0.1208	0:00:00.276087	1000
18	6	0.5995	0.2521	0:00:00.276229	1000
18	6	0.5927	0.2344	0:00:00.256268	1000
18	18	0.6824	0.4744	0:00:00.255718	1000
18	6	0.5401	0.1006	0:00:00.275854	1000
18	18	0.5171	0.04284	0:00:00.552656	2000
3	-1.0	0.0	-1.0	0:00:27.549521	100000
3	3	0.5997	0.2525	0:00:00.276983	1000
3	3	0.6348	0.3445	0:00:00.277267	1000
3	3	0.5343	0.08612	0:00:11.033955	40000
3	7	0.5564	0.142	0:00:00.276176	1000
7	7	0.6255	0.3199	0:00:00.234891	1000
7	10	0.5629	0.1584	0:00:00.706759	3000
7	10	0.5277	0.0694	0:00:00.275723	1000
7	7	0.8156	0.8986	0:00:00.276218	1000
7	7	0.5323	0.08096	0:00:00.275238	1000
10	10	0.5255	0.06401	0:00:00.275887	1000
10	10	0.5814	0.2054	0:00:00.255326	1000
10	7	0.5663	0.1669	0:00:00.277323	1000
10	10	0.5184	0.04618	0:00:00.276452	1000
10	10	0.5083	0.02076	0:00:00.282481	1000
15	7	0.5221	0.05534	0:00:02.381091	10000
15	10	0.5271	0.06807	0:00:00.249321	1000
15	18	0.5178	0.04473	0:00:00.267273	1000
15	18	0.6175	0.2989	0:00:00.276140	1000
15	7	0.5312	0.0783	0:00:00.276863	1000
18	18	0.6107	0.2812	0:00:00.276152	1000
18	18	0.6104	0.2803	0:00:00.277102	1000
18	10	0.5991	0.2511	0:00:00.275811	1000
18	18	0.5022	0.005417	0:00:02.501466	9000
18	7	0.6992	0.5221	0:00:00.275999	1000
2	5	0.5929	0.2351	0:00:00.256019	1000
2	5	0.6328	0.3394	0:00:00.255873	1000
2	10	0.6122	0.285	0:00:00.276219	1000
2	5	0.7858	0.7918	0:00:01.385591	5000
2	5	0.532	0.08031	0:00:00.256496	1000
5	5	0.7436	0.6546	0:00:00.281656	1000
5	2	0.5837	0.2115	0:00:00.276388	1000
5	5	0.5424	0.1064	0:00:00.276777	1000
5	10	0.556	0.1408	0:00:00.276864	1000
5	5	0.6229	0.3132	0:00:00.282285	1000
10	10	0.6218	0.3102	0:00:00.277015	1000
10	10	0.6444	0.3701	0:00:00.276450	1000
10	10	0.6022	0.2591	0:00:00.276822	1000
10	10	0.6958	0.5124	0:00:00.282141	1000
10	10	0.5128	0.03204	0:00:00.276963	1000
18	2	0.5599	0.1507	0:00:03.612516	13000
18	19	0.581	0.2044	0:00:00.276378	1000
18	18	0.5775	0.1956	0:00:00.276859	1000
18	5	0.5836	0.2112	0:00:00.277095	1000
18	18	0.505	0.01252	0:00:00.834424	3000
19	18	0.5778	0.1963	0:00:00.282663	1000
19	5	0.6301	0.3321	0:00:00.282748	1000
19	18	0.5843	0.213	0:00:00.276542	1000
19	18	0.6187	0.302	0:00:00.276776	1000
19	5	0.515	0.03754	0:00:00.277221	1000
0	7	0.5018	0.004398	0:00:01.669451	6000
0	0	0.5234	0.05875	0:00:00.276567	1000
0	6	0.5905	0.2288	0:00:00.555188	2000
0	0	0.5179	0.045	0:00:00.254061	1000
0	0	0.576	0.1916	0:00:00.257219	1000
6	6	0.5131	0.03297	0:00:00.275240	1000
6	0	0.6221	0.3111	0:00:00.277186	1000
6	-1.0	0.0	-1.0	0:00:27.741308	100000
6	6	0.557	0.1433	0:00:00.277847	1000
6	7	0.5219	0.05488	0:00:00.282354	1000
7	7	0.7062	0.5424	0:00:00.276854	1000
7	7	0.5131	0.03274	0:00:00.276701	1000
7	15	0.5487	0.1224	0:00:00.281826	1000
7	15	0.5528	0.1327	0:00:00.276722	1000
7	7	0.7073	0.5454	0:00:00.276399	1000
15	15	0.6991	0.5219	0:00:01.119046	4000
15	15	0.6602	0.413	0:00:00.276526	1000
15	6	0.5386	0.0968	0:00:00.829564	3000
15	15	0.6115	0.2831	0:00:03.620174	13000
15	15	0.5235	0.05894	0:00:00.277257	1000
16	16	0.7675	0.7306	0:00:00.276582	1000
16	7	0.5263	0.06605	0:00:00.276167	1000
16	-1.0	0.0	-1.0	0:00:27.589295	100000
16	0	0.5406	0.1019	0:00:00.276520	1000
16	0	0.545	0.1131	0:00:02.229774	8000
0	0	0.6111	0.2822	0:00:00.275098	1000
0	1	0.5401	0.1008	0:00:00.282763	1000
0	0	0.5401	0.1006	0:00:00.256855	1000
0	16	0.5129	0.03223	0:00:00.277009	1000
0	1	0.5007	0.001819	0:00:09.178154	33000
1	1	0.5118	0.0296	0:00:02.202679	8000
1	3	0.6782	0.4627	0:00:00.276147	1000
1	0	0.5144	0.03622	0:00:00.559637	2000
1	0	0.5137	0.03432	0:00:00.277504	1000
1	3	0.6335	0.3411	0:00:00.277172	1000
3	1	0.5566	0.1423	0:00:00.276350	1000
3	-1.0	0.0	-1.0	0:00:27.786438	100000
3	3	0.7197	0.5819	0:00:00.277659	1000
3	3	0.6281	0.3268	0:00:00.282766	1000
3	3	0.6082	0.2747	0:00:00.277050	1000
4	1	0.5559	0.1405	0:00:00.282236	1000
4	0	0.6207	0.3073	0:00:00.256263	1000
4	1	0.5133	0.03332	0:00:00.282652	1000
4	0	0.6104	0.2804	0:00:00.282663	1000
4	4	0.5242	0.06078	0:00:00.277171	1000
16	0	0.6225	0.3121	0:00:00.277259	1000
16	16	0.7444	0.657	0:00:00.276500	1000
16	4	0.5376	0.09447	0:00:00.276725	1000
16	16	0.5383	0.09627	0:00:00.256665	1000
16	16	0.5472	0.1186	0:00:00.276890	1000
