label	predict	gamma LCB	radius	time	N samples
9	0	0.659	0.4098	0:00:00.277254	1000
12	12	0.5101	0.02524	0:00:00.276318	1000
12	12	0.5601	0.1512	0:00:01.937589	7000
12	12	0.714	0.565	0:00:00.276682	1000
12	12	0.6269	0.3236	0:00:00.276873	1000
12	12	0.5384	0.09645	0:00:00.276255	1000
16	16	0.5037	0.009169	0:00:01.107890	4000
16	19	0.5882	0.2229	0:00:00.276538	1000
16	0	0.8003	0.8428	0:00:00.274812	1000
16	0	0.5477	0.1199	0:00:00.276743	1000
16	0	0.6025	0.2599	0:00:01.106603	4000
19	9	0.5284	0.07127	0:00:00.275011	1000
19	0	0.5963	0.2437	0:00:00.276362	1000
19	0	0.6338	0.342	0:00:00.275814	1000
19	19	0.5346	0.08682	0:00:00.274983	1000
19	19	0.5783	0.1974	0:00:00.276107	1000
3	3	0.5143	0.03576	0:00:00.273938	1000
3	3	0.5336	0.0843	0:00:00.275918	1000
3	3	0.5573	0.1441	0:00:00.276196	1000
3	3	0.5079	0.0199	0:00:00.510694	2000
3	6	0.5236	0.05907	0:00:00.800176	3000
6	3	0.6	0.2534	0:00:00.806396	3000
6	6	0.6674	0.4327	0:00:00.275840	1000
6	6	0.5331	0.08306	0:00:00.275778	1000
6	6	0.6013	0.2568	0:00:00.275709	1000
6	6	0.5237	0.05953	0:00:00.275544	1000
7	14	0.5041	0.01031	0:00:00.552341	2000
7	7	0.655	0.3988	0:00:00.275762	1000
7	7	0.5638	0.1605	0:00:00.276265	1000
7	7	0.6392	0.3563	0:00:00.276186	1000
7	7	0.5604	0.152	0:00:00.255417	1000
10	14	0.5098	0.02466	0:00:00.512048	2000
10	6	0.5396	0.09935	0:00:00.255044	1000
10	10	0.6582	0.4076	0:00:00.256212	1000
10	10	0.7149	0.5679	0:00:00.255627	1000
10	10	0.7022	0.5307	0:00:00.253976	1000
14	6	0.54	0.1003	0:00:00.254151	1000
14	6	0.505	0.01254	0:00:00.530271	2000
14	6	0.5626	0.1577	0:00:00.275383	1000
14	10	0.5868	0.2193	0:00:00.275892	1000
14	6	0.5185	0.04651	0:00:00.277050	1000
2	9	0.8074	0.8683	0:00:00.275997	1000
2	9	0.5605	0.1523	0:00:00.257203	1000
2	6	0.5577	0.145	0:00:00.255517	1000
2	2	0.6357	0.3469	0:00:00.254747	1000
2	18	0.5174	0.04361	0:00:00.276488	1000
6	9	0.5985	0.2494	0:00:00.276216	1000
6	2	0.5137	0.03446	0:00:00.275002	1000
6	6	0.7367	0.6331	0:00:00.277333	1000
6	2	0.5842	0.2128	0:00:00.276344	1000
6	9	0.5477	0.1198	0:00:00.276724	1000
9	11	0.6267	0.3231	0:00:00.276052	1000
9	11	0.7928	0.816	0:00:00.276613	1000
9	11	0.7853	0.7902	0:00:00.276080	1000
9	11	0.7255	0.5992	0:00:00.276128	1000
9	11	0.7656	0.7244	0:00:00.276131	1000
11	2	0.5931	0.2356	0:00:03.591605	13000
11	11	0.6665	0.4303	0:00:00.524706	2000
11	11	0.7371	0.6345	0:00:00.255272	1000
11	11	0.7208	0.5851	0:00:00.275644	1000
11	11	0.6837	0.4782	0:00:00.274816	1000
18	9	0.5133	0.03338	0:00:00.276438	1000
18	9	0.5485	0.1218	0:00:00.276682	1000
18	9	0.7716	0.7441	0:00:00.275932	1000
18	11	0.5712	0.1795	0:00:00.276607	1000
18	9	0.5262	0.06564	0:00:00.276376	1000
1	6	0.568	0.1712	0:00:00.274037	1000
1	13	0.6603	0.4132	0:00:00.275442	1000
1	4	0.6235	0.3148	0:00:00.276354	1000
1	13	0.5172	0.0432	0:00:00.276351	1000
1	13	0.5181	0.04537	0:00:00.275717	1000
4	4	0.5712	0.1794	0:00:00.275315	1000
4	13	0.5629	0.1584	0:00:00.275760	1000
4	6	0.5767	0.1936	0:00:00.552593	2000
4	6	0.5808	0.204	0:00:00.276546	1000
4	4	0.5784	0.1979	0:00:00.276650	1000
6	4	0.5025	0.006265	0:00:01.107476	4000
6	1	0.6423	0.3646	0:00:00.276335	1000
6	4	0.7279	0.6065	0:00:00.275966	1000
6	4	0.707	0.5446	0:00:00.829443	3000
6	4	0.5557	0.1401	0:00:00.276778	1000
13	13	0.7094	0.5518	0:00:00.276059	1000
13	13	0.6054	0.2674	0:00:00.276440	1000
13	13	0.6321	0.3375	0:00:00.276162	1000
13	13	0.6316	0.336	0:00:00.275150	1000
13	13	0.541	0.1028	0:00:00.276058	1000
15	15	0.6828	0.4756	0:00:00.275652	1000
15	15	0.5355	0.08918	0:00:00.276768	1000
15	15	0.6334	0.3408	0:00:00.275278	1000
15	15	0.5161	0.04041	0:00:00.276016	1000
15	15	0.5178	0.04464	0:00:01.105344	4000
2	2	0.5907	0.2294	0:00:00.274800	1000
2	2	0.5543	0.1365	0:00:00.274271	1000
2	4	0.509	0.0226	0:00:00.553401	2000
2	17	0.5497	0.125	0:00:00.276227	1000
2	2	0.7928	0.8162	0:00:00.255424	1000
4	4	0.5479	0.1204	0:00:00.255437	1000
4	4	0.6288	0.3286	0:00:00.256183	1000
4	11	0.512	0.02996	0:00:00.276272	1000
4	4	0.5071	0.01773	0:00:00.275844	1000
4	11	0.5159	0.03986	0:00:00.276052	1000
11	11	0.6298	0.3314	0:00:00.275516	1000
11	11	0.7047	0.5378	0:00:00.275952	1000
11	11	0.6334	0.3409	0:00:00.275602	1000
11	11	0.6867	0.4864	0:00:00.276370	1000
11	11	0.6028	0.2607	0:00:00.275983	1000
14	17	0.6705	0.4412	0:00:00.276390	1000
14	14	0.6096	0.2783	0:00:00.276137	1000
14	4	0.55	0.1256	0:00:00.275671	1000
14	14	0.5351	0.088	0:00:00.275148	1000
14	14	0.5029	0.007186	0:00:01.104502	4000
17	2	0.6043	0.2645	0:00:00.276379	1000
17	17	0.607	0.2715	0:00:00.275935	1000
17	17	0.582	0.207	0:00:00.277234	1000
17	17	0.5366	0.09184	0:00:00.276751	1000
17	-1.0	0.0	-1.0	0:00:27.537624	100000
2	18	0.5094	0.02368	0:00:00.551694	2000
2	2	0.7137	0.5642	0:00:01.379503	5000
2	12	0.601	0.2559	0:00:00.276221	1000
2	16	0.5086	0.0216	0:00:01.104103	4000
2	12	0.5725	0.1827	0:00:00.276451	1000
9	9	0.583	0.2097	0:00:00.276421	1000
9	9	0.6556	0.4006	0:00:00.274941	1000
9	9	0.5921	0.2328	0:00:00.275661	1000
9	9	0.7212	0.5864	0:00:00.275906	1000
9	9	0.6082	0.2745	0:00:00.274414	1000
12	16	0.6386	0.3548	0:00:00.275672	1000
12	12	0.7468	0.6644	0:00:00.275872	1000
12	12	0.6947	0.5091	0:00:00.275566	1000
12	-1.0	0.0	-1.0	0:00:26.894698	100000
12	12	0.5272	0.06828	0:00:00.266743	1000
16	18	0.5056	0.01394	0:00:01.350027	5000
16	12	0.5552	0.1388	0:00:00.276862	1000
16	-1.0	0.0	-1.0	0:00:27.511118	100000
16	16	0.5392	0.09832	0:00:00.276525	1000
16	16	0.561	0.1534	0:00:00.276108	1000
18	18	0.6476	0.3787	0:00:04.973550	18000
18	18	0.5221	0.05535	0:00:00.275426	1000
18	12	0.5406	0.1019	0:00:00.276231	1000
18	18	0.6192	0.3034	0:00:00.551455	2000
18	18	0.7686	0.7342	0:00:00.276783	1000
1	16	0.5583	0.1467	0:00:00.275299	1000
1	1	0.6854	0.4827	0:00:00.275014	1000
1	6	0.517	0.04268	0:00:00.275298	1000
1	7	0.5783	0.1976	0:00:00.281638	1000
1	7	0.6426	0.3653	0:00:00.275938	1000
5	16	0.5326	0.08174	0:00:00.276081	1000
5	16	0.709	0.5505	0:00:00.275769	1000
5	5	0.7204	0.5841	0:00:00.830168	3000
5	16	0.6145	0.2911	0:00:00.277159	1000
5	6	0.5197	0.04942	0:00:00.275937	1000
6	5	0.6025	0.2597	0:00:00.276158	1000
6	5	0.5605	0.1522	0:00:00.274601	1000
6	6	0.5074	0.01867	0:00:00.470711	2000
6	1	0.5293	0.07358	0:00:00.256980	1000
6	5	0.5678	0.1709	0:00:00.255376	1000
7	7	0.8221	0.9233	0:00:00.255991	1000
7	1	0.6056	0.2678	0:00:00.254667	1000
7	7	0.6305	0.3331	0:00:00.255084	1000
7	7	0.6104	0.2804	0:00:00.276380	1000
7	5	0.5213	0.05353	0:00:00.275513	1000
16	1	0.6838	0.4783	0:00:00.255356	1000
16	6	0.5433	0.1089	0:00:00.255651	1000
16	6	0.5089	0.02226	0:00:00.551771	2000
16	16	0.605	0.2664	0:00:00.276255	1000
16	16	0.5191	0.04781	0:00:00.255933	1000
0	0	0.5211	0.05287	0:00:00.275423	1000
0	10	0.5092	0.02316	0:00:00.277017	1000
0	0	0.5187	0.0469	0:00:00.276387	1000
0	6	0.8256	0.937	0:00:00.276180	1000
0	0	0.7256	0.5997	0:00:00.275663	1000
6	6	0.5015	0.00387	0:00:03.317477	12000
6	0	0.5016	0.004034	0:00:08.687234	32000
6	0	0.5572	0.1438	0:00:00.275914	1000
6	6	0.5247	0.06204	0:00:00.275946	1000
6	6	0.5082	0.0205	0:00:00.828450	3000
10	19	0.4999	-0.0001933	0:00:26.989418	98000
10	10	0.6189	0.3027	0:00:00.256292	1000
10	10	0.6167	0.2968	0:00:00.276208	1000
10	19	0.5703	0.177	0:00:00.276688	1000
10	10	0.6638	0.4229	0:00:00.276329	1000
18	0	0.6207	0.3074	0:00:00.276644	1000
18	0	0.5974	0.2465	0:00:00.275576	1000
18	0	0.6243	0.3167	0:00:00.277037	1000
18	0	0.675	0.4539	0:00:00.275552	1000
18	0	0.5696	0.1754	0:00:00.276331	1000
19	19	0.526	0.06514	0:00:00.276138	1000
19	19	0.6071	0.2717	0:00:00.276709	1000
19	19	0.5971	0.2458	0:00:00.276110	1000
19	10	0.5004	0.001095	0:00:11.002382	40000
19	10	0.5229	0.05738	0:00:00.276102	1000
13	13	0.6587	0.4089	0:00:00.275936	1000
13	13	0.586	0.2173	0:00:00.275958	1000
13	13	0.6481	0.3802	0:00:00.276953	1000
13	13	0.6018	0.2581	0:00:00.275948	1000
13	13	0.5414	0.1039	0:00:00.275595	1000
14	14	0.5068	0.01701	0:00:00.512257	2000
14	15	0.5112	0.02814	0:00:00.255386	1000
14	13	0.537	0.09292	0:00:00.275248	1000
14	16	0.5028	0.006964	0:00:01.660880	6000
14	14	0.538	0.09546	0:00:00.276432	1000
15	13	0.562	0.1561	0:00:00.276303	1000
15	19	0.6441	0.3696	0:00:00.256697	1000
15	13	0.5252	0.06319	0:00:00.276605	1000
15	19	0.6187	0.302	0:00:00.255461	1000
15	13	0.5954	0.2414	0:00:00.277338	1000
16	13	0.5118	0.02964	0:00:00.277144	1000
16	19	0.5075	0.01875	0:00:00.276324	1000
16	-1.0	0.0	-1.0	0:00:25.578984	100000
16	16	0.5895	0.2261	0:00:00.233234	1000
16	13	0.5831	0.2098	0:00:00.253544	1000
19	13	0.5044	0.01108	0:00:01.018816	4000
19	19	0.5723	0.1821	0:00:00.270926	1000
19	19	0.5544	0.1369	0:00:01.076541	4000
19	19	0.5652	0.1641	0:00:02.813552	11000
19	14	0.5249	0.06245	0:00:00.255506	1000
2	10	0.6251	0.3189	0:00:00.275735	1000
2	6	0.5232	0.05831	0:00:00.275709	1000
2	2	0.5395	0.09912	0:00:00.275710	1000
2	10	0.5105	0.02631	0:00:00.276889	1000
2	6	0.5321	0.08044	0:00:17.577924	64000
4	12	0.6636	0.4224	0:00:00.255149	1000
4	2	0.5596	0.15	0:00:00.255726	1000
4	6	0.5417	0.1047	0:00:00.277091	1000
4	12	0.5226	0.05678	0:00:00.276596	1000
4	4	0.588	0.2223	0:00:00.275917	1000
6	2	0.5009	0.002177	0:00:08.777541	32000
6	6	0.5267	0.06687	0:00:00.276453	1000
6	6	0.5792	0.1999	0:00:00.276045	1000
6	6	0.5292	0.07322	0:00:00.275847	1000
6	2	0.5012	0.003033	0:00:05.532382	20000
10	2	0.5708	0.1783	0:00:00.255312	1000
10	10	0.5238	0.05979	0:00:00.254997	1000
10	4	0.5105	0.02638	0:00:00.275432	1000
10	10	0.5528	0.1327	0:00:00.275923	1000
10	2	0.6225	0.3121	0:00:00.275450	1000
12	10	0.5495	0.1243	0:00:00.274091	1000
12	12	0.6198	0.3048	0:00:07.409028	27000
12	4	0.5378	0.09483	0:00:00.275993	1000
12	2	0.5579	0.1456	0:00:00.276212	1000
12	12	0.6739	0.4507	0:00:00.275276	1000
1	-1.0	0.0	-1.0	0:00:27.003948	100000
1	6	0.5063	0.01582	0:00:02.818253	11000
1	11	0.5961	0.2432	0:00:00.276795	1000
1	1	0.8032	0.8531	0:00:00.275330	1000
1	18	0.5118	0.02952	0:00:00.276896	1000
6	12	0.5015	0.003716	0:00:06.057851	22000
6	18	0.6052	0.2669	0:00:00.828301	3000
6	18	0.584	0.2122	0:00:00.275728	1000
6	6	0.5241	0.06049	0:00:11.559879	42000
6	18	0.5379	0.09506	0:00:00.274955	1000
11	11	0.6262	0.3218	0:00:00.830142	3000
11	11	0.5786	0.1983	0:00:00.829926	3000
11	-1.0	0.0	-1.0	0:00:26.373582	100000
11	11	0.5495	0.1244	0:00:00.276808	1000
11	11	0.5751	0.1894	0:00:00.276049	1000
12	18	0.5074	0.01854	0:00:02.461504	9000
12	12	0.5976	0.2471	0:00:00.275816	1000
12	12	0.6713	0.4436	0:00:00.276165	1000
12	11	0.5226	0.05663	0:00:00.275947	1000
12	12	0.5478	0.1202	0:00:00.276540	1000
18	6	0.599	0.2508	0:00:00.277802	1000
18	6	0.5922	0.2332	0:00:00.275988	1000
18	18	0.682	0.4733	0:00:00.276028	1000
18	6	0.5396	0.09933	0:00:00.256377	1000
18	18	0.5166	0.04162	0:00:00.767258	3000
3	-1.0	0.0	-1.0	0:00:27.390936	100000
3	3	0.5996	0.2522	0:00:00.276575	1000
3	3	0.6347	0.3442	0:00:00.275963	1000
3	3	0.5341	0.08552	0:00:14.047684	51000
3	7	0.5563	0.1417	0:00:00.276454	1000
7	7	0.6254	0.3196	0:00:00.275915	1000
7	10	0.5628	0.158	0:00:01.105448	4000
7	10	0.5276	0.06916	0:00:00.255067	1000
7	7	0.8153	0.8977	0:00:00.254703	1000
7	7	0.5321	0.08063	0:00:00.275409	1000
10	10	0.5254	0.06375	0:00:00.275744	1000
10	10	0.5813	0.2051	0:00:00.551215	2000
10	7	0.5659	0.1661	0:00:00.255743	1000
10	10	0.5183	0.04593	0:00:00.255766	1000
10	10	0.5081	0.02041	0:00:00.255852	1000
15	7	0.5218	0.05476	0:00:02.747463	10000
15	10	0.527	0.06781	0:00:00.275805	1000
15	18	0.5177	0.04443	0:00:00.256335	1000
15	18	0.6173	0.2984	0:00:00.234910	1000
15	7	0.531	0.07773	0:00:00.276101	1000
18	18	0.6107	0.2811	0:00:00.276100	1000
18	18	0.6102	0.2799	0:00:00.275643	1000
18	10	0.599	0.2507	0:00:00.277037	1000
18	18	0.5019	0.00487	0:00:03.597142	13000
18	7	0.699	0.5214	0:00:00.276044	1000
2	5	0.5928	0.2348	0:00:00.276057	1000
2	5	0.6328	0.3393	0:00:00.276726	1000
2	10	0.612	0.2845	0:00:00.276465	1000
2	5	0.7855	0.791	0:00:02.211796	8000
2	5	0.5319	0.08015	0:00:00.276164	1000
5	5	0.7434	0.654	0:00:00.275946	1000
5	2	0.5835	0.2109	0:00:00.282036	1000
5	5	0.5423	0.1062	0:00:00.255780	1000
5	10	0.5558	0.1404	0:00:00.255378	1000
5	5	0.6228	0.3128	0:00:00.275955	1000
10	10	0.6217	0.3099	0:00:00.276579	1000
10	10	0.6442	0.3696	0:00:00.256598	1000
10	10	0.6021	0.2589	0:00:00.254853	1000
10	10	0.6956	0.5118	0:00:00.275094	1000
10	10	0.5125	0.03125	0:00:00.276077	1000
18	2	0.5598	0.1505	0:00:04.973836	18000
18	19	0.5808	0.204	0:00:00.276403	1000
18	18	0.5774	0.1951	0:00:00.275172	1000
18	5	0.5835	0.2109	0:00:00.276301	1000
18	18	0.5048	0.01198	0:00:01.107039	4000
19	18	0.5777	0.1959	0:00:00.276857	1000
19	5	0.6298	0.3314	0:00:00.276442	1000
19	18	0.5841	0.2125	0:00:00.276228	1000
19	18	0.6185	0.3015	0:00:00.276914	1000
19	5	0.5149	0.03727	0:00:00.276423	1000
0	7	0.5018	0.004401	0:00:02.209833	8000
0	0	0.5232	0.05831	0:00:00.276404	1000
0	6	0.5902	0.2282	0:00:00.552217	2000
0	0	0.5178	0.04454	0:00:00.275299	1000
0	0	0.5755	0.1905	0:00:00.277174	1000
6	6	0.5129	0.03245	0:00:00.510757	2000
6	0	0.6219	0.3104	0:00:00.254556	1000
6	-1.0	0.0	-1.0	0:00:27.338647	100000
6	6	0.5567	0.1427	0:00:00.276304	1000
6	7	0.5216	0.05414	0:00:00.275861	1000
7	7	0.7061	0.542	0:00:00.277102	1000
7	7	0.513	0.03251	0:00:00.277110	1000
7	15	0.5486	0.1221	0:00:00.276055	1000
7	15	0.5525	0.1321	0:00:00.275116	1000
7	7	0.7071	0.5449	0:00:00.275407	1000
15	15	0.699	0.5214	0:00:01.657377	6000
15	15	0.66	0.4124	0:00:00.276785	1000
15	6	0.5384	0.09644	0:00:01.081142	4000
15	15	0.6113	0.2827	0:00:04.123648	15000
15	15	0.5233	0.05842	0:00:00.274726	1000
16	16	0.7672	0.7296	0:00:00.274906	1000
16	7	0.5264	0.0662	0:00:00.276092	1000
16	-1.0	0.0	-1.0	0:00:27.552358	100000
16	0	0.5403	0.1012	0:00:00.275976	1000
16	0	0.5449	0.1129	0:00:02.764845	10000
0	0	0.6109	0.2817	0:00:00.275235	1000
0	1	0.5399	0.1003	0:00:00.276677	1000
0	0	0.54	0.1004	0:00:00.276406	1000
0	16	0.5127	0.0318	0:00:00.552787	2000
0	1	0.5006	0.001412	0:00:13.219263	48000
1	1	0.5116	0.02903	0:00:02.745058	10000
1	3	0.6781	0.4624	0:00:00.258393	1000
1	0	0.5143	0.03586	0:00:00.802427	3000
1	0	0.5135	0.03386	0:00:00.276365	1000
1	3	0.6332	0.3404	0:00:00.275456	1000
3	1	0.5563	0.1415	0:00:00.276519	1000
3	-1.0	0.0	-1.0	0:00:27.516116	100000
3	3	0.7195	0.5813	0:00:00.276896	1000
3	3	0.6279	0.3263	0:00:00.276541	1000
3	3	0.6081	0.2743	0:00:00.276237	1000
4	1	0.5558	0.1404	0:00:00.276455	1000
4	0	0.6206	0.3069	0:00:00.275782	1000
4	1	0.5131	0.03283	0:00:00.276355	1000
4	0	0.6103	0.2801	0:00:00.275563	1000
4	4	0.524	0.0602	0:00:00.276317	1000
16	0	0.6223	0.3116	0:00:00.274931	1000
16	16	0.7443	0.6567	0:00:00.276207	1000
16	4	0.5374	0.0938	0:00:00.277463	1000
16	16	0.5381	0.09561	0:00:00.276098	1000
16	16	0.5471	0.1184	0:00:00.276374	1000
