label	predict	radius	time
16	-1.0	-1.0	0:02:32.780951
16	16	0.4574	0:00:32.007549
16	16	0.2737	0:00:10.405274
16	9	0.1965	0:00:37.451752
18	-1.0	-1.0	0:02:35.759428
18	10	0.2434	0:00:36.527128
18	-1.0	-1.0	0:02:44.500704
18	16	0.382	0:00:11.154452
18	10	0.1664	0:00:10.377867
3	6	0.08664	0:00:34.209758
3	-1.0	-1.0	0:02:31.593706
3	4	0.4479	0:00:23.761457
3	-1.0	-1.0	0:02:30.655816
3	3	0.203	0:01:17.669255
4	-1.0	-1.0	0:02:40.331077
4	4	0.5917	0:00:08.921829
4	4	0.2977	0:00:36.528983
4	-1.0	-1.0	0:02:43.998897
4	16	0.3815	0:00:40.768112
6	16	0.2379	0:00:39.191103
6	6	0.3173	0:00:10.482009
6	7	0.2872	0:00:19.891073
6	-1.0	-1.0	0:02:39.696538
6	6	0.2941	0:00:08.095442
7	7	0.7137	0:00:52.537624
7	-1.0	-1.0	0:02:47.456981
7	-1.0	-1.0	0:02:45.130538
7	7	0.5683	0:01:06.351757
7	7	0.4591	0:01:13.948343
16	-1.0	-1.0	0:02:29.098988
16	-1.0	-1.0	0:02:37.871074
16	-1.0	-1.0	0:02:27.381148
16	16	0.9005	0:00:25.887702
16	16	0.399	0:00:10.908578
4	15	0.3973	0:00:33.560321
4	11	0.2117	0:00:11.876876
4	15	0.1777	0:00:19.462303
4	4	0.4608	0:00:17.088406
4	4	0.07315	0:01:46.587503
6	7	0.1784	0:01:48.329455
6	-1.0	-1.0	0:02:42.646234
6	11	0.07462	0:01:36.394842
6	6	0.5004	0:00:10.511161
6	7	0.1023	0:00:24.387130
7	-1.0	-1.0	0:02:39.539085
7	15	0.6419	0:00:23.627777
7	7	0.6126	0:01:43.099417
7	-1.0	-1.0	0:02:24.885792
7	7	0.3988	0:00:11.584617
11	4	0.4898	0:00:11.547348
11	6	0.3475	0:00:06.707935
11	11	0.1856	0:01:47.269381
11	6	0.249	0:00:33.232470
11	-1.0	-1.0	0:02:38.509247
15	15	0.2813	0:00:08.921420
15	-1.0	-1.0	0:02:33.870116
15	7	0.1962	0:00:11.190042
15	6	0.1452	0:00:27.396649
15	6	0.3622	0:00:11.658092
1	14	0.1718	0:00:11.432072
1	17	0.0611	0:01:15.924414
1	3	0.4821	0:00:11.562049
1	17	0.1419	0:00:20.970656
1	2	0.2363	0:00:11.699405
2	14	0.3354	0:00:19.992770
2	17	0.06379	0:01:20.721148
2	14	0.4162	0:00:11.313612
2	-1.0	-1.0	0:02:48.232518
2	14	0.259	0:00:10.483995
3	1	0.1424	0:00:22.910499
3	14	0.09737	0:00:34.251253
3	2	0.2907	0:01:37.968379
3	-1.0	-1.0	0:02:45.394627
3	2	0.1469	0:00:07.746094
14	14	0.3003	0:00:07.920176
14	-1.0	-1.0	0:02:46.665587
14	-1.0	-1.0	0:02:44.776255
14	-1.0	-1.0	0:02:37.715883
14	2	0.3435	0:00:18.329851
17	-1.0	-1.0	0:02:40.615218
17	-1.0	-1.0	0:02:41.260950
17	2	0.3065	0:00:11.805342
17	14	0.09735	0:00:32.709348
17	-1.0	-1.0	0:02:37.776421
3	-1.0	-1.0	0:02:43.506509
3	18	0.1492	0:00:36.425663
3	-1.0	-1.0	0:02:40.593303
3	15	0.1301	0:00:50.994788
3	18	0.4457	0:02:45.138725
7	7	0.6314	0:00:12.220495
7	7	0.5827	0:00:11.615282
7	7	0.4295	0:00:10.156412
7	7	0.3758	0:00:09.325693
7	7	0.4171	0:00:11.525398
13	-1.0	-1.0	0:02:48.533308
13	3	0.08153	0:02:00.103127
13	3	0.2098	0:00:12.887527
13	7	0.4435	0:00:07.914157
13	-1.0	-1.0	0:02:33.302731
15	18	0.1003	0:01:40.255812
15	-1.0	-1.0	0:02:41.799189
15	-1.0	-1.0	0:02:30.094980
15	18	0.2571	0:00:11.796693
15	-1.0	-1.0	0:02:34.918457
18	18	0.4756	0:00:08.112544
18	7	0.196	0:00:09.602736
18	18	0.2294	0:00:25.675526
18	-1.0	-1.0	0:02:31.099931
18	18	0.1066	0:01:16.297707
1	2	0.3862	0:00:11.261399
1	-1.0	-1.0	0:02:50.109088
1	-1.0	-1.0	0:02:36.816015
1	2	0.2897	0:00:12.789632
1	10	0.285	0:00:23.152169
2	-1.0	-1.0	0:02:28.821376
2	9	0.09434	0:00:26.323351
2	2	0.3652	0:00:55.081731
2	2	0.2733	0:01:29.797179
2	10	0.433	0:02:44.229042
4	-1.0	-1.0	0:02:34.300132
4	-1.0	-1.0	0:02:21.477247
4	4	0.4218	0:00:10.782413
4	2	0.1642	0:00:11.878800
4	-1.0	-1.0	0:02:42.035943
9	2	0.2986	0:00:34.036641
9	-1.0	-1.0	0:02:27.973546
9	-1.0	-1.0	0:02:34.716402
9	-1.0	-1.0	0:02:38.867134
9	-1.0	-1.0	0:02:35.811117
10	9	0.1243	0:00:45.884756
10	-1.0	-1.0	0:02:34.786788
10	10	0.5012	0:00:11.570139
10	10	0.1322	0:00:24.792706
10	-1.0	-1.0	0:02:37.351116
3	-1.0	-1.0	0:02:26.550936
3	8	0.1811	0:00:39.504452
3	4	0.08244	0:00:34.827745
3	8	0.5462	0:00:12.095021
3	-1.0	-1.0	0:02:36.046122
4	4	0.07136	0:01:28.274873
4	3	0.4532	0:00:15.176328
4	-1.0	-1.0	0:02:32.920298
4	4	0.4002	0:00:11.825357
4	-1.0	-1.0	0:02:45.307642
6	6	0.3376	0:01:06.056017
6	6	0.263	0:00:36.627646
6	6	0.388	0:00:17.268198
6	8	0.373	0:00:15.767050
6	-1.0	-1.0	0:02:35.220921
8	8	0.2094	0:00:35.080204
8	8	0.2588	0:00:27.273545
8	8	0.4707	0:00:12.145158
8	8	0.1839	0:00:37.633089
8	8	0.3799	0:00:08.241671
12	-1.0	-1.0	0:02:42.092776
12	-1.0	-1.0	0:02:40.672255
12	8	0.2732	0:00:22.937731
12	8	0.1189	0:01:37.112340
12	8	0.1356	0:01:14.910243
7	7	0.2624	0:00:11.749115
7	7	0.6184	0:00:07.646586
7	7	0.5711	0:00:08.073990
7	7	0.5147	0:00:11.329232
7	7	0.7052	0:00:11.656766
11	-1.0	-1.0	0:02:20.520279
11	17	0.1098	0:00:36.110180
11	12	0.2122	0:00:16.255068
11	11	0.589	0:00:57.941628
11	12	0.1135	0:01:03.235943
12	12	0.6637	0:00:33.533027
12	12	0.4857	0:00:24.706473
12	12	0.4691	0:00:09.009353
12	12	0.5229	0:00:44.670244
12	12	0.1239	0:00:36.638211
16	16	0.2071	0:00:07.707049
16	16	0.5247	0:00:33.541570
16	16	0.2875	0:00:10.061131
16	16	0.542	0:00:07.952482
16	16	0.7566	0:00:08.359109
17	12	0.06629	0:02:12.548660
17	12	0.08491	0:01:05.381162
17	12	0.2398	0:00:11.390432
17	-1.0	-1.0	0:02:42.809902
17	12	0.3514	0:00:10.602072
0	0	0.2226	0:00:08.249568
0	0	0.404	0:00:11.548406
0	-1.0	-1.0	0:02:26.599799
0	-1.0	-1.0	0:02:37.499807
0	6	0.3498	0:00:15.512836
1	-1.0	-1.0	0:02:20.188690
1	1	0.3828	0:00:13.310052
1	1	0.2712	0:00:09.597900
1	11	0.08085	0:00:47.568645
1	-1.0	-1.0	0:02:31.602959
6	6	0.7399	0:00:10.263093
6	6	0.5575	0:00:12.076376
6	-1.0	-1.0	0:02:44.777872
6	6	0.6661	0:00:11.588883
6	0	0.09056	0:01:05.614947
11	-1.0	-1.0	0:02:22.208744
11	11	0.3655	0:00:11.221167
11	-1.0	-1.0	0:02:33.662744
11	-1.0	-1.0	0:02:41.813407
11	11	0.05856	0:01:41.253269
18	-1.0	-1.0	0:02:38.040100
18	11	0.3915	0:01:25.294083
18	1	0.2465	0:00:14.390175
18	0	0.1257	0:00:29.662068
18	1	0.4412	0:00:11.325913
5	18	0.06698	0:02:48.909174
5	-1.0	-1.0	0:02:45.330067
5	5	0.1249	0:00:42.089037
5	-1.0	-1.0	0:02:30.974354
5	-1.0	-1.0	0:02:36.709626
13	13	0.2992	0:00:38.942899
13	5	0.1947	0:02:34.834301
13	-1.0	-1.0	0:02:31.055801
13	-1.0	-1.0	0:02:36.036534
13	18	0.09324	0:00:44.704992
15	18	0.1951	0:00:24.598772
15	-1.0	-1.0	0:02:31.751795
15	13	0.1672	0:00:17.631786
15	18	0.2367	0:01:02.089976
15	-1.0	-1.0	0:02:35.447493
17	-1.0	-1.0	0:02:45.909114
17	-1.0	-1.0	0:02:41.086521
17	-1.0	-1.0	0:02:28.244654
17	-1.0	-1.0	0:02:39.183157
17	13	0.2356	0:00:46.071344
18	18	0.4786	0:00:07.646159
18	-1.0	-1.0	0:02:32.431174
18	18	0.2121	0:00:25.786051
18	18	0.3514	0:00:09.271942
18	5	0.1172	0:01:12.636248
1	-1.0	-1.0	0:02:43.862406
1	1	0.04574	0:02:30.177979
1	-1.0	-1.0	0:02:21.915745
1	-1.0	-1.0	0:02:37.381267
1	-1.0	-1.0	0:02:47.874441
5	5	0.2767	0:00:11.807067
5	13	0.5031	0:01:49.599092
5	5	0.327	0:00:34.191412
5	-1.0	-1.0	0:02:22.939156
5	5	0.266	0:00:24.138404
8	8	0.1658	0:00:37.223633
8	8	0.1596	0:00:11.803448
8	8	0.2217	0:00:09.296330
8	-1.0	-1.0	0:02:38.150160
8	8	0.4417	0:00:21.947767
13	5	0.123	0:00:17.842456
13	13	0.07823	0:01:33.887419
13	-1.0	-1.0	0:02:38.699286
13	5	0.358	0:00:08.221284
13	-1.0	-1.0	0:02:43.153504
18	18	0.2122	0:01:03.305991
18	13	0.07414	0:00:48.378109
18	13	0.3155	0:00:12.101301
18	-1.0	-1.0	0:02:31.487007
18	1	0.08317	0:01:13.491464
3	-1.0	-1.0	0:02:47.935695
3	4	0.09573	0:00:47.641490
3	6	0.1781	0:00:07.981638
3	4	0.1326	0:00:24.513422
3	3	0.1421	0:00:10.408396
4	4	0.1437	0:00:29.950536
4	-1.0	-1.0	0:02:26.363818
4	-1.0	-1.0	0:02:58.406227
4	-1.0	-1.0	0:02:39.828173
4	-1.0	-1.0	0:02:42.353061
6	-1.0	-1.0	0:02:49.297055
6	-1.0	-1.0	0:02:46.397939
6	-1.0	-1.0	0:02:58.476977
6	6	0.1919	0:00:09.466795
6	-1.0	-1.0	0:02:58.557602
10	12	0.228	0:00:14.491018
10	10	0.1854	0:00:12.151008
10	10	0.2438	0:00:13.358513
10	12	0.3999	0:00:23.689218
10	10	0.148	0:00:21.946109
12	12	0.2324	0:00:12.578820
12	12	0.6185	0:00:11.517409
12	12	0.2584	0:00:07.855185
12	-1.0	-1.0	0:02:38.437693
12	12	0.07687	0:00:31.291792
2	-1.0	-1.0	0:02:44.085068
2	-1.0	-1.0	0:02:42.382056
2	11	0.06952	0:01:45.885238
2	-1.0	-1.0	0:02:42.821722
2	2	0.1961	0:00:11.279356
5	5	0.1077	0:01:27.652191
5	17	0.07962	0:02:41.617412
5	17	0.3822	0:00:09.579679
5	-1.0	-1.0	0:02:54.576816
5	5	0.09342	0:01:42.004751
10	17	0.1991	0:00:26.163373
10	17	0.128	0:00:49.323934
10	17	0.2476	0:00:15.913836
10	5	0.1375	0:00:56.798038
10	17	0.118	0:01:08.652861
11	2	0.1004	0:00:52.540835
11	2	0.3357	0:01:05.419723
11	17	0.2911	0:00:12.058545
11	-1.0	-1.0	0:02:43.196098
11	5	0.3004	0:00:11.110030
17	-1.0	-1.0	0:02:43.495323
17	17	0.1292	0:00:50.174856
17	17	0.148	0:00:35.000235
17	-1.0	-1.0	0:02:52.764926
17	5	0.1792	0:00:28.492019
5	17	0.08976	0:01:11.628466
5	7	0.04517	0:01:44.590771
5	-1.0	-1.0	0:02:52.670909
5	17	0.08944	0:01:18.873293
5	5	0.09309	0:00:49.049143
7	7	0.2825	0:00:07.921270
7	7	0.3752	0:00:11.890843
7	7	0.2104	0:00:24.022095
7	7	0.7497	0:00:36.329609
7	7	0.7229	0:00:21.424875
10	-1.0	-1.0	0:02:55.062236
10	10	0.122	0:00:38.449419
10	-1.0	-1.0	0:02:52.743223
10	5	0.4347	0:00:07.527273
10	5	0.1644	0:00:19.722126
13	-1.0	-1.0	0:02:34.309031
13	-1.0	-1.0	0:02:31.621464
13	5	0.2331	0:00:05.818712
13	-1.0	-1.0	0:01:54.079580
13	-1.0	-1.0	0:01:49.549508
17	-1.0	-1.0	0:01:49.227821
17	5	0.3122	0:00:05.264704
17	5	0.4804	0:00:05.670900
17	-1.0	-1.0	0:01:47.573442
17	17	0.216	0:00:28.697158
0	0	0.1639	0:00:11.630751
0	-1.0	-1.0	0:01:46.940641
0	12	0.1651	0:00:05.125455
0	14	0.04486	0:01:25.112831
0	0	0.219	0:01:46.490813
4	12	0.1261	0:00:23.983196
4	4	0.2804	0:00:10.045354
4	-1.0	-1.0	0:01:27.489613
4	12	0.1363	0:00:14.201805
4	14	0.3266	0:00:05.176516
9	14	0.2788	0:00:11.652876
9	4	0.2765	0:00:05.158665
9	-1.0	-1.0	0:01:28.997125
9	9	0.09379	0:00:32.758842
9	0	0.07436	0:01:04.012427
12	-1.0	-1.0	0:01:25.136434
12	-1.0	-1.0	0:01:40.521765
12	-1.0	-1.0	0:01:38.321849
12	-1.0	-1.0	0:01:42.425393
12	9	0.1196	0:01:15.274685
14	-1.0	-1.0	0:01:38.009663
14	-1.0	-1.0	0:01:37.575177
14	14	0.0783	0:00:26.387680
14	0	0.114	0:00:18.031304
14	0	0.4397	0:00:59.299430
