label	predict	radius	time
11	12	0.1121	0:00:27.701187
12	12	0.6642	0:00:13.585103
12	12	0.4865	0:00:16.062657
12	12	0.4695	0:00:07.478868
12	12	0.5207	0:00:19.263445
12	12	0.124	0:00:12.101228
16	16	0.2086	0:00:07.335246
16	16	0.5256	0:00:24.292900
16	16	0.2833	0:00:06.343946
16	16	0.5405	0:00:05.146408
16	16	0.7558	0:00:06.749865
17	12	0.06381	0:01:20.538338
17	12	0.08534	0:00:34.174016
17	12	0.2413	0:00:06.202949
17	-1.0	-1.0	0:02:06.598696
17	12	0.3508	0:00:05.193696
0	0	0.226	0:00:05.224802
0	0	0.4068	0:00:05.167097
0	-1.0	-1.0	0:01:41.184491
0	6	0.1346	0:02:42.156431
0	6	0.3484	0:00:13.009407
1	-1.0	-1.0	0:03:01.388313
1	1	0.3823	0:00:14.132121
1	1	0.268	0:00:13.505174
1	11	0.08296	0:00:40.844908
1	-1.0	-1.0	0:03:02.660703
6	6	0.7417	0:00:14.589211
6	6	0.5569	0:00:08.296075
6	-1.0	-1.0	0:03:04.197539
6	6	0.6656	0:00:11.580022
6	0	0.09127	0:00:50.692546
11	-1.0	-1.0	0:03:14.104645
11	11	0.366	0:00:12.046193
11	-1.0	-1.0	0:02:49.499320
11	-1.0	-1.0	0:02:53.282591
11	11	0.05258	0:01:31.933584
18	-1.0	-1.0	0:02:55.100915
18	11	0.3922	0:01:01.523864
18	1	0.2468	0:00:13.407177
18	0	0.1229	0:00:30.924378
18	1	0.4398	0:00:11.331227
5	18	0.06411	0:02:04.363542
5	5	0.05179	0:02:49.130909
5	5	0.1231	0:00:22.092639
5	-1.0	-1.0	0:03:04.291602
5	-1.0	-1.0	0:02:57.829900
13	13	0.2988	0:00:22.832405
13	5	0.1937	0:02:25.023347
13	-1.0	-1.0	0:02:52.562647
13	-1.0	-1.0	0:02:42.820032
13	18	0.09379	0:00:41.619265
15	18	0.1967	0:00:22.266170
15	-1.0	-1.0	0:02:40.933028
15	13	0.1669	0:00:24.392835
15	18	0.2356	0:00:48.822015
15	-1.0	-1.0	0:02:40.925036
17	-1.0	-1.0	0:03:03.368385
17	5	0.3266	0:02:22.473560
17	-1.0	-1.0	0:02:44.474876
17	-1.0	-1.0	0:02:46.090178
17	13	0.2351	0:00:49.894672
18	18	0.479	0:00:13.116084
18	-1.0	-1.0	0:02:43.056928
18	18	0.2038	0:00:09.769460
18	18	0.3535	0:00:12.699580
18	5	0.1202	0:01:12.350987
1	1	0.05316	0:02:41.473636
1	1	0.04711	0:02:08.447536
1	-1.0	-1.0	0:02:45.582740
1	1	0.03856	0:02:25.801679
1	-1.0	-1.0	0:03:06.575380
5	5	0.2754	0:00:09.990312
5	13	0.5045	0:01:51.016804
5	5	0.3259	0:00:18.698285
5	-1.0	-1.0	0:02:45.978515
5	5	0.2651	0:00:22.352863
8	8	0.1641	0:00:22.039422
8	8	0.1599	0:00:08.071675
8	8	0.2216	0:00:07.352124
8	-1.0	-1.0	0:02:59.941761
8	8	0.4429	0:00:22.304040
13	5	0.1214	0:00:25.691173
13	13	0.0803	0:01:13.365128
13	-1.0	-1.0	0:02:56.420116
13	5	0.3601	0:00:11.381416
13	-1.0	-1.0	0:02:40.337071
18	18	0.2114	0:00:51.907557
18	13	0.06849	0:00:33.709688
18	13	0.3163	0:00:12.642112
18	-1.0	-1.0	0:03:04.479048
18	1	0.08094	0:00:52.143003
3	-1.0	-1.0	0:02:47.820865
3	4	0.09599	0:00:44.079361
3	6	0.1791	0:00:11.501354
3	4	0.1258	0:00:24.560256
3	3	0.1409	0:00:11.475526
4	4	0.1428	0:00:41.295467
4	-1.0	-1.0	0:02:48.107539
4	-1.0	-1.0	0:02:23.287392
4	-1.0	-1.0	0:02:21.509418
4	-1.0	-1.0	0:02:44.407194
6	-1.0	-1.0	0:02:36.001531
6	-1.0	-1.0	0:02:39.277306
6	-1.0	-1.0	0:02:46.227929
6	6	0.1898	0:00:11.551579
6	-1.0	-1.0	0:02:39.019377
10	12	0.2279	0:00:10.597299
10	10	0.1849	0:00:12.095678
10	10	0.2442	0:00:13.497721
10	12	0.4011	0:00:08.767950
10	10	0.146	0:00:20.856279
12	12	0.232	0:00:11.955106
12	12	0.6185	0:00:12.743077
12	12	0.258	0:00:07.236127
12	-1.0	-1.0	0:02:24.416842
12	12	0.07293	0:00:29.736402
2	-1.0	-1.0	0:02:45.713067
2	10	0.1339	0:01:59.853304
2	11	0.06402	0:01:06.502097
2	-1.0	-1.0	0:02:29.909082
2	2	0.1949	0:00:10.495279
5	5	0.106	0:00:51.046130
5	17	0.07825	0:01:51.936807
5	17	0.3839	0:00:11.175695
5	-1.0	-1.0	0:02:46.776196
5	5	0.0931	0:01:20.859422
10	17	0.199	0:00:24.982418
10	17	0.1272	0:00:35.730127
10	17	0.2473	0:00:11.548241
10	5	0.1369	0:00:36.757554
10	17	0.1182	0:00:50.879001
11	2	0.1018	0:00:37.560226
11	2	0.333	0:00:49.230706
11	17	0.2917	0:00:11.313046
11	-1.0	-1.0	0:02:38.044593
11	5	0.3021	0:00:11.627376
17	-1.0	-1.0	0:02:33.662617
17	17	0.1291	0:00:34.647116
17	17	0.1467	0:00:36.413356
17	-1.0	-1.0	0:02:34.404570
17	5	0.1817	0:00:18.054091
5	17	0.08567	0:00:50.046999
5	7	0.03915	0:01:13.284466
5	-1.0	-1.0	0:02:32.305395
5	17	0.08858	0:00:50.746570
5	5	0.0951	0:00:39.026314
7	7	0.2809	0:00:11.223469
7	7	0.3744	0:00:09.342314
7	7	0.2111	0:00:11.732140
7	7	0.7501	0:00:34.410160
7	7	0.7228	0:00:11.826407
10	-1.0	-1.0	0:02:36.341853
10	10	0.1212	0:00:19.152885
10	-1.0	-1.0	0:02:27.554389
10	5	0.434	0:00:10.010301
10	5	0.1646	0:00:09.428059
13	-1.0	-1.0	0:02:40.523657
13	-1.0	-1.0	0:02:48.775269
13	5	0.2334	0:00:10.149627
13	-1.0	-1.0	0:02:39.024299
13	-1.0	-1.0	0:02:52.871997
17	-1.0	-1.0	0:02:37.625099
17	5	0.3135	0:00:08.729766
17	5	0.4782	0:00:11.785061
17	-1.0	-1.0	0:02:51.104152
17	17	0.2169	0:00:35.897276
0	0	0.1629	0:00:26.608863
0	-1.0	-1.0	0:02:51.754591
0	12	0.168	0:00:07.536240
0	14	0.04249	0:01:34.731966
0	0	0.2241	0:01:47.485528
4	12	0.1246	0:00:38.812791
4	4	0.2789	0:00:11.381683
4	-1.0	-1.0	0:02:42.378871
4	12	0.135	0:00:24.225154
4	14	0.3264	0:00:10.435349
9	14	0.2776	0:00:21.429793
9	4	0.2788	0:00:11.566581
9	-1.0	-1.0	0:02:39.273842
9	9	0.09408	0:00:47.631281
9	0	0.07516	0:01:31.567914
12	-1.0	-1.0	0:02:47.194925
12	-1.0	-1.0	0:02:52.823247
12	-1.0	-1.0	0:02:42.559269
12	-1.0	-1.0	0:02:46.576157
12	9	0.1213	0:01:29.634061
14	-1.0	-1.0	0:02:35.921464
14	-1.0	-1.0	0:02:31.234394
14	14	0.07805	0:00:34.292762
14	0	0.1124	0:00:20.053655
14	0	0.4401	0:00:48.788312
