label	predict	radius	time
12	12	0.03943	0:01:46.723097
17	-1.0	-1.0	0:02:05.184702
17	10	0.2207	0:00:05.577411
17	12	0.2055	0:00:05.840170
17	10	0.9281	0:00:05.154595
17	-1.0	-1.0	0:01:34.218819
0	0	0.1092	0:00:59.997779
0	-1.0	-1.0	0:01:34.448865
0	-1.0	-1.0	0:01:49.975764
0	0	0.3581	0:00:11.432648
0	0	0.2083	0:00:27.577526
6	11	0.07596	0:00:26.977232
6	8	0.2672	0:00:26.730712
6	-1.0	-1.0	0:01:52.073424
6	-1.0	-1.0	0:01:26.717891
6	-1.0	-1.0	0:01:40.165799
8	-1.0	-1.0	0:01:41.134751
8	-1.0	-1.0	0:01:53.352725
8	0	0.2276	0:00:37.399843
8	8	0.2341	0:00:12.721802
8	0	0.1764	0:00:05.295854
11	6	0.3377	0:00:11.045242
11	0	0.1598	0:00:05.889748
11	0	0.1489	0:00:06.096213
11	8	0.4197	0:00:05.465976
11	8	0.2206	0:00:08.560883
12	8	0.05796	0:00:47.099982
12	12	0.131	0:01:06.200341
12	8	0.3105	0:00:19.791231
12	8	0.1545	0:00:26.998176
12	0	0.1426	0:00:26.445319
0	-1.0	-1.0	0:01:36.215460
0	0	0.314	0:00:05.155643
0	0	0.3144	0:00:05.538728
0	-1.0	-1.0	0:01:42.622935
0	2	0.0539	0:00:27.058039
2	2	0.04434	0:00:55.863399
2	2	0.2588	0:00:08.983154
2	2	0.5871	0:00:23.541029
2	2	0.2042	0:00:05.298699
2	-1.0	-1.0	0:01:41.250003
9	9	0.1701	0:00:13.890713
9	-1.0	-1.0	0:01:48.531319
9	-1.0	-1.0	0:01:53.370496
9	-1.0	-1.0	0:02:02.687067
9	0	0.335	0:00:06.487174
11	-1.0	-1.0	0:01:26.297884
11	-1.0	-1.0	0:02:10.912932
11	-1.0	-1.0	0:01:53.755811
11	-1.0	-1.0	0:02:13.502474
11	-1.0	-1.0	0:01:58.642475
18	2	0.1662	0:00:32.244588
18	0	0.3619	0:00:05.970038
18	9	0.07939	0:00:20.469156
18	-1.0	-1.0	0:02:10.467979
18	0	0.1144	0:00:21.691279
1	1	0.07081	0:00:44.742165
1	-1.0	-1.0	0:01:34.658628
1	6	0.2718	0:00:06.307757
1	-1.0	-1.0	0:01:43.031227
1	-1.0	-1.0	0:01:48.397912
4	6	0.07696	0:00:45.592221
4	6	0.3073	0:00:05.311638
4	6	0.4409	0:00:07.227126
4	6	0.3691	0:00:09.082249
4	6	0.2639	0:00:05.303349
6	4	0.1949	0:01:05.326197
6	6	0.3191	0:00:05.693235
6	-1.0	-1.0	0:01:57.014261
6	-1.0	-1.0	0:01:48.670685
6	-1.0	-1.0	0:01:38.835627
16	16	0.5237	0:00:05.141445
16	16	0.0516	0:01:41.856097
16	4	0.06166	0:01:03.096756
16	-1.0	-1.0	0:02:17.119741
16	16	0.05643	0:00:53.547105
17	6	0.1235	0:00:11.450778
17	16	0.309	0:00:19.063003
17	-1.0	-1.0	0:02:08.693322
17	-1.0	-1.0	0:01:35.646542
17	17	0.1453	0:00:07.220805
2	13	0.1181	0:00:12.156275
2	8	0.3068	0:00:06.010694
2	12	0.1027	0:00:19.283785
2	13	0.1034	0:00:20.857768
2	-1.0	-1.0	0:01:40.924870
7	7	0.08994	0:00:41.024256
7	-1.0	-1.0	0:01:32.079862
7	13	0.1481	0:00:11.328875
7	7	0.5577	0:00:22.770658
7	7	0.3255	0:00:26.190777
8	8	0.205	0:00:07.400038
8	-1.0	-1.0	0:01:42.494012
8	-1.0	-1.0	0:01:46.093936
8	8	0.1727	0:00:07.650413
8	-1.0	-1.0	0:02:03.416940
12	13	0.3129	0:00:05.664971
12	12	0.06055	0:00:34.372768
12	13	0.1709	0:00:05.733932
12	13	0.5805	0:00:05.231819
12	13	0.3394	0:00:05.475300
13	13	0.1434	0:00:05.934909
13	13	0.312	0:00:05.705881
13	8	0.2058	0:00:05.161097
13	-1.0	-1.0	0:02:12.847290
13	-1.0	-1.0	0:01:48.489351
6	16	0.1067	0:01:11.184799
6	-1.0	-1.0	0:01:38.967219
6	-1.0	-1.0	0:02:05.604728
6	16	0.08335	0:00:18.238207
6	-1.0	-1.0	0:01:45.870658
7	16	0.4105	0:00:29.833715
7	7	0.37	0:00:14.085031
7	16	0.3047	0:00:11.177126
7	16	0.2424	0:00:50.450048
7	16	0.5295	0:00:25.159748
10	16	0.5318	0:00:12.684330
10	16	0.1734	0:00:05.135516
10	11	0.1014	0:00:31.601660
10	-1.0	-1.0	0:01:41.199463
10	11	0.2797	0:00:19.301568
11	16	0.3853	0:00:05.273668
11	11	0.06705	0:01:40.663435
11	16	0.3862	0:00:19.434866
11	16	0.5407	0:00:20.146475
11	16	0.03561	0:01:24.733107
16	16	0.1871	0:00:49.799050
16	16	0.09937	0:00:12.111357
16	16	0.1628	0:00:05.355481
16	16	0.5609	0:00:06.368993
16	16	0.5147	0:00:11.843358
8	8	0.1236	0:00:06.745038
8	8	0.2585	0:00:05.399849
8	8	0.2925	0:00:08.808987
8	8	0.311	0:00:10.532857
8	15	0.1043	0:00:19.838951
11	-1.0	-1.0	0:01:40.234678
11	8	0.1386	0:00:18.082899
11	8	0.3469	0:01:22.328238
11	8	0.5415	0:00:11.619157
11	8	0.8028	0:00:52.834720
15	-1.0	-1.0	0:01:35.472893
15	8	0.1392	0:00:05.920521
15	8	0.284	0:00:18.019195
15	15	0.04691	0:00:51.306736
15	15	0.2651	0:01:17.899306
16	16	0.3126	0:00:05.210616
16	8	0.4199	0:00:05.147547
16	-1.0	-1.0	0:01:54.077693
16	-1.0	-1.0	0:01:39.823490
16	16	0.5319	0:00:06.568085
18	-1.0	-1.0	0:01:43.652409
18	8	0.0996	0:00:14.104037
18	8	0.4473	0:01:32.507352
18	8	0.236	0:00:26.613368
18	8	0.3038	0:00:11.144129
6	6	0.3378	0:00:05.823678
6	-1.0	-1.0	0:01:55.079599
6	14	0.3726	0:00:05.814930
6	15	0.4004	0:00:24.220839
6	15	0.06559	0:00:18.586555
11	15	0.07541	0:00:12.831622
11	15	0.1775	0:00:11.635392
11	15	0.1209	0:01:11.073954
11	14	0.3834	0:00:05.957637
11	15	0.276	0:00:10.509011
12	-1.0	-1.0	0:01:43.326169
12	-1.0	-1.0	0:02:00.177171
12	15	0.3209	0:00:05.499086
12	15	0.1644	0:00:19.048823
12	15	0.1993	0:00:11.046769
14	-1.0	-1.0	0:01:58.193333
14	14	0.1838	0:00:13.383623
14	14	0.3302	0:00:05.949522
14	15	0.3557	0:00:05.560829
14	-1.0	-1.0	0:01:38.784664
15	15	0.3712	0:00:11.481270
15	-1.0	-1.0	0:02:22.184707
15	15	0.3271	0:00:06.578988
15	15	0.06804	0:01:04.849989
15	-1.0	-1.0	0:02:07.815723
4	5	0.2767	0:00:05.889317
4	5	0.05277	0:00:36.726838
4	5	0.505	0:00:20.617753
4	5	0.426	0:00:05.504648
4	5	0.3648	0:00:27.628331
5	5	0.2405	0:00:05.190545
5	5	0.2712	0:00:50.446167
5	5	0.3215	0:00:05.175966
5	5	0.1765	0:00:05.258579
5	5	0.1328	0:00:05.744207
9	14	0.07374	0:00:14.308955
9	13	0.2001	0:00:12.204646
9	5	0.07251	0:00:12.266831
9	5	0.207	0:00:05.875376
9	-1.0	-1.0	0:01:41.690463
13	4	0.09179	0:00:12.464404
13	14	0.06086	0:01:02.906110
13	-1.0	-1.0	0:01:49.746855
13	14	0.2529	0:00:15.679755
13	-1.0	-1.0	0:01:37.951941
14	14	0.1475	0:00:05.489109
14	-1.0	-1.0	0:01:46.853267
14	-1.0	-1.0	0:01:57.236593
14	-1.0	-1.0	0:01:43.219072
14	14	0.1902	0:00:10.856116
